,711_E-1-S,711_E-1-M,711_E-1-D,711_E-2-S,711_E-2-M,711_E-2-D,711_E-3-S,711_E-3-M,711_E-3-D,711_P-1-S,711_P-1-D,711_P-2-S,711_P-2-M,711_P-2-D,711_P-3-S,711_P-3-D,711_S-1-S,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,711_S-3-M,712_E-1-M,712_E-1-D,712_E-2-S,712_E-2-M,712_E-2-D,712_E-3-S,712_E-3-M,712_E-3-D,712_P-1-D,712_P-2-S,712_P-2-M,712_P-3-S,712_P-3-D,712_S-1-S,712_S-1-M,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-D,712_S-3-X,713_E-1-S,713_E-1-M,713_E-1-D,713_E-1-X0,713_E-1-X1,713_E-2-S,713_E-2-M,713_E-2-D,713_E-2-X0,713_E-2-X1,713_E-3-S,713_E-3-M,713_E-3-D,713_E-3-X0,713_E-3-X1,713_P-1-X1,713_P-3-X1,713_S-1-S,713_S-1-M,713_S-1-D,713_S-1-X0,713_S-1-X1,713_S-2-S,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-S,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_E1_1-5,714_E1_5-9,714_E1_20-24,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,714_P1_20-24,714_P1_30-34,714_P3_30-34,714_S1_1-5,714_S1_5-9,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_1-5,714_S2_5-9,714_S2_20-24,714_S3_1-5,714_S3_5-9,714_S3_10-14,714_S3_20-24,714_S3_30-34,715_E1_1-5,715_E2_1-5,715_E2_20-24,715_E2_30-34,715_E3_10-14,715_E3_20-24,715_E3_30-34,715_P1_1-5,715_P1_10-14,715_P1_20-24,715_P2_20-24,715_P3_1-5,715_P3_10-14,715_S1_1-5,715_S1_10-14,715_S1_20-24,715_S1_30-34,715_S2_10-14,715_S2_20-24,715_S2_30-34,715_S3_20-24,715_S3_30-34,716_E1_1-5,716_E1_10-14,716_E1_20-24,716_E1_30-34,716_E3_10-14,716_E3_30-34,716_P1_10-14,716_P1_30-34,716_P2_1-5,716_P2_20-24,716_P2_30-34,716_P3_1-5,716_P3_30-34,716_S1_1-5,716_S1_10-14,716_S1_20-24,716_S1_30-34,716_S2_1-5,716_S2_10-14,716_S2_20-24,716_S2_30-34,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_E2_1-5,717_E2_10-14,717_E2_20-24,717_E3_1-5,717_E3_10-14,717_E3_30-34,717_P1_20-24,717_P2_1-5,717_P2_20-24,717_P3_1-5,717_S2_1-5,717_S2_10-14,717_S2_20-24,717_S2_30-34,717_S3_1-5,717_S3_10-14,717_S3_20-24
711_S-1-D,0.541442485631627,-0.653450289971009,1.7332998544933,0.382414062204108,0.30778989326652,1.57289887495185,0.41543173610515,1.0894440806561,1.00699879252303,0.605126665375299,0.111641375873068,0.605126665375299,-0.0625644173780059,0.819082865376951,0.605126665375299,0.685705844327566,2.64303503438746,0.206237467866247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711_S-2-M,1.67421916933628,-0.675692304232412,2.1413191208398,1.14046018026476,1.1604650906084,2.07601625243415,1.62232798757414,1.80762712201419,1.7011331049679,0.556619481352909,0.73340963395249,0.556619481352909,-0.108539065749445,1.42392975472464,0.556619481352909,1.5331329200462,1.64663921705224,-0.595839750177659,-0.0440214589936362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711_S-2-D,1.58042061724681,-1.75426212272218,2.32208153073223,0.964001335353442,-0.49722023199638,2.22581489024586,1.44177657032623,1.77544928802347,1.62852744434013,0.792169071204413,0.68081779417313,0.792169071204413,0.524472499677663,1.33687678950371,0.792169071204413,1.41955259688534,1.96738493549312,-1.26133244475935,-0.525192090576254,-1.15850317532445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711_S-3-M,0.794911009628432,-0.907649481384833,2.39851594355559,0.237717585405598,1.37262554768531,2.60776091246553,0.538193365854229,0.982834797639887,1.47697282762406,1.07859331911084,-0.288259141374745,1.07859331911084,-0.434681259952714,1.25552132744656,1.07859331911084,0.59561399733078,2.07793038564898,-0.239133556296733,-0.744458488102791,-0.544990927911789,0.0329208773887597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712_E-1-M,-2.54294908554584,1.60864151021837,0.68650087571246,0.465998836457403,1.36271578012752,0.858242349399796,-2.17453718154893,-2.27785933420859,-0.317117050068342,2.10388213138347,-1.48408149299569,2.10388213138347,-0.822680468234759,-0.158678675353038,2.10388213138347,-1.15465291369949,3.2359860988525,2.16025513857908,1.63033056921884,2.63202681641564,3.01416222975855,2.77157512299285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712_E-1-D,-1.14456241252994,1.6541511919103,0.743765783912979,-1.06215272396115,0.923751595502679,0.654916414570316,-1.36361592134728,-1.00892217572485,-0.0115632334334938,1.7398568401055,-1.28924636907694,1.7398568401055,-1.32095320011912,1.49629186006212,1.7398568401055,-0.12666774101331,1.73072625099397,0.437674203230967,0.200189130477502,0.383126229918295,0.405224227101121,1.05651995077272,0.31898313735121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712_E-2-S,0.633655837662736,1.66558259333261,2.34651061621806,-1.16338047222343,1.01976897804566,2.59185738096524,0.918712417763346,0.341228261168153,-0.170876253253767,1.26674705892101,-1.06342299985859,1.26674705892101,-1.01152413696201,1.16320380916823,1.26674705892101,0.632493093376008,1.6899138514889,0.818731244135882,-0.199927621621438,0.731559612681087,-0.179590464621188,1.73103151643282,1.23903556488607,0.923447289647142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712_E-2-M,-0.0381516475484036,0.326528577857755,-0.702070310118835,-2.24711959466783,1.31509421802828,-0.789050010623792,-0.404715229749401,-1.3596763089407,-2.06541990095656,1.51891398554309,0.146060731508807,1.51891398554309,-0.593915037094495,-0.053262658555172,1.51891398554309,-0.394657821177661,2.44935192374091,1.20471674528721,0.813817282813739,1.5913693655166,1.58629270801931,1.55231093398832,-1.03936556745727,0.532044970191734,-0.220435116472528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712_E-2-D,-0.722054428759793,1.3760409069833,-0.420549296036441,-1.06374071187783,1.88177335262007,0.0229894084086398,-0.915525069899943,-0.490559538437678,-2.11254618245188,1.76153119427563,-1.58858092456571,1.76153119427563,-1.17246913542696,1.08079619738232,1.76153119427563,0.218440985718627,2.68148803645117,2.06479418793018,1.65801674037756,2.14848827459362,2.31755236849479,2.70811141670856,0.893517018190424,1.2041090129176,2.67586012771976,-0.673398370674197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712_E-3-S,-0.398619089698944,0.27630408110828,-0.51544115711199,-1.0354755574208,-1.51261799060265,-1.03328889779886,-0.394643885647406,-1.00119632856855,-0.790593102465201,0.886868631329155,-1.68014751136161,0.886868631329155,-1.60022537085488,-0.466869873964961,0.886868631329155,-0.919996748778913,1.23751201870155,0.706866287282404,-0.0993701542400571,0.472318779954779,0.356288184054475,0.015729522327696,-0.937444637619173,-0.479828710014667,-1.36102181113083,-0.294354455813006,-1.05127623768388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712_E-3-M,0.064963521603354,0.146320614981412,0.255236783599894,0.662405967479255,0.812976228354679,0.862014899443249,-0.274315326741146,-0.273517362910302,0.14427905080788,1.12610672605819,0.984783110772859,1.12610672605819,0.53750505397776,-0.254194898040702,1.12610672605819,-0.52998287910376,1.5976619847723,0.361034778530219,1.06360570980121,1.50471839096221,1.40295951836712,1.63297579712844,-0.464991972469219,0.678898620006969,1.00579012301408,0.611794278793561,0.861648376430476,0.772617747890095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712_E-3-D,-0.97839476924463,1.29114067776544,-0.548930274986689,-1.00558230180627,0.288009780059356,-0.768881514387259,-1.18321878064677,-0.774383749367563,-2.38733442109667,1.65844157954308,-1.49820378444699,1.65844157954308,-1.40503408735012,0.0379060609176221,1.65844157954308,-0.723382918870316,2.4305173076327,1.85926390858688,1.3107963108236,1.91932191466495,1.96066468565472,1.9687929629131,0.401921516659002,1.06003358126267,1.69315482364332,-1.23121227228719,-1.00006282682429,-0.855743016935205,0.841871018472037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712_P-1-D,-0.295905160472399,-1.00071309808083,0.0609248608063014,-0.572523806941701,-1.85488601794415,-0.075869634002167,-0.52937074214036,-0.893518540692463,-0.341192778385043,1.47364570039183,-1.37175750156916,1.47364570039183,-1.49289110065314,0.0322563768528545,1.47364570039183,-0.0858654281345202,1.86591756604895,-1.447750907766,-1.08783335962344,-1.31673618982244,-1.04271511754463,-0.646738204408046,-0.651551146631669,-0.57557492556794,-1.36937397552509,-0.809680277655763,-0.0734467879762246,-0.98390442324936,-0.22896437020696,-0.349326363891239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712_P-2-S,1.55460409956553,0.479080612826593,1.86033450815708,1.03015030674289,1.48383286435845,1.71311949907997,1.61365864857676,1.63409170793793,1.55266877676011,NA,1.07349476766683,NA,1.02837763030013,1.56399208440201,NA,1.61425212138186,0.310292873361252,0.469439070953422,0.605126665375299,0.556619481352909,0.792169071204413,1.07859331911084,2.10388213138347,1.7398568401055,1.26674705892101,1.51891398554309,1.76153119427563,0.886868631329155,1.12610672605819,1.65844157954308,1.47364570039183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712_P-2-M,1.55460409956553,0.479080612826593,1.86033450815708,1.03015030674289,1.48383286435845,1.71311949907997,1.61365864857676,1.63409170793793,1.55266877676011,NA,1.07349476766683,NA,1.02837763030013,1.56399208440201,NA,1.61425212138186,0.310292873361252,0.469439070953422,0.605126665375299,0.556619481352909,0.792169071204413,1.07859331911084,2.10388213138347,1.7398568401055,1.26674705892101,1.51891398554309,1.76153119427563,0.886868631329155,1.12610672605819,1.65844157954308,1.47364570039183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712_P-3-S,1.55460409956553,0.479080612826593,1.86033450815708,1.03015030674289,1.48383286435845,1.71311949907997,1.61365864857676,1.63409170793793,1.55266877676011,NA,1.07349476766683,NA,1.02837763030013,1.56399208440201,NA,1.61425212138186,0.310292873361252,0.469439070953422,0.605126665375299,0.556619481352909,0.792169071204413,1.07859331911084,2.10388213138347,1.7398568401055,1.26674705892101,1.51891398554309,1.76153119427563,0.886868631329155,1.12610672605819,1.65844157954308,1.47364570039183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712_P-3-D,-0.466577920718883,-0.906279678845073,-0.488878813827455,0.94777525124946,-0.703922084111975,-0.433834745436151,-0.0193634738955554,-1.12817086085708,-1.02249279945722,1.70806352926504,-0.457267863469473,1.70806352926504,-0.787330699800644,-0.730861677749846,1.70806352926504,0.656099953040869,2.5808208435112,1.58842950837017,1.24261515594325,1.6891366628634,1.92161653161722,1.50783270329838,-0.32015199189759,-0.0599188444033926,1.63249701114386,2.35305468031264,-0.423758403743006,-0.316359943413527,1.79295869659142,-0.824609050782272,1.12945437486276,1.70806352926504,1.70806352926504,1.70806352926504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712_S-1-S,1.12517441622883,0.355639121295234,0.811261401412399,0.955048244969507,-0.341932888836087,0.860144782865067,1.06258867881367,1.84107157067358,0.372615592868874,0.311448605803791,-1.20203926439749,0.311448605803791,-0.145507635159892,1.112166749118,0.311448605803791,1.01152155916137,0.922920876819397,-1.29811119767508,-1.12975855235547,-0.471886948972606,-0.539148699597311,-0.288170654920415,2.01602546853116,-0.176917176987877,-0.556532076904759,0.217839679133262,0.91696515188549,-0.477403087892088,0.505088934456576,0.525517153263786,-0.8049727209165,0.311448605803791,0.311448605803791,0.311448605803791,0.33583957304091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712_S-1-M,0.358716570844178,0.292376180218901,0.633212720124736,0.890261968732008,-0.460699016127282,0.686552066677675,0.921545266812092,1.51836189941233,0.232408677857651,0.378622476052562,-1.40293460705721,0.378622476052562,-0.317509545938226,0.819922329919513,0.378622476052562,0.647548256188864,1.03624862244398,-1.09848297748812,-1.17000703972689,-0.41174010254547,-0.406618608624023,-0.300058765398771,1.78414714960412,-0.244034589753307,-0.618996540970718,0.0214641280417365,0.739314272499806,-0.65016906343345,0.463171171196047,0.342626265457458,-0.963305011767365,0.378622476052562,0.378622476052562,0.378622476052562,0.655735408849912,-1.31642008430375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
