,711_E-1-S,711_E-1-M,711_E-1-D,711_E-2-S,711_E-2-M,711_E-2-D,711_E-3-S,711_E-3-M,711_E-3-D,711_P-1-M,711_P-1-D,711_P-2-M,711_P-2-D,711_P-3-M,711_P-3-D,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,711_S-3-M,712_E-1-M,712_E-1-D,712_E-2-S,712_E-2-M,712_E-2-D,712_E-3-S,712_E-3-D,712_P-1-M,712_P-1-D,712_P-2-M,712_P-2-D,712_P-3-M,712_P-3-D,712_S-1-S,712_S-1-M,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-D,712_S-3-X,713_E-1-S,713_E-1-M,713_E-1-D,713_E-1-X0,713_E-1-X1,713_E-2-S,713_E-2-M,713_E-2-D,713_E-2-X0,713_E-2-X1,713_E-3-S,713_E-3-M,713_E-3-D,713_E-3-X0,713_E-3-X1,713_P-1-X1,713_P-3-M,713_P-3-X1,713_S-1-S,713_S-1-M,713_S-1-D,713_S-1-X0,713_S-1-X1,713_S-2-S,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-S,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_E1_1-5,714_E1_5-9,714_E1_20-24,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,714_P1_20-24,714_P1_30-34,714_P3_30-34,714_S1_1-5,714_S1_5-9,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_5-9,714_S2_20-24,714_S3_5-9,714_S3_10-14,714_S3_20-24,714_S3_30-34,715_E1_1-5,715_E2_1-5,715_E2_20-24,715_E2_30-34,715_E3_10-14,715_E3_20-24,715_E3_30-34,715_P1_10-14,715_P1_30-34,715_P2_10-14,715_P2_20-24,715_P3_20-24,715_P3_30-34,715_S1_1-5,715_S1_10-14,715_S1_20-24,715_S1_30-34,715_S2_10-14,715_S2_20-24,715_S2_30-34,715_S3_20-24,715_S3_30-34,716_E1_1-5,716_E1_10-14,716_E1_20-24,716_E1_30-34,716_E3_1-5,716_E3_10-14,716_E3_30-34,716_P1_30-34,716_P2_1-5,716_P2_10-14,716_P2_20-24,716_P2_30-34,716_P3_1-5,716_P3_20-24,716_P3_30-34,716_S1_10-14,716_S1_20-24,716_S1_30-34,716_S2_10-14,716_S2_20-24,716_S2_30-34,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_E2_1-5,717_E2_10-14,717_E2_20-24,717_E3_1-5,717_E3_10-14,717_E3_30-34,717_P1_10-14,717_P1_20-24,717_P2_10-14,717_P2_20-24,717_P3_20-24,717_S2_10-14,717_S2_20-24,717_S2_30-34,717_S3_1-5,717_S3_10-14,717_S3_20-24
716_S1_10-14,-0.406589229688181,0.264249328720268,0.565620058103798,2.66232316175395,-1.24189727932739,1.32368643912695,2.02027229490098,1.77754849926298,-0.630627407382575,-1.6498756165171,-0.000758117505497808,-1.6498756165171,0.457360910377386,-1.6498756165171,-0.211258591438759,1.27352835979926,1.07903028583624,-0.987175734149733,-1.05388485245878,-0.656722771782684,0.464413425655913,-0.846151270749196,0.324619993720725,0.050341862654298,0.985330433786887,0.596100644767923,0.713995078233981,-1.6498756165171,0.710471131476454,-1.6498756165171,0.202709453535799,-1.6498756165171,1.23933978475993,0.415731508828042,-1.06232185486157,-1.5621662148252,-0.976274664456903,-0.915609764129314,-0.944506794462681,0.884959248862697,0.796205943377742,1.13186920286968,1.24406683794915,1.13376305687472,-0.297360437749838,-0.744934249480208,0.620229327250374,0.153652511365457,0.418578030217408,-0.548597044293463,-0.951225776759377,0.14470265575704,0.43855494727302,-0.625712160726301,-0.888990164181831,-0.656214592933264,-0.027657214752839,-1.6498756165171,0.533058016953906,-0.553191962783706,-0.375741036253736,-0.304636944615486,-0.749970066001234,-0.657675499957353,-0.248924682556771,-1.19757372556256,-1.60865664335357,-1.18842219652704,0.130611892787655,0.52119710114151,0.360394303124049,0.0627502057228745,-0.145578388496697,0.130611892787655,0.497054090837875,0.426310774802587,-0.158595660097449,2.04048090599429,-0.339326607440949,-0.190173992458981,-1.05734017967724,-0.902998265849849,-1.6498756165171,-1.54498303756368,-0.284195656256242,-1.07625429176493,-1.13797807689023,-0.988571090788837,0.35804303136322,-0.229961435862006,-0.0172560913195271,0.943774800065546,-0.260484118013318,-0.575599490267108,0.202677122441354,1.35085970667821,0.224167074190279,0.577502736229428,-0.457973003615037,0.176960647873778,0.164787713690045,1.02229949198141,-1.6498756165171,-1.6498756165171,0.222576954806598,-1.6498756165171,-1.6498756165171,-1.05759924040972,1.29860984800072,-1.13881632651897,-0.483939594895397,-0.885428597948671,-1.19174949052664,-1.13319679511794,-0.874224431171288,-1.06403892695103,1.48170798770082,0.0781678679647329,-0.356306221291708,-0.133467009072886,0.620229327250374,0.620223701852491,0.167657347314658,-0.581029876834585,-0.580060743095558,-1.6498756165171,-0.56724607540521,-0.108175712457663,-1.6498756165171,-0.579997211106008,-0.184798242725537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S1_20-24,-0.347259712329292,-0.213235833673553,0.791286304300739,3.12007226662528,-0.0358696145891229,0.674921784273659,2.42833516674256,1.96509006295897,-0.0792482436779475,-0.649642528296475,0.00812248208431324,-0.649642528296475,-0.316424738473294,-0.649642528296475,0.145916269850675,0.581333785741733,0.693528613814219,-0.678742230164875,-0.620591966137586,0.533458097266387,-0.136243490961347,-0.00760559754938208,0.584381498544464,-0.302947663375022,0.672772445172434,1.08215831601983,0.677983680015243,-0.649642528296475,-0.505951999780741,-0.649642528296475,0.196482579898504,-0.649642528296475,-0.669342268495277,0.166126222918537,-1.10711181488753,-0.227623713789737,0.588470690957962,-0.733105004019065,-0.0570733048449685,-0.548998907970814,-0.547473449508763,-0.266878110825918,-0.187759818888874,-0.27555918351099,0.524831827074161,-0.0666562811623476,0.767478972113873,0.35931893170818,0.412078518889398,0.960552289987201,-0.231555969649623,-0.355414889043242,0.412078518889398,0.40622232032402,0.360769648425879,-0.0130896086182532,-0.54677474402229,-0.649642528296475,-0.544466674480162,-0.530738842453154,-1.10988434635498,0.183219168943706,-0.910078303307552,-0.21101285508525,0.0549154636337183,-0.166438129788629,-0.594513232422428,0.3363014247579,0.776262393945101,0.247377965340848,-0.407253329981915,-1.0062485257918,-0.804389267307991,0.776262393945101,1.11324521634686,-0.0531108074889149,0.519517564906835,2.51394888826479,0.206328558405451,0.602034341471452,-0.74594141292237,-0.145899275446342,-0.649642528296475,-1.13673499365489,0.643316885660873,-1.25168758096701,-0.195038376130612,0.159987218094896,-0.0778974918631151,-0.851909663849339,-0.772242226334492,-0.167538428216575,0.296210207939057,-0.55291267934212,-0.210156301722433,0.803142667247134,-0.208909997266089,0.590361322332402,-1.01052226916226,-0.236126559583739,0.146219005796089,0.137046661985378,-0.649642528296475,-0.649642528296475,0.608124999329139,-0.649642528296475,-0.649642528296475,-0.621693123648008,1.62505963358153,-0.686540371233151,0.049698561936606,-0.679678153363832,-0.0353601488615573,-0.164668480615712,0.0391619778596064,0.366364156687659,1.86391249474908,-0.354971412151291,-0.408871371235308,-0.0946933367319284,0.767478972113873,0.60121704550021,-0.219200445224672,-0.127878491673434,-0.125714522960721,-0.649642528296475,-0.109401408389692,-0.509513792623803,-0.649642528296475,-0.141565353467229,0.2040401705645,0.623042323156197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S1_30-34,-0.509491425976502,-0.129511002856599,0.961564735294889,3.5156368488011,-0.131523254876687,0.209040371428741,2.70660659048817,2.18557258910569,0.0817963081970624,-1.28936691213313,0.670017389237512,-1.28936691213313,-0.861063630865987,-1.28936691213313,0.29510446048417,0.0741904764645222,0.380482317388381,-0.592282106664786,-0.493279186660774,-0.387725900409765,-0.537836566284116,0.809423736235514,0.626083415434246,-0.270789992324979,0.20722368736571,1.12690848119222,0.829764569085594,-1.28936691213313,-1.02187250477046,-1.28936691213313,0.00836432470668298,-1.28936691213313,-1.15700253467898,-0.41369948974078,-1.82703702193591,-0.228535969507665,1.23353321404643,-0.153252071831432,0.15598630446533,-1.14146705603147,-1.14146705603147,-0.553109125788704,-0.488504528474647,-0.57254665233583,0.775357041013357,0.210960945190888,0.888017915822847,0.338457939191663,0.565828166104222,1.01985634189764,0.0344394613424886,-0.287885238035272,0.565828166104222,0.585429002941608,0.683368430026194,0.0787149328745668,-0.932541741394145,-1.28936691213313,-1.05924437491809,-1.11602195728765,-1.17849941654913,-0.119110621483769,-0.892041716516603,-0.0188304284600429,0.359666383618416,0.227927522452308,-0.469780333269762,0.868507735377373,1.0535309668168,-0.3238294899421,-1.08203606546956,-0.83830038451758,-0.47064784383699,1.0535309668168,1.41153656488056,-0.278823383275247,0.887159633885359,2.77637290408983,-0.253650402673608,0.149964305804783,-2.04375592446164,-0.179115693705345,-1.28936691213313,-0.825601453212172,0.566982150174467,-0.740787772618009,0.0638808449486593,0.444723558457783,-0.665778715263521,-0.688497034397382,-0.156556032760109,-0.697001293823323,-0.0625424406124327,-0.747307590575382,-0.129511002856599,2.01006875942594,-0.129511002856599,0.768638819361363,-1.00633842672021,-0.129511002856599,-0.0906726804935327,1.22075180455148,-1.28936691213313,-1.28936691213313,0.419467692728191,-1.28936691213313,-1.28936691213313,-0.946548753032043,1.55208707913569,-0.548059240867226,0.93305736654659,-0.888221803812907,-0.0311279701343965,0.353605765962435,0.46367671340005,0.920400856379689,1.23603302068625,-0.287885238035272,-0.673784770259838,-0.248062788111414,0.888017915822847,0.77718735026397,-0.133875807953568,-0.380918629727984,-0.380918629727984,-1.28936691213313,-0.380918629727984,-0.932541741394145,-1.28936691213313,-0.380918629727984,0.176523739432704,-0.140581171116793,-0.313411517658516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S2_10-14,-0.927959355724493,-0.138760546199497,0.467132179418574,2.63692987525135,-0.497318283241795,-0.179248753883438,2.79182564360153,2.279222815222,-0.641847986580305,-1.22464461959688,1.58763984124832,-1.22464461959688,0.864774672354171,-1.22464461959688,-0.00482073704468614,-0.123530193332488,0.563082500981866,-0.801322465102376,-0.645737440108061,-0.616084947760158,0.0719147931091545,-0.885671805359578,-0.247146558161677,-0.378677202949937,-0.270911263544031,0.422412529239821,-0.366632166503543,-1.22464461959688,1.03879608222433,-1.22464461959688,1.41259960311873,-1.22464461959688,0.732968868630947,-0.400456925857428,-1.63936534134662,-0.82855527707227,-1.18809716225495,-0.926934882323736,-0.816684417091754,0.795652109272044,0.786459959551269,-0.27272893324025,-0.227024658088394,-0.305267833080319,-0.570429645376991,-0.708657118360376,0.742004008984469,0.0472156612992107,0.347465475292053,-0.752041852249447,-0.802319562550594,-0.320201964605615,0.363150938802662,-0.80919369694783,-0.763113819320606,-0.928463667832355,0.891963909367302,-1.22464461959688,1.30618866091597,-1.11371995250392,-1.09669477276159,-0.124286778995884,-0.592770051356898,-0.843572341898515,-0.683096372760396,-0.590748490948074,-0.854491761888203,-1.26987308303079,1.81633941821191,-0.371947020738119,-0.0460048059139773,0.665428415846535,1.28760980450177,1.81633941821191,2.05103326759938,0.666789840136568,0.641970517372042,1.97863575157097,-0.939517312927142,-0.444658670932039,-1.19722414291693,0.336153517375404,-1.22464461959688,-1.53171321194658,-0.621477394079375,-0.692250554020924,-0.899622676908181,-1.09571786078853,-0.247436145660843,-0.69014960053105,0.286682491617739,0.384284014957486,0.454805635844157,0.834378259840337,-0.276750169420194,2.39095173795918,-0.300626168931892,0.480347628088163,-0.435634086973548,-0.335405748210748,-0.472243536957111,0.850582371492785,-1.22464461959688,-1.22464461959688,1.53373031588712,-1.22464461959688,-1.22464461959688,-0.321276526819,0.606904091235953,-0.737287304923493,-0.828327239406925,-0.620894164942589,-0.819597808988311,-0.976717438988491,-0.726957121921318,-1.15364874489347,1.39498172149944,-0.347664044225443,-0.81712175730976,-0.637320946772591,0.742004008984469,0.592441946862229,-0.403297522406538,0.889055765106571,0.920729273446632,-1.22464461959688,0.560024528945528,0.75488625827014,-1.22464461959688,0.703288489696602,0.351694746069039,-0.041237006503331,0.170540734791369,-0.284030373274798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S2_20-24,-0.503714649635267,-0.0203312549774871,0.893111820598106,3.04843760795779,0.589683401505575,1.09184673696428,2.1491695141863,1.77107339358816,-0.876026466350812,0.0467930394314761,0.215791675793394,0.0467930394314761,-0.740851371065509,0.0467930394314761,0.762656818090238,1.29163331553338,1.60247480841773,-0.721723692125579,-0.949113671368918,0.598714897667322,-0.22602716415162,-0.377200932940439,0.289148969825034,-0.138186484837289,1.08770426031486,1.06173470246998,0.289139822895314,0.0467930394314761,-0.756078738867001,0.0467930394314761,1.06325425949947,0.0467930394314761,-0.90906824904469,0.789749847274101,0.344138637739563,-1.25226634249646,-0.66868295417592,-0.300187128981264,-0.798475948128769,-0.136408184438929,-0.126034078916557,0.0876126343811272,0.200957995312487,0.0702380836127984,-0.408379569663174,-0.598060273786954,0.618419750205521,0.259531406582421,0.582184726290247,-0.285066511921744,-0.637457086300283,-0.14670031752965,0.582184726290247,-0.655067360252618,-0.577438628567525,-0.762617708331256,-0.886374942598984,0.0467930394314761,-0.788238158232839,0.337510302951357,-1.43854587225781,0.974034173645626,-0.9725026470494,-0.578111652353211,-0.518141315574235,-0.372808514838162,-1.02690538263389,-0.753617263202221,1.22795970186813,0.8929350812181,-1.16695748916269,-0.0570138082062766,-1.34800456665731,1.22795970186813,1.26673373607133,0.27138364283376,0.706584844618876,2.33847300727581,-0.700170725082568,-0.208080619718095,-0.343871725212984,-0.0577900568409161,0.0467930394314761,-1.84662555417307,0.545080836022259,-1.09223629610449,-0.871664414351424,-0.777626553814956,0.841901121874428,-1.04983741997919,-0.446207489604609,-0.597424756158351,0.0121026025802335,-0.599417459595364,-0.0143505766114483,1.16271108232896,-0.0119779128179038,0.758022838038883,-0.716668780491063,-0.0709727264177191,0.282567390289164,0.354051732028531,0.0467930394314761,0.0467930394314761,1.42092317463501,0.0467930394314761,0.0467930394314761,-0.0536623996480575,1.71093847669452,-0.831648613398303,-0.755684630799612,0.0673497147755477,-0.694699241654851,-0.83784312791623,-0.666477774371998,-0.714636152924415,-0.559721617225976,-0.145832939546483,-0.871822981691505,-0.376222088587791,0.618419750205521,0.749639193014835,-0.0142566006975564,0.666546694434179,0.677949846858371,0.0467930394314761,0.74507943985773,-0.858993908129608,0.0467930394314761,0.56989442647963,0.791616144105878,1.46526020115457,-1.05698193185667,-0.820378165990777,0.844934911798138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S2_30-34,-0.253325230551962,0.183831525375477,1.14715217317951,3.17009667585043,0.866048096061843,1.32988938839779,1.85390342405305,1.53196480762834,-0.537354125260797,0.545867273821862,0.169506058131852,0.545867273821862,-0.399742293218807,0.545867273821862,1.57362674073082,1.15894463660972,1.49340059547717,-0.668627795116718,-0.90712057216493,0.000683494311187191,-0.456987517793882,0.23017527950533,0.693362450676379,0.0170497553686264,1.32556947368844,1.5713000149166,0.227691990303378,0.545867273821862,-0.403131052490685,0.545867273821862,1.47082632388013,0.545867273821862,-0.625018661790533,0.789140415675634,0.45176133938715,-1.15193208266011,-0.606075733370074,-0.0713573402164298,-0.755529086383211,-0.795710965244651,-0.780954433145055,0.00733289045908411,0.162179438228748,0.0531075432083841,-0.404315421257953,-0.312515654587256,0.557906828457222,0.460229588452535,0.747667435865197,0.286736692135249,-0.640511628748538,0.0106942903347418,0.747667435865197,-0.685753396305004,-0.575516397171083,-0.785312981561812,-0.581728434165242,0.545867273821862,-0.409753001996354,0.366269524941919,-0.866756773803817,1.07598093807751,-0.967787879172304,-0.780460423575736,-0.632228341738785,-0.244105572984288,-0.926475549794797,-0.702889915086511,0.992005047770822,0.819439737285947,-0.955407431770102,-0.141236155872246,-0.454706812156072,0.992005047770822,0.999316980290838,0.379325078079897,0.751225729136381,2.36014162577535,-0.201675289769024,0.817129068831221,0.0347036314323941,0.302502025410418,0.545867273821862,-1.2739931899151,0.572319801455798,-0.983026561082195,-0.758285696485037,-0.730683289272605,0.920869637802894,-0.207891680334446,-0.0320145900850909,-0.882040744348508,-0.0234095303383325,-0.538714130125329,0.183831525375477,1.12597022640112,0.183831525375477,0.970971230313844,-0.927952421381272,0.183831525375477,0.288019789220075,0.867126411645119,0.545867273821862,0.545867273821862,1.76094863089694,0.545867273821862,0.545867273821862,0.330881602359158,1.77877019593958,-0.75249648724996,-0.672562321561672,0.419943965732892,-0.604210294376984,-0.789516322296537,-0.596585665765062,-0.659747977676575,-1.01306804518689,0.0106942903347418,-0.722525413642305,0.235164389123963,0.557906828457222,0.968975076894033,0.180384820553645,1.12923706115015,1.12923706115015,0.545867273821862,1.12923706115015,-0.581728434165242,0.545867273821862,1.12923706115015,1.47954466934368,1.154441231238,-0.559588579704805,-0.769552686939555,0.246935709126237,-0.128501690864407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S3_10-14,-0.844971315182188,-0.388824318285054,0.0775536612557056,1.93107342612945,-0.968184628933127,-0.887976177790417,1.74698869951514,1.57192732123932,0.113069485698474,-0.932731536800752,-0.137755173686843,-0.932731536800752,0.0249135498301163,-0.932731536800752,-0.559544131061287,0.201378052243699,0.679144645792816,-1.40778537016459,-1.35920385684554,-0.922344064089465,-0.137650945966907,-0.735557022281528,-1.0405753338928,-0.487639730995535,-0.963660657309329,0.0601592820475758,-0.601629981237321,-0.932731536800752,0.25419173158172,-0.932731536800752,-0.474465909049665,-0.932731536800752,1.00253087162915,-0.43904266989916,-1.64868308680213,-1.30637527664041,-1.48261091108394,-0.84820587673051,-1.2400662711937,-0.452519853326884,-0.472392831919061,-0.55767576237042,-0.492731371637581,-0.542020678085482,0.0320375115682451,-0.717804975793749,0.544654851970019,-0.263468971235517,-0.0316743866260167,0.552841802929479,-0.935190231175439,-0.483740496565165,-0.0277728642066549,-0.450777625203999,-0.619460909130342,-0.832768002745265,-0.501145851934676,-0.932731536800752,-0.369511157248619,-0.981996364665103,-0.80063808250995,-0.552139567763189,-0.998646666239958,-1.36047762181988,-1.52616822451407,-0.875811816713551,-1.11446714912039,-1.66042206451024,-0.012680883186311,0.12959952684163,-0.203434620039255,-0.480776233522458,-0.577375806945669,-0.012680883186311,0.357862159662255,-0.627192518655862,0.25916060608088,1.34899932792902,-0.912212249825059,-0.91790742183253,-1.38693316920752,-0.775833516909783,-0.932731536800752,-1.11822368292387,-0.649791400239787,-1.2666890579479,-1.24411873866441,-1.29960564957789,-0.682710525294701,-0.914596927711963,-0.399331822198567,-0.421192397961749,0.459109200234659,-0.641170954644481,-0.507739964853894,1.12559220311473,-0.458006515642796,0.0789955297003005,-1.04446255011007,-0.544005059976007,-0.600384308612683,0.660056032214992,-0.932731536800752,-0.932731536800752,-0.674607769070974,-0.932731536800752,-0.932731536800752,-1.01598216395359,1.32639450935431,-1.42781120011241,-1.26249891125719,1.3727021144509,-1.25610581006362,-1.56711603525016,-1.47964806349091,-1.55009948200093,1.31082995901102,-0.582452390653703,-0.531863034807626,-0.352666111932629,0.544654851970019,0.136703363460128,-0.499061284748522,-1.02098994748571,-1.01921581618726,-0.932731536800752,-0.893178460398407,-0.570552687324493,-0.932731536800752,-1.01961482388484,-0.778696670113233,-0.500272890295928,-0.962994133568436,-1.09679138290113,-0.542335761674789,-0.717757397772625,-0.773929900392082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S3_20-24,-1.16989025031427,-0.610048231003674,0.378382921500565,2.51706588921184,-0.848642075633499,-0.70294979054021,2.5188870523688,2.02383614061284,-0.142706742859929,-0.594919118067878,0.165059977934444,-0.594919118067878,0.337764969534592,-0.594919118067878,0.930959376987239,0.74789225451821,1.24235705457847,0.528311356840225,0.693687197749937,-0.782489804793665,-0.475286852062367,-0.680909286245543,-0.891136164874588,-0.666948158417102,-0.704262498347694,0.501516396446873,-0.546198276382757,-0.594919118067878,0.276965990637266,-0.594919118067878,0.609657408003921,-0.594919118067878,0.0151888741083948,0.292326896964247,-0.636357772654938,-1.09750495482014,-0.569006299517484,0.91871331357302,-0.682902050452312,-0.637840106639326,-0.637198534504335,-0.620338842299001,-0.544092924880741,-0.567604335623207,-0.243239171694575,-0.377797456269119,0.736600990133156,-0.430378141244976,0.0175140649867633,0.228926103029432,-0.793555640114152,-0.740132166186364,0.0175140649867633,-0.498861046331814,-0.556277234962608,-0.793913578081801,-0.155773729979344,-0.594919118067878,0.145818549274666,-0.419521291802823,-1.54398797456051,-0.0866639988320264,-0.767870014635756,-0.42086639600183,-1.37014287775637,0.00148856646210502,-0.0934229291632379,-0.650940945946341,1.16074059050113,0.331996891636856,-0.372153457510582,-0.720113621569219,-0.772339695955339,1.16074059050113,1.40785921996922,-0.368066613981171,0.471559906079623,1.87933375735289,-0.829486537591627,-0.687276796308278,-1.36560149687665,0.0141694931369321,-0.594919118067878,-1.69707980529158,0.0930806192938663,-1.0621176527421,-0.27280584456312,-0.700977649733924,0.346461182892261,-0.698030562754519,-1.10906261760185,-0.726821815310269,0.256697137266191,-1.0656296891743,-0.610048231003674,0.45801942339851,-0.610048231003674,0.184699148248906,-1.41665609976022,-0.610048231003674,-0.681424416754967,-0.364237909541582,-0.594919118067878,-0.594919118067878,1.03556495236809,-0.594919118067878,-0.594919118067878,-0.420590265285525,1.90232993263097,0.231707444472409,-0.814219329439414,0.973361027597296,-0.333809713893817,-0.69547962024516,-0.411034326266137,-0.62819744535375,0.957406450873618,-0.740132166186364,-0.700300685348051,-0.450065064369326,0.736600990133156,0.193526895167309,-0.615794979897177,0.164885048875226,0.164885048875226,-0.594919118067878,0.164885048875226,-0.155773729979344,-0.594919118067878,0.164885048875226,0.763067992470356,-1.02369342412266,-0.781646788502617,-0.968895371873322,-0.695958400639261,-0.808705639588939,-0.782014479748945,-1.32535556069228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716_S3_30-34,-1.22134655293663,-0.279729192682476,0.852026615079656,3.33550964568085,0.111575265112232,0.616301233024411,2.86834648194852,2.27902738340112,-0.191758550308129,-0.37458336796734,0.8820931842981,-0.37458336796734,0.616220366118944,-0.37458336796734,1.2890659648964,0.704277370272137,1.24727328793719,0.0500879199953257,NA,0.220761445570675,-0.789026597764206,-0.341847746735623,0.440625139308987,-0.393137067420537,0.616301233024411,0.590914892282264,1.15913934471814,-0.37458336796734,0.604895421644681,-0.37458336796734,0.963781426430615,-0.37458336796734,0.351311368361947,0.314643129404453,-0.30807690347498,0.845770018691982,-0.211569480576561,2.19541649147956,0.0232364526082616,0.379551309672522,0.379045658560502,-0.424916886077513,-0.322069460194019,-0.370875696159156,0.73321709831611,0.969048298724002,0.903331735706347,-0.413015643665325,0.403192682315668,-0.183716734639069,0.0856368964473507,-0.454066633288081,0.403192682315668,0.572234744094064,0.574527651951765,-0.365658316798768,0.184725160416519,-0.37458336796734,0.478571092943604,-0.423127353886891,-1.7258964428716,0.302346522841815,0.857035559075987,0.341008509306159,-0.668747309873567,1.73036949454921,0.425794835010347,0.0791942621490543,1.27493018363726,0.291973182314403,-0.330693233834244,-0.602843583982008,-0.068318699317656,1.27493018363726,1.74168727899893,-0.118308325222896,0.521032901606874,2.5192999645646,-0.441929730410045,-0.00722425265343486,-0.927982834637608,0.739625618963478,-0.37458336796734,-1.80202139854625,1.0784639367491,0.749746809852666,-0.075056402738549,-0.242161800907605,0.512524601836914,0.786601682534039,-0.894862308851892,-1.00285454071972,0.209213613597523,0.483386535126701,-0.279729192682476,0.712686389272264,-0.279729192682476,0.580513706051451,-1.40595350464243,-0.279729192682476,-0.166380500302255,0.00790137916502676,-0.37458336796734,-0.37458336796734,1.38675490983153,-0.37458336796734,-0.37458336796734,-0.281056382078764,0.0252224173641458,-0.279668191484719,0.259886574299416,0.156500840708684,0.997704141575855,0.0791942621490542,0.666951062863978,0.667501915091575,0.533462354828509,-0.454066633288081,-0.763353539872301,-0.548056803381629,0.903331735706347,0.638480852773752,-0.298410061025767,0.518539177229033,0.518539177229033,-0.37458336796734,0.518539177229033,0.184725160416519,-0.37458336796734,0.518539177229033,1.05683105649294,-0.743949551769978,0.0110939784500585,0.314590724186459,-0.863911617768998,-0.730493337474317,-0.551450285054238,-1.3332143725006,-0.285598941187239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717_E2_1-5,1.73907854851415,1.26925445623254,1.39565884751869,1.35567456515542,1.46493874486754,1.32029716693319,-1.21338581547655,-1.56919291294695,1.22151567061221,1.11226226474221,-0.868961998551937,1.11226226474221,2.52009500138642,1.11226226474221,1.32379441704906,1.37038100668548,0.941421442841579,2.14200799380018,2.31569450330144,1.52636408161243,0.926024470339228,1.45948965279042,1.3889060096681,1.33716546311134,1.42430658695362,1.85614149534838,1.44214733527141,1.11226226474221,1.52157586893919,1.11226226474221,0.64728732370803,1.11226226474221,2.09443940766534,1.27312457999147,1.04856237057697,2.28431539096463,2.15212546158961,2.13572263577011,1.78291517236303,1.16789451532397,1.1672376730609,0.984073262411596,0.99181407690911,0.9664588081853,1.8671176028228,2.18819967181278,-0.251414642197281,1.70996114501536,0.857194448685846,2.1311210478769,1.7439477727229,0.769927190401749,0.823925337796157,1.72973425163584,1.76642345090837,1.27718040875835,1.0394681533272,1.11226226474221,1.48537875269324,0.899783025655977,1.4208163156866,2.2459356609161,2.44001580102395,1.95686840128349,1.91365396707974,2.17580586838023,2.31549192786291,2.20943260929184,0.628485913493133,1.20584874666295,0.645778893700568,1.2966895013876,1.71322441891461,0.628485913493133,-0.227670823328161,1.40527486730305,1.64970040929972,1.43364713851166,1.47441939335635,1.26870462151146,0.80002272546818,1.44869492538696,1.11226226474221,1.5608516415729,1.62490968269785,2.21960892619625,2.39800097752497,1.82959211019054,1.30995914725902,1.95220467834735,0.941543959099408,0.96984200628325,1.45558174748708,1.54087895031379,1.26288672794182,0.189793002627766,1.28372544282251,0.929885725913091,1.17273331156764,1.53490284985554,1.11121572715967,0.805762827599714,1.11226226474221,1.11226226474221,0.730602283542459,1.11226226474221,1.11226226474221,0.839127239343699,1.43088634937081,2.25253582367849,1.60401083587684,1.3279550344663,2.01697920057397,2.07492867420049,2.07876547945997,2.17251537603606,1.31907776058184,0.846462216826694,0.956006998545521,1.0382580066998,-0.251414642197281,1.21786022401484,0.91179758825856,-0.0993090151200975,-0.130957565085217,1.11226226474221,0.580243665524475,1.04378087968629,1.11226226474221,-0.0346154536172456,0.740132243928462,1.3891936647049,1.69193960411783,2.03741674326298,2.43445524015631,1.75553541140033,1.42588886067582,1.29383923421517,2.0014781743473,2.39385120792405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
