,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
112,0.8822,0.7554,0.997,-1,0.0875999999999999,0.9624,-1,0.7122,0.9688,-1,0.9192,-1,0.9115,0.9796,-1,-1,-1,0.4176,0.9948,0.9354,0.9774,0.9636,0.9224,1,-1,-1,0.9734,-1,-1,0.9868,0.5054,-1,-1,-1,0.9984,0.1006,-0.133,0.9264,1,0.9728,0.9986,0.6232,0.6608,0.9248,0.9214,0.904,0.9296,0.9872,-1,0.8342,0.421,-1,0.999,0.0306,-1,0.8908,0.9756,0.9418,0.9912,0.988,-1,0.6178,0.3732,0.9998,0.969,-0.4518,0.784,0.909,1,-0.0484,0.8324,0.8034,0.6878,0.605,0.8764,0.982,1,0.9996,0.7022,0.5892,0.9848,-1,0.7892,0.9156,-1,-0.1232,-0.307,0.94,0.8612,-1,0.6442,0.7936,-1,0.9508,0.6506,0.6926,0.9682,0.5512,-1,0.5026,0.9738,0.3324,0.8788,0.9566,-1,0.5638,-1,0.9986,-1,-1,0.6264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,-1,0.6,1,-1,0.0206,0.9992,-1,-1,0.999,-1,0.9768,-1,-1,0.9894,-1,-1,-1,0.9808,0.9856,1,1,0.9914,0.991,1,0.9896,-1,0.999,0.9854,-1,0.9996,0.9092,-1,-1,-1,0.9956,-1,-1,1,0.9902,0.9738,1,0.9998,0.9998,0.9682,0.9824,0.9886,0.9292,0.9972,-1,-1,0.905,-1,0.9992,0.8756,0.964,-1,0.993,0.8998,0.9072,0.9862,-1,0.2528,0.9968,1,0.9904,-1,0.9998,1,0.9756,-1,-1,0.897,1,0.987,0.946,0.99,1,0.987,-1,0.903,0.9984,-1,0.9622,-1,-1,-1,1,1,0.9886,-1,-1,1,-1,0.9952,0.9948,1,0.9892,0.9842,-1,0.9916,0.9992,-1,0.9974,0.9972,-1,-1,-1,0.5908,-1,-1,-1,0.9642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.7856,0.6264,-0.111,-1,0.7586,-1,0.7124,0.4082,-1,-1,-1,-1,-1,0.937,-1,-1,-1,1,1,1,1,0.999,0.9412,0.4372,-1,-1,-1,-1,-1,-1,0.9764,-1,-1,-1,0.9802,0.0069999999999999,-1,1,1,1,0.9972,0.9856,0.992,0.8242,0.8144,-1,-1,0.9496,-1,-1,-1,-1,0.9608,-1,-1,-1,-1,-1,0.9834,0.9782,0.5742,1,1,1,-0.4318,0.0748,1,1,1,0.8268,0.745,1,1,1,-1,0.2246,1,0.8452,-1,-0.6062,-0.393,0.787,0.6972,0.7084,-0.00319999999999998,0.741,1,1,1,0.694,0.9074,1,-1,0.9982,1,0.9994,0.9924,-0.655,-1,-1,-1,-1,-1,-1,-1,0.7944,-1,0.9994,-1,-1,0.896,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,0.3088,0.7412,0.9848,0.3106,0.9908,0.9754,0.1776,-0.0622,0.9398,-1,0.3794,-1,0.5021,0.6762,-1,-0.137,-0.6628,0.7718,0.5618,0.9064,0.9916,0.9198,0.8748,0.9978,0.6992,-0.126,0.9716,0.3242,-0.1268,0.9636,0.0306,-1,-1,-0.2076,0.677,-0.1548,-0.65,0.9074,0.9992,-1,0.998,0.9244,0.9416,0.8402,0.88,0.9104,0.8958,0.9728,-0.0348000000000001,0.2668,0.6028,0.4486,0.9148,0.2382,0.6662,0.7522,0.9598,0.5206,0.737,0.487,-0.514,0.8796,0.52,0.9112,0.9872,-0.192,0.2614,0.9672,0.997,-0.4282,0.0234000000000001,0.9094,0.97,0.8548,0.3964,0.7096,0.9998,0.9984,0.31,0.892,0.9098,0.2826,-0.3268,0.491,-0.5254,0.317,0.849,0.9854,0.9874,-0.517,-0.3344,0.9792,-0.5106,0.0451999999999999,0.4066,0.8958,0.9082,0.7758,-0.0246,0.8504,0.922,-0.216,0.5642,0.907,-0.2124,-0.2084,-1,0.6932,-1,-1,-0.6798,0.8852,0.9662,0.991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,-1,0.9666,0.9986,-1,-0.6206,0.9948,-1,-1,0.9988,-1,-1,-1,0.949,0.9834,-1,0.9256,-1,-0.0904,0.9324,0.958,0.9646,0.9948,0.9568,1,0.963,0.7946,0.9972,0.9862,-1,0.999,0.9542,-1,-1,-1,0.9966,-1,-0.0214,0.8932,0.9986,0.9584,0.9996,0.9998,0.9992,0.965,0.9618,0.9624,0.963,0.9882,-1,0.8788,0.9266,0.9648,0.9918,0.8978,0.9382,0.9486,0.9834,0.6344,0.9984,0.9954,0.897,-0.081,0.9416,1,0.9534,0.1792,0.9506,0.8952,0.9982,-1,0.4716,-0.4702,0.9028,0.9974,-1,0.9656,0.993,0.9746,0.866,0.3814,0.9886,-1,0.8802,0.9517,0.4546,-0.2122,0.9076,0.9598,0.999,0.697,0.8872,0.9826,0.8326,0.9184,0.9302,0.964,0.962,0.9506,-1,0.962,0.998,0.6402,0.9948,0.9918,-1,-1,-1,1,-1,-1,0.798,-0.014,1,1,0.2244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,0.8738,0.7282,0.9954,-1,0.8362,0.9852,0.8328,0.6156,0.9902,-1,0.8818,-1,-1,0.853,-1,-1,-1,0.9984,0.934,0.9744,0.1146,0.9988,0.9674,1,0.3702,-1,0.9858,0.77,-1,0.9966,0.2418,-1,-1,-1,0.9802,0.5528,0.1296,1,0.9964,1,0.9286,0.6678,0.6814,0.6386,0.8056,0.93,0.2258,0.968,-1,-1,-1,-1,0.989,-1,-1,0.274,0.7832,0.5596,0.7774,0.9086,0.2984,1,0.9962,0.9756,0.8868,-0.0125999999999999,0.9962,0.999,0.9746,0.8376,0.4712,0.9892,0.958,0.7572,0.8112,0.9288,1,0.9562,-1,0.2584,0.984,-1,0.5334,-0.3108,-1,0.7166,0.9902,0.8486,0.8034,0.9358,0.9318,0.706,0.531,0.9994,0.9996,0.9994,0.9476,0.7462,-1,0.8922,0.9858,-1,0.9642,0.9592,-1,-1,-1,0.5698,-1,-1,0.954,0.9984,0.9706,0.9998,0.9992,0.8988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,-1,-1,0.9926,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9876,-1,-1,-1,0.9994,0.9892,1,0.9988,0.996,0.9878,1,-1,-1,-1,-1,-1,0.9832,0.8242,-1,-1,-1,0.988,-1,-1,1,0.995,0.9968,1,0.9886,0.9918,-1,-1,-1,-1,0.9978,-1,-1,-1,-1,0.999,-1,-1,-1,0.9952,-1,0.9906,0.9956,-1,0.9978,1,1,0.8568,-1,1,0.9998,0.9972,-1,-1,0.993,1,0.995,-1,0.9966,0.9966,0.9966,-1,0.8452,0.9954,-1,0.8106,-1,-1,0.8288,1,0.9962,0.9982,-1,0.9288,0.976,-1,0.997,0.9956,1,0.9932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.6218,-1,-1,-1,0.9938,0.9998,1,0.9982,0.9998,0.9364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,-1,-1,0.9838,-1,0.9786,0.493,-1,-1,-1,-1,-1,-1,-1,0.9072,-1,-1,-1,1,0.9814,1,0.9896,0.9946,0.9932,0.9992,-1,-1,0.9086,-1,-1,0.9836,-1,-1,-1,-1,0.9942,-1,-1,1,0.991,0.9998,0.9924,0.9606,0.9604,-1,0.0952,-1,-1,-1,-1,-1,-1,-1,0.9788,-1,-1,-1,-1,-1,0.9434,0.7416,-1,1,0.9998,0.9996,-0.4726,0.9478,1,0.9996,0.9986,-1,-1,0.9976,1,0.985,-1,0.8676,0.9996,0.9812,-1,-1,0.985,-1,0.6908,-1,-1,-1,1,0.9726,0.9368,-1,-1,0.918,-1,0.9912,0.992,1,0.9796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1074,-1,-1,-1,0.9956,1,1,0.9924,0.9964,0.9556,0.9924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,-0.9232,-0.601,-0.2196,-0.8502,0.1024,-0.3334,-0.928,-0.826,-0.581,0.0224,0.0711999999999999,0.0242,0.0234000000000001,0.1889,0.0241,0.0939000000000001,0.0739000000000001,0.5363,0.3272,0.9256,0.9618,0.6082,-0.3248,0.1812,-0.597,-0.8704,-0.267,0.0498000000000001,-0.9588,-0.4438,0.1835,0.0225,0.0217000000000001,0.0239,0.1876,-0.546,-0.593,0.8464,0.9626,0.942,0.7886,0.645,0.6536,-0.0948,0.0693999999999999,-0.3196,-0.6198,-0.5646,-0.948,-0.9216,-0.833,0.0744,-0.4742,-0.6574,0.0996999999999999,-0.6684,-0.5402,-0.6648,0.1349,0.2783,0.1378,0.11,0.2968,0.7858,0.4242,-0.4408,0.8186,0.8938,0.9446,0.2326,0.3667,0.7521,0.5852,0.5356,0.1173,-0.495,0.3766,0.2014,-0.8822,-0.0135999999999999,0.0880000000000001,0.0458000000000001,0.0516000000000001,0.0215000000000001,0.1881,-0.1226,0.8548,0.925,0.8708,0.0736000000000001,0.2756,0.8024,0.2058,0.5018,0.3856,0.4216,0.6522,-0.4016,-0.9476,-0.4852,-0.5458,-0.7982,-0.5312,-0.4182,0.0262,0.0238,0.0216000000000001,0.1209,0.0236000000000001,0.0235000000000001,0.2275,0.8144,0.9582,0.7948,-0.0928,0.898,0.8638,0.9776,0.9494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,-0.6536,-0.7642,-0.6544,-0.9908,-0.7234,-0.8856,-0.419,-0.9064,-0.4358,0.3684,-0.00260000000000005,0.3675,0.3666,-0.6706,0.3578,0.0364,0.3694,0.886,0.858,-1,-1,-0.1724,0.1418,0.7568,-0.9954,-0.6916,-0.9804,-0.8424,-0.74,-0.5716,0.1484,0.3591,0.3614,0.3701,0.3228,-0.0654,-0.1114,0.2622,-1,-1,0.0358000000000001,0.0793999999999999,0.0773999999999999,-1,-1,-0.9894,-0.1622,-0.0498,-1,-1,-1,-0.5536,0.3802,-0.9652,-1,0.0458000000000001,0.5432,-0.0946,0.3208,0.1534,0.278,0.8606,-0.8,0.2564,-0.0306,0.0746,0.3336,0.8042,-1,0.7432,0.7568,0.9732,-0.402,-0.2676,-0.4082,-0.044,0.882,0.8854,-1,-0.9954,-0.9992,0.6067,-0.092,0.3695,0.1778,0.7102,-1,0.909,-0.428,0.7502,0.666,-0.0412,0.2174,0.9816,0.511,-0.6872,-0.6114,-0.9702,-1,-0.9486,-0.3996,-0.8772,-0.5756,-0.1144,0.3646,0.3654,0.3631,0.7186,0.3643,0.3687,0.8878,-0.1252,0.9436,-0.72,0.8394,0.8888,-0.3526,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,-0.49,-0.795,-0.9752,-0.9726,-0.0254,-0.9996,-0.5494,-0.8572,-0.9158,0.3029,0.097,0.2948,0.2963,-0.6014,0.2977,0.2308,0.6635,0.939,0.7058,0.9496,0.9916,-0.0629999999999999,0.1078,0.2574,-0.9944,-0.3876,-0.9996,-1,-0.5028,-0.933,0.1636,0.2977,0.3023,0.2968,0.406,-0.01,-0.0377999999999999,0.955,-1,0.983,-0.349,0.0284,0.0114000000000001,-0.791,-0.8544,-0.9948,-0.2862,-0.2338,-1,-0.9358,-1,-0.9512,0.2972,-0.9576,-1,-0.135,0.407,-0.2208,0.1614,0.131,0.2984,0.9186,-0.7638,-0.03,-0.2102,0.1584,0.9432,0.9734,0.8256,0.8948,0.7966,0.9866,0.0693999999999999,0.5104,-0.5592,0.0848,0.5972,0.9116,-1,-0.2476,-0.9992,0.5171,0.5197,0.2977,0.1994,0.7284,0.9294,0.9892,0.127,0.6688,0.6682,0.8286,0.2422,0.992,0.3754,-0.6474,0.7784,-0.979,-0.546,-0.9906,-0.919,-0.7384,-0.9836,-0.8768,0.2957,0.2998,0.2962,0.5876,0.2987,0.3033,0.9074,0.8964,0.9938,-1,0.897,0.9792,0.9546,-1,-1,-1,-0.952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,-0.584,-0.7498,-0.9998,-0.9006,0.3746,-0.968,-0.3542,-0.6654,-0.982,0.2925,0.118,0.3051,0.2931,-0.3854,0.2986,0.7779,0.6654,0.9784,0.8016,0.9792,0.9966,0.512,0.1666,-0.1126,-0.9876,-0.287,-0.9802,-1,-0.471,-0.9908,0.4138,0.2999,0.3078,0.3002,0.4632,0.128,0.0846,0.9892,-1,0.993,0.5198,0.4726,0.504,-0.4018,-0.2084,-0.7992,-0.3514,-0.1638,-1,-0.796,-0.9968,-1,0.3428,-0.8838,-1,-0.2416,0.3342,0.002,0.4852,0.2256,0.2908,0.968,-0.2268,0.7674,0.0640000000000001,0.292,0.974,0.9884,0.984,0.8898,0.8852,0.997,0.7226,0.8028,-0.517,0.1376,0.3948,0.9058,-1,0.1868,-0.848,0.5044,0.5116,0.297,0.2012,0.8376,0.9564,0.9928,0.8824,0.673,0.832,0.9276,0.0795999999999999,0.9938,0.5418,-0.1494,0.8864,-0.9254,-0.3942,-0.8932,-0.9952,-0.5684,-0.9342,-0.8996,0.3036,0.3019,0.3025,0.5754,0.3022,0.3003,0.91,0.961,0.9956,-1,0.959,0.9888,0.9696,-1,-1,-1,-0.671,-0.9728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,-0.6418,-0.843,-0.6878,-0.9292,-0.344,-0.9514,-0.5482,-0.412,-0.6522,0.2802,-0.3418,0.2771,0.2741,-0.6822,0.281,0.0488,0.6316,0.9698,0.81,-1,0.9384,-0.005,-0.044,0.611,-0.9962,-0.7864,-0.9892,-1,-0.5538,-0.7026,0.243,0.2752,0.2744,0.2755,0.1284,0.0960000000000001,0.1642,0.8704,-1,-1,0.123,-0.122,-0.124,-0.9988,-0.9996,-0.9962,-0.2734,-0.2982,-1,-0.9976,-1,-0.7196,0.5424,-0.7858,-1,0.0902000000000001,0.4182,0.1214,0.4204,0.103,0.1172,0.929,-0.7128,0.238,-0.5674,0.1022,0.8402,0.9364,-1,0.5956,0.6664,0.9908,-0.1332,-0.2354,-0.7412,-0.00480000000000003,0.8398,0.9038,-1,-0.745,-0.939,0.4827,-0.3292,0.2851,-0.0266,0.818,-1,0.9666,-1,0.6398,0.6588,0.2438,-0.00919999999999999,0.9488,0.4352,-0.759,0.4746,-0.9574,-0.594,-0.9586,-0.5998,-0.486,-0.753,-0.493,0.2695,0.2805,0.2778,0.5828,0.2796,0.2816,0.8738,0.47,0.986,-1,0.9398,0.952,0.8328,-1,-1,-1,-0.996,-0.9698,-0.8126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,-0.5268,-0.763,-1,-0.978,0.869,-0.9914,-0.4766,-0.5436,-0.9994,0.2824,0.0596000000000001,0.2826,0.2792,0.1638,0.2838,0.2732,0.6374,0.9864,0.825,0.9964,0.9996,-0.131,0.2284,-0.9156,-0.8962,-0.3808,-0.9998,-1,-0.5584,-1,0.3846,0.2726,0.2814,0.2831,0.3874,0.1614,0.1674,0.9992,-1,0.9984,-0.3672,-0.2654,-0.2664,0.2176,0.3152,-0.4962,-0.2876,-0.2348,-1,-0.8718,-1,-1,0.416,-0.721,-0.8364,-0.1518,0.4172,-0.0155999999999999,0.4296,0.5068,0.2304,0.9718,-0.2532,0.943,0.1746,0.266,0.9996,1,0.9942,0.8572,0.8526,0.9986,0.8928,0.9514,-0.6244,0.2298,0.6244,0.9582,-1,0.676,-0.9976,0.4863,0.4946,0.2785,0.109,0.857,0.995,1,0.9784,0.629,0.7902,0.9874,0.164,0.9952,0.8192,-0.8672,0.99,-0.5924,-0.518,-0.5824,-0.9984,-0.5246,-0.91,-0.806,0.2751,0.2815,0.2784,0.621,0.2757,0.2761,0.8792,0.9926,1,-1,0.9604,1,0.999,0.789,0.9546,-1,-0.1744,-0.7932,-0.9132,-0.4552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,0.1159,0.3766,0.4336,0.1126,0.6406,0.3676,0.0939000000000001,0.1396,0.2314,-0.9594,0.0659000000000001,-0.956,0.0223,0.1838,-0.956,0.0991,-0.9526,-0.0284,0.1484,0.9148,0.9406,0.4078,0.3894,0.6019,0.3217,0.1795,0.411,0.0452999999999999,0.0459000000000001,0.2993,0.1862,-0.9552,-0.9574,-0.9488,0.1798,0.2961,0.2949,0.7886,0.8842,0.8588,0.7316,0.6252,0.628,0.4743,0.5576,0.3894,0.2499,0.228,0.0235000000000001,0.1206,0.1149,0.0656000000000001,0.2764,0.2305,0.0911999999999999,0.2986,0.2951,0.2102,0.1385,0.2872,-0.8134,-0.0538,0.2302,0.721,0.00740000000000007,-0.5116,0.776,0.869,0.88,-0.9342,-0.7434,0.2734,0.5496,0.4952,0.1144,0.2988,0.7082,0.6614,0.1207,0.5355,0.5651,0.0488999999999999,0.0468999999999999,0.0224,-0.9612,-0.5126,0.8056,0.8556,0.8182,-0.9268,-0.8002,0.753,0.2041,-0.401,0.2284,0.3968,0.5412,0.4091,0.0501,0.3035,0.2482,0.2098,0.3252,0.3667,-0.9538,-0.9496,-0.9538,-0.7786,-0.9534,-0.9546,-0.9326,0.5334,0.9278,0.7586,-0.4072,0.8836,0.7352,0.9346,0.8842,0.0247999999999999,0.3654,0.3031,0.3023,0.2788,0.2753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,0.1152,-0.943,0.4352,0.1137,0.0731999999999999,0.3716,0.0972999999999999,0.1398,0.2303,0.0223,0.0697000000000001,0.0223,0.0229999999999999,-0.7822,0.0273000000000001,-0.9596,0.0732999999999999,0.0407999999999999,-0.0134,0.8132,0.7698,0.0298,0.3893,0.6134,0.3158,0.1883,0.4102,0.0475000000000001,0.0458000000000001,0.2956,-0.7294,0.0253000000000001,0.0235000000000001,0.0230999999999999,-0.8642,0.2963,0.3007,0.865,0.456,0.4398,0.362,0.4364,0.3948,-0.757,-0.724,0.3896,0.2631,0.2291,0.0255000000000001,0.1175,0.119,0.0677000000000001,0.28,0.2362,0.0936999999999999,0.3028,0.3011,0.2113,-0.8474,-0.7322,0.1401,0.0531999999999999,0.2604,0.3378,-0.1982,0.3694,0.9171,0.9486,0.4654,0.2317,-0.4244,0.2566,0.3184,0.1362,0.1213,0.2987,0.7121,0.6731,0.1171,0.5428,0.5587,-0.9202,0.0483,0.0226999999999999,0.1841,-0.2852,0.4208,0.5396,0.5614,0.0700000000000001,-0.9236,0.4716,0.2111,0.4973,0.2946,0.7083,0.1712,0.4133,0.0507,0.2915,0.2596,0.2112,0.317,0.3634,0.0246,0.0236000000000001,0.0259,-0.7992,0.0236000000000001,0.0225,0.2246,0.3704,0.6816,0.7314,-0.0946,0.8986,0.3128,0.6334,0.471,0.0237000000000001,0.3772,0.2972,0.293,0.2796,0.2748,0.0232000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,0.1175,-0.7236,0.433,0.1157,0.0833999999999999,0.3696,0.0941000000000001,0.1461,0.2377,0.0222,0.0743,0.0208999999999999,0.0226999999999999,-0.6238,0.0261,-0.908,0.0713999999999999,0.0844,0.3256,0.9266,0.9474,0.5964,0.3914,0.6057,0.3161,0.1777,0.4132,0.0466,0.0475000000000001,0.3045,-0.6278,0.0223,0.024,0.0237000000000001,-0.6774,0.2986,0.2945,0.8496,0.9616,0.938,0.7876,0.639,0.6442,-0.1684,-0.00480000000000003,0.4021,0.2599,0.2339,0.0223,0.1145,0.1161,0.0645,0.2752,0.2366,0.0928,0.3016,0.3059,0.208,-0.7414,-0.4838,0.1382,0.108,0.2938,0.7934,0.3602,0.3707,0.9174,0.9504,0.9418,0.2281,-0.4574,0.478,0.588,0.5316,0.112,0.2979,0.7108,0.6646,0.1166,0.5419,0.5697,-0.967,0.046,0.0239,0.1924,-0.2032,0.8634,0.9188,0.8602,0.0749,-0.5996,0.7946,0.215,0.5002,0.3632,0.7057,0.6422,0.4157,0.0515000000000001,0.3009,0.2535,0.2131,0.321,0.3697,0.0275000000000001,0.0234000000000001,0.0226999999999999,-0.7552,0.0236000000000001,0.0239,0.2308,0.795,0.9468,0.7818,-0.0876,0.9016,0.8464,0.9722,0.9432,0.0244,0.3732,0.3035,0.3019,0.286,0.2864,0.0235000000000001,-0.9524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,0.2206,0.6058,0.6783,0.2212,0.8783,0.6068,0.1843,0.2654,0.4097,0.0450999999999999,0.1407,0.0502,-1,0.3433,0.0451999999999999,0.1861,0.1334,0.7901,0.7578,0.9989,-1,0.729,0.6223,0.8528,0.5558,0.3467,0.6585,0.0907,0.0908,0.5173,-0.7056,0.0471999999999999,0.0463,0.0474000000000001,0.3425,0.5021,0.512,0.9967,0.9788,0.999,0.9788,0.8136,0.8114,0.7361,0.8131,0.6362,0.4482,0.4175,0.0455000000000001,0.2193,0.2314,0.1397,0.477,0.4218,0.1821,0.5049,0.5178,0.3831,-1,-0.7766,0.2669,0.814,0.8792,-1,0.6884,0.6023,0.9947,0.9973,-1,0.4094,0.141,0.94,0.7626,-1,0.2289,0.5151,0.9226,0.8964,0.2181,0.7933,0.8119,0.0927,0.0892999999999999,-0.9286,0.3407,0.7964,0.9955,-1,-1,0.1365,0.484,0.8984,0.3748,0.7537,0.9049,0.9213,0.7976,0.66,0.0907,0.5133,0.4452,0.3858,0.5473,0.5982,0.0441,0.046,0.048,-1,0.0504,0.0484,-0.5944,0.9941,-1,0.9096,0.7466,0.9974,-1,-1,-1,0.0472999999999999,0.6141,0.514,0.504,0.4814,0.4769,0.0450999999999999,0.0447,0.0490999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,0.5509,-0.5652,0.7962,-0.5564,0.7836,0.5696,0.4627,0.6307,0.265,0.136,-0.4016,0.1423,-1,-0.7676,0.1389,-0.7002,-0.3792,0.9474,0.9656,0.9978,0.8278,0.1798,0.9593,0.9142,-0.207,-0.1288,0.687,-0.5314,0.262,0.5204,-0.7422,0.1364,0.143,0.1365,-0.543,0.1418,0.1548,0.9978,0.8644,0.6534,0.9576,0.7678,0.7896,-0.4628,-0.289,0.2526,-0.0522,0.3876,0.1399,0.544,-0.4272,-0.5188,0.7,-0.4608,-0.3472,0.6406,0.681,0.7805,-0.997,-0.8488,0.6162,0.9678,0.974,-1,0.5026,0.3814,0.9956,0.9968,0.5624,-0.3054,0.0478000000000001,0.976,0.959,-1,0.5509,0.9002,0.9922,0.9322,-0.736,0.8622,0.9166,-0.7686,0.2642,-0.9164,-0.4806,0.3936,0.9762,0.7116,0.898,0.3742,-0.47,0.9006,0.1504,0.8028,0.9878,0.991,0.6378,0.3584,0.2662,0.4076,0.3052,0.7813,0.5956,0.372,0.139,0.1411,0.1413,-0.8276,0.1411,0.1419,-0.3012,0.9484,0.842,0.9898,0.5838,0.9972,0.1984,0.8442,0.4912,0.1391,0.4836,0.3972,0.4264,0.375,0.4634,0.1378,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
