,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163
147,-1,-0.9464,-0.7778,-0.8302,-0.5146,-0.7916,-0.9596,-0.9478,-0.8622,0.1012,0.0491999999999999,-0.00519999999999998,0.0524,0.5406,-0.4198,0.6598,0.669,-1,0.131,0.68,-0.7442,-0.3416,-0.9012,-0.938,-0.8174,-0.9808,-0.93,-0.8174,0.0502,0.7009,0.0981000000000001,0.4067,0.1041,0.1016,-0.2308,0.2266,-1,0.2412,-1,0.2612,-0.6682,-1,-1,-0.7532,-0.7024,-0.7638,-0.89,-0.903,-1,-0.974,-0.958,-0.9288,-0.8378,-0.941,-0.9394,-0.8062,-0.678,-0.8862,0.3948,0.0530999999999999,0.5956,0.0416000000000001,0.7224,-1,0.4494,0.0586,0.423,0.8126,-1,0.129,-0.3982,-0.00439999999999996,-1,-1,-1,-1,-0.9492,-0.0644,-0.117,-0.87,-0.5026,-0.6766,0.0539000000000001,0.2007,0.204,0.2564,0.2348,-1,0.788,-1,0.0662,0.5388,-1,-0.6542,-1,-1,-1,-1,-0.9198,-0.955,-0.847,-0.8424,-1,-0.908,-0.7918,0.1061,0.1014,0.1481,0.0993999999999999,0.4289,0.1014,0.00600000000000001,0.2628,-1,0.234,0.7888,-1,0.5054,0.583,-1,-1,-0.8766,-0.8242,-0.8352,-0.9238,-0.883,0.1988,0.1534,0.0497000000000001,0.1498,0.6988,0.0494000000000001,0.0975999999999999,0.239,0.4137,-1,-1,-1,-0.3076,0.4886,-1,-1,-1,-1,0.7842,-0.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,-1,-0.98,-0.997,-0.912,-0.5386,-0.979,-1,-0.906,-0.9958,0.1987,0.1074,0.4882,0.1052,0.4378,-0.3944,-1,-0.162,-1,0.7312,0.4882,-0.7722,-1,-0.92,-0.9492,-0.9876,-1,-0.8986,-0.9972,0.1048,0.5616,0.2009,0.6571,0.1987,0.2027,0.0167999999999999,0.265,-1,0.2778,-1,-0.0304,-0.745,0.8238,0.8256,-0.9752,-0.9612,-0.9758,-0.8616,-0.7982,-1,-1,-1,-0.9952,-0.7732,-1,-0.9832,-0.737,-0.6026,-0.768,0.6056,0.1041,0.7208,0.1976,-1,-1,0.378,-0.3618,0.5874,-1,-1,-0.171,-0.2234,-0.5436,0.875,0.8274,0.772,-1,-0.882,-1,-0.1258,-0.9344,-0.432,-0.9976,0.1101,0.3703,0.369,0.2016,-0.3958,-1,0.924,0.2434,-0.0134,0.6046,0.722,-0.4746,0.6026,0.7224,-1,-1,-0.9984,-1,-0.9942,-0.9966,-0.9206,-0.94,-0.9956,0.2075,0.1936,0.2852,0.1996,0.2202,0.1997,-0.1482,-0.038,0.4986,-0.1462,0.7202,-1,0.7354,0.4414,0.5228,-1,-0.996,-0.9926,-0.9938,-0.9944,-0.9672,0.3671,0.2847,0.1058,0.2884,0.716,0.1055,0.1974,0.4374,-0.0728,-1,-1,0.7462,-0.4876,0.6818,0.2534,0.1842,0.6448,0.6902,0.9254,-0.9316,-0.937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,-0.964,-0.9138,-0.6438,-0.939,-0.6578,-0.6576,-0.9634,-0.9428,-0.7882,0.0344,0.0192000000000001,0.2446,0.0155000000000001,0.2258,-0.7958,0.6964,0.719,0.7066,0.532,0.7702,-0.7946,-0.1466,-0.8448,-0.9594,-0.6936,-0.939,-0.9648,-0.7276,0.0157,0.3187,0.0334000000000001,0.1579,0.0341,0.0346,-0.446,-0.3718,0.9144,0.301,0.7876,0.5064,-0.9084,0.9024,0.9098,-0.6052,-0.5568,-0.6206,-0.9158,-0.9368,-0.9642,-0.9646,-0.9368,-0.9412,-0.892,-0.9352,-0.8912,-0.95,-0.9144,-0.9516,0.3785,0.0173000000000001,0.4566,-0.4588,0.719,0.7948,0.6792,0.0733999999999999,0.0558000000000001,0.84,0.7754,0.289,-0.5878,0.0364,0.868,0.8928,0.8662,-0.97,-0.91,0.0596000000000001,0.0644,-0.9506,-0.6222,-0.4816,0.0182,0.0708,0.0697000000000001,-0.4304,0.1728,0.8366,0.5918,0.504,0.2826,-0.0174,0.8554,-0.6558,0.4474,0.8188,0.9178,0.8874,-0.764,-0.9682,-0.7622,-0.7722,-0.9548,-0.8178,-0.6426,0.0371999999999999,0.0304,0.0497000000000001,0.0347,0.1707,0.0301,-0.6254,0.4758,0.5844,0.5102,0.5946,0.777,0.3196,0.7138,0.7444,-0.9664,-0.787,-0.7492,-0.7334,-0.8288,-0.812,0.0699000000000001,0.056,0.0170999999999999,0.0541,0.3242,0.0156000000000001,0.0365,0.0891999999999999,0.1626,0.8354,0.909,0.888,0.1912,0.563,0.6602,0.6456,0.6856,0.625,0.4632,-0.936,-0.9306,-0.8808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,-1,-0.9662,-1,-0.8408,-0.6182,-0.8852,-0.9746,-0.9516,-0.8766,0.101,0.0555000000000001,-0.195,0.0543,0.5461,-0.4382,-1,-1,-1,-1,-1,-0.8104,-1,-0.9418,-0.9416,-0.892,-0.9844,-0.932,-0.8566,0.056,0.7048,0.1004,0.4007,0.1064,0.1062,-0.3668,0.00160000000000005,-1,-1,-1,-1,-0.6834,-1,-1,-1,-1,-1,-0.9118,-0.9104,-1,-0.9764,-0.9724,-0.95,-0.8622,-0.9562,-0.9484,-0.8026,-0.7304,-0.8796,0.1994,0.0535000000000001,0.3488,-0.1686,-1,-1,-1,-1,0.2082,-1,-1,-1,-0.4644,-1,-1,-1,-1,-1,-0.9608,-1,-1,-0.8732,-0.6206,-1,0.0555000000000001,0.1949,0.1991,-0.0162,-1,-1,0.744,-1,-0.1116,0.3894,-1,-0.7632,-1,-1,-1,-1,-0.906,-1,-0.857,-0.8484,-1,-0.9938,-0.9244,0.0978000000000001,0.1052,0.146,0.1074,0.4431,0.107,-0.0216,-1,-1,-1,0.6188,-1,0.2768,-1,-1,-1,-0.9322,-0.8444,-0.8598,-0.9842,-0.8888,0.2033,0.1495,0.0489999999999999,0.151,0.6962,0.054,0.101,0.2456,0.4014,-1,-1,-1,-0.5886,-1,-1,-1,-1,-1,0.7624,-0.9558,-0.975,-0.9414,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,-1,-0.9674,-1,-0.7006,-0.1624,-0.8904,-1,-0.8728,-1,0.2279,0.1164,0.4476,0.1278,0.5502,0.0192000000000001,-1,-1,-1,0.923,-1,-0.6118,-1,-0.7852,-0.9568,-1,-1,-0.8516,-1,0.1209,0.6198,0.2341,0.7101,0.229,0.2333,0.342,0.5232,-1,0.7994,-1,-1,-0.4684,-1,-1,-0.559,-0.6404,-0.8976,-0.8262,-0.7996,-1,-1,-1,-0.929,-0.635,-0.9056,-0.9966,-0.5416,-0.3862,-0.7058,0.6592,0.123,0.7158,0.405,0.9138,-1,-1,-0.6588,0.7944,-1,-1,0.7224,0.1074,-0.7098,-1,-1,-1,-1,-0.8586,-0.9542,0.4904,-0.7752,-0.1156,-1,0.1232,-0.563,0.4094,0.453,-0.5836,-1,0.9776,0.8812,0.4328,0.801,-1,-0.266,0.7876,-1,-1,-1,-0.9052,-1,-0.9978,-0.9976,-0.8892,-0.768,-0.9712,0.229,0.2287,0.3216,0.2296,0.345,0.2294,0.1246,-1,0.9066,-1,0.8836,0.9228,0.8878,-1,-1,-1,-0.8582,-0.9938,-0.9998,-0.9954,-1,0.4172,0.3302,0.1218,0.3273,0.7188,0.1243,0.2263,0.4887,0.0848,-1,-1,-1,0.0471999999999999,0.8842,-1,-0.2224,-1,0.9258,0.9748,-0.91,-0.9008,-0.9708,-1,-0.9182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,0.0175000000000001,0.1064,0.2604,0.0723,0.2481,0.2803,0.0187999999999999,0.0342,0.1667,0.0375000000000001,-0.968,-0.6262,-0.9602,-0.635,-0.7794,0.714,0.7256,0.7216,0.5852,0.7842,0.2387,-0.1184,0.1951,0.0702,0.2578,0.0344,0.0163,0.2506,-0.9596,-0.4294,-0.9628,-0.7308,0.0358000000000001,-0.9406,-0.2808,0.5229,0.9192,0.3734,0.8192,0.5494,0.1245,0.9032,0.9042,0.2929,0.3216,0.2751,-0.8996,0.0914999999999999,0.0190999999999999,0.0168999999999999,0.0548,0.0499000000000001,0.1433,0.0542,0.0853999999999999,0.083,0.139,0.0371999999999999,-0.3796,-0.9656,-0.1566,-0.38,0.7456,0.8098,0.685,0.132,0.1126,0.8546,0.7984,0.3604,-0.5232,0.0676000000000001,0.9014,0.9036,0.8704,0.0170999999999999,0.0874999999999999,0.6015,0.0978000000000001,0.0723,0.2913,0.3145,-0.9632,-0.913,-0.8836,0.446,0.2322,0.849,0.656,0.5804,-0.632,0.0194000000000001,0.8654,-0.6186,0.532,0.8404,0.9252,0.9078,0.1967,0.0179,0.1722,0.1902,0.0341,0.1582,0.233,0.0353000000000001,0.036,-0.9034,-0.9522,-0.7098,-0.9374,0.2659,0.5096,0.6374,0.5174,0.095,0.8096,0.3854,0.7328,0.7586,0.0148999999999999,0.1659,0.2037,0.2337,0.1264,0.1377,-0.8788,-0.9308,-0.965,-0.9042,-0.4356,-0.9694,-0.931,-0.8768,0.1565,0.8392,0.901,0.9082,-0.839,0.576,0.6846,0.6424,0.7724,0.6626,0.5262,0.0543,0.0527,0.1082,0.0174000000000001,0.0548,0.1182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,0.1094,0.5072,0.1882,0.3621,-0.03,0.197,0.099,0.1949,0.6965,-1,-1,-0.4806,-1,-0.888,-0.2996,0.6004,0.4098,0.5088,-1,-1,0.4344,0.8106,-0.261,0.3709,0.3248,0.2025,0.1074,0.4962,-1,-0.7232,-1,-0.9738,-0.8294,-0.9248,-0.0155999999999999,0.1136,0.9176,-0.3662,-1,0.6318,-0.586,-1,-1,0.0928,0.1672,0.2438,-0.652,-0.393,0.1109,0.1042,0.2847,0.2817,-0.0584,0.2857,0.4291,0.4337,-0.0776,0.1922,-0.2948,-1,-0.3836,0.3292,0.8096,-1,-1,0.4108,0.4722,0.7846,-1,0.56,-0.3478,-1,-1,-1,-1,0.1083,0.4363,0.9838,0.9102,-0.5012,0.144,0.4,-1,-0.8464,-0.9856,0.0454000000000001,-0.0556,0.6592,0.453,0.6746,-0.611,-0.498,-1,-0.1582,-1,-1,0.8868,0.9014,-0.099,0.107,-0.0522,-0.1334,0.1959,-0.2168,0.1552,0.1946,-0.7634,-0.9022,-1,-0.9998,-0.9912,0.1014,0.1516,-1,-1,-0.1718,0.729,0.6868,-1,-1,0.1058,-0.1672,-0.053,0.0374000000000001,-0.1298,0.6196,-0.9616,-0.857,-1,-0.9004,-0.8808,-1,-0.9012,-0.8834,-0.459,-1,-1,-1,-0.6116,-1,-1,0.3162,-1,-1,-1,0.2881,0.2882,0.4974,0.1023,0.29,0.5627,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,0.0179,0.1035,0.2643,0.0696000000000001,0.2428,0.2772,0.0175000000000001,0.0353000000000001,0.1765,0.0382,-0.9662,-0.6924,-0.9648,-0.6812,-0.7744,0.616,0.6838,0.661,0.4186,0.7306,0.2436,-0.1946,0.1899,0.0720000000000001,0.2614,0.0361,0.0181,0.2478,-0.9632,-0.4784,-0.9698,-0.7924,0.0342,-0.9482,-0.2638,0.5264,0.8814,0.2072,0.698,0.4372,0.1255,0.8958,0.8876,0.3029,0.326,0.277,-0.9336,0.0913999999999999,0.0187999999999999,0.0177,0.0518000000000001,0.0547,0.1404,0.0472999999999999,0.0891,0.0871999999999999,0.1401,0.0347,-0.4444,-0.9706,-0.2308,-0.556,0.5658,0.7662,0.552,0.012,-0.0274,0.776,0.6482,0.1966,-0.5708,-0.0462,0.7688,0.8526,0.8268,0.0173000000000001,0.0862000000000001,0.6019,0.0192000000000001,0.0649,0.2882,0.3159,-0.9674,-0.9258,-0.9068,0.4417,0.0924,0.7808,0.4504,0.3992,-0.7366,-0.081,0.841,-0.7064,0.3596,0.7248,0.8974,0.8104,0.1877,0.0178,0.1736,0.1964,0.0348999999999999,0.1612,0.2416,0.0363,0.0334000000000001,-0.9226,-0.9528,-0.7654,-0.94,0.2581,0.3732,0.4584,0.4528,-0.0222,0.6652,0.206,0.646,0.6468,0.0181,0.1736,0.2047,0.2199,0.1206,0.1355,-0.8856,-0.9432,-0.966,-0.9188,-0.486,-0.9648,-0.9422,-0.895,0.1561,0.8208,0.8622,0.8526,-0.88,0.4512,0.6542,0.6194,0.5406,0.5158,0.3584,0.0533999999999999,0.0522,0.1015,0.0166999999999999,0.0541,0.1148,-0.9668,-0.903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,0.03,0.1992,0.4478,0.1356,-0.7024,0.4861,0.0366,0.0751999999999999,0.3187,-0.9246,-1,-0.8104,-1,-1,-0.4454,-1,-1,0.7628,-1,-1,0.4277,0.3594,0.352,0.1346,0.4579,0.0691999999999999,0.036,0.4262,-1,-0.4298,-0.928,-0.8872,0.0690999999999999,-0.9558,0.3412,0.7772,0.933,0.1642,-1,0.5282,0.2313,-1,-1,-0.5088,-0.1778,0.4676,-0.845,0.1679,0.0367,0.0382,0.1057,0.1095,0.2588,0.1077,0.1703,0.1659,0.2633,0.0673999999999999,-0.4548,-1,-0.1154,0.1366,0.7386,0.6432,-1,-0.4568,0.4058,0.868,0.7476,-1,-0.3656,-1,-1,-1,-1,0.034,0.1687,0.845,0.5536,0.1321,-0.1824,0.514,-1,-0.9278,-0.9224,0.6943,0.1564,0.8618,-1,0.4262,-0.5164,-0.0354,-1,-0.231,0.4332,-1,0.9428,-1,0.345,0.0329999999999999,0.3166,0.3519,0.0681,0.2901,0.4263,0.069,0.0652999999999999,-0.8324,-0.896,-1,-0.9386,0.4571,0.5564,-1,0.455,0.1758,0.8182,0.3084,-1,-1,0.0350999999999999,0.3239,0.3821,0.4069,0.2282,0.268,-1,-0.9906,-1,-1,-0.6062,-1,-0.904,-0.9564,-0.5522,0.8644,-1,-1,-0.82,-1,-1,-1,0.6758,-1,-1,0.0996999999999999,0.103,0.2088,0.0354000000000001,0.1008,0.2365,-1,-0.9298,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,0.0362,0.2027,-0.7994,0.1347,-0.4268,-0.8074,0.0330999999999999,0.0646,0.3241,-0.9184,-1,-0.4706,-1,-0.4434,-0.4516,0.9056,0.8964,0.6248,0.654,-1,0.4231,0.3604,-0.6876,0.1302,-0.2912,0.0722,0.0353000000000001,0.4358,-1,-0.135,-0.9336,-0.6138,-0.9698,-0.9074,0.3658,0.7766,0.9754,0.5252,-1,0.7568,-0.822,0.9502,0.9472,-0.642,-0.5816,-0.4794,-0.851,0.1719,0.0358000000000001,0.034,0.1016,0.1021,0.2633,0.102,0.1772,0.172,0.2563,0.0676000000000001,-0.0616,-1,0.1842,0.145,0.911,-1,0.588,0.4516,0.4608,0.9296,0.7874,0.5012,-0.9054,-0.2284,0.9148,0.8046,-1,0.0349999999999999,0.1726,0.8438,0.5738,0.132,-0.4586,-0.3342,-0.943,-0.87,-0.8326,0.6997,0.4442,0.7984,0.8374,0.7382,-0.505,0.1248,-1,-0.949,-1,-1,0.9768,0.981,-0.8244,0.0336000000000001,-0.8568,-0.7468,0.0714999999999999,-0.6088,-0.5624,0.0660000000000001,0.0732999999999999,-0.8224,-0.9002,-0.8154,-0.898,0.4543,0.6204,0.7114,0.621,0.4588,0.834,0.6638,0.7376,0.8158,0.0334000000000001,-0.8358,-0.8588,-0.513,-0.6096,0.2524,-0.7974,-0.8886,-1,-0.854,-0.127,-1,-0.9798,-0.83,-0.9696,0.8946,-1,0.964,-0.7902,-1,-1,0.8738,-1,0.5494,0.745,0.1064,0.1026,0.2009,0.0357000000000001,0.1009,0.2371,-1,-0.8672,-1,-0.8942,NA,NA,NA,NA,NA,NA,NA,NA
157,0.0891,0.43,-0.643,0.3214,-0.1342,-0.6862,0.0840000000000001,0.1708,-0.4008,-0.86,0.0896999999999999,-0.5816,0.0889,-0.2642,-0.6552,0.6534,-1,-1,-1,-1,-0.4882,-0.2472,-0.4394,0.3097,-0.6546,0.164,0.0889,-0.3984,0.0896999999999999,-0.0252,0.1676,-0.0438,-0.8266,0.1684,-0.471,-0.446,-1,-1,-1,-1,-0.8752,-1,-1,-0.3098,-0.3794,-0.6896,0.4381,0.3774,0.0884,0.0833999999999999,0.2442,-0.7284,-0.396,0.246,0.384,0.3792,-0.2238,0.1651,0.125,0.0931999999999999,0.224,-0.5036,0.5818,-1,-1,0.0384,0.00839999999999996,-1,-1,-1,-0.842,-1,-1,-1,-1,0.0858000000000001,-0.4902,-0.2242,-0.3166,0.3154,-0.6142,-0.6132,0.0853999999999999,-0.71,0.314,-0.6248,-1,-1,-1,-1,-0.5436,0.099,-1,-0.6672,-1,-1,-1,-1,-0.2958,0.0834999999999999,-0.484,-0.6784,0.1728,-0.6344,-0.671,-0.796,0.1691,0.2405,0.1683,-0.616,0.1628,-0.6832,-1,-1,-1,-0.2562,-1,-0.485,-1,-1,0.0878000000000001,-0.524,-0.4846,-0.5836,-0.3938,-0.3672,0.3151,0.2453,0.0900000000000001,0.2441,-0.0282,0.0905,-0.8086,-0.536,-0.8258,-1,-1,-1,-0.667,-1,-1,0.1108,-1,-1,-1,0.2388,0.2531,-0.4116,0.0895999999999999,0.2453,-0.3312,0.0919000000000001,-0.4976,0.0842000000000001,0.1625,-0.814,NA,NA,NA,NA,NA,NA,NA
158,-1,-1,-1,0.8668,0.9358,0.6944,-1,-1,0.471,0.9328,-1,0.8316,-1,0.973,-1,0.9426,0.9362,0.9652,0.9978,0.9878,-1,0.8504,0.5952,-1,0.7828,-1,-1,0.5176,-1,0.8872,-1,0.8636,-1,-1,-1,-0.3812,0.946,0.9846,0.8926,0.8934,-1,1,0.9998,0.9002,0.708,0.1094,0.9064,0.7956,-1,-1,-1,-1,0.9852,-1,-1,0.9132,0.92,-1,0.6354,-1,-0.00460000000000005,-0.8106,0.8722,0.976,0.9842,0.8356,0.9354,0.9302,0.9698,0.9764,0.9906,0.8012,0.7126,0.9874,0.9874,-1,-1,0.9512,0.9816,-1,0.5058,0.2182,-1,-1,0.705,0.6362,0.0616000000000001,0.9358,0.9888,0.9402,-1,0.6494,0.9878,-1,0.9994,0.9498,0.9852,0.9402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9562,-1,-1,0.6506,0.8822,0.9968,0.6316,0.9348,0.9428,0.9686,0.987,-1,-1,0.4754,0.6544,-1,-1,0.9872,0.9796,-1,0.9614,0.4802,-1,-1,0.939,0.9152,0.9874,1,0.9998,0.91,0.9332,0.9874,1,0.9888,0.9988,0.9704,-1,-1,-1,-1,-1,-1,-1,0.8414,-1,0.9312,-1,-1,NA,NA,NA,NA,NA,NA
159,-1,-1,-1,-1,-1,-0.14,-1,-1,-1,-1,-1,-1,-1,-0.3046,0.5804,0.9728,0.971,0.9992,0.8656,0.9922,0.7492,0.9532,-1,-1,-1,-1,-1,-1,-1,0.9148,-1,0.201,-1,-1,0.9168,0.7272,0.9892,0.6232,0.9,0.9676,-1,1,1,0.4306,0.6018,0.0864,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7182,0.9176,-1,0.9468,-1,0.9596,0.8116,0.996,0.9982,0.6088,-0.845,0.9226,0.974,0.9728,0.2692,-0.3998,-0.048,0.8686,0.998,0.951,-1,0.8666,0.9706,0.9844,-1,-1,0.8742,-1,-1,-1,0.1932,0.862,0.9714,0.7236,0.5854,0.2272,0.8332,0.9642,0.0331999999999999,0.9084,0.8816,0.9998,0.6768,-0.273,-1,-1,-1,-1,-1,-1,-1,0.9388,0.7684,-1,-1,-1,-1,0.9394,0.8462,0.9752,0.6692,0.9832,0.4696,0.8552,0.5836,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9038,-1,-1,-1,0.3674,0.9994,0.866,0.9672,-1,0.9724,0.9266,1,0.8294,0.8892,0.6698,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.999,NA,NA,NA,NA,NA
160,-1,-1,0.9748,-1,-1,0.9778,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9998,0.9994,1,0.9996,1,0.9348,0.9948,-1,-1,-1,-1,-1,-1,-1,0.9846,-1,0.577,0.9652,-1,0.9668,0.895,1,0.9148,1,0.994,-1,0.9998,1,0.9264,0.9374,0.4972,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9632,0.9858,-1,0.9924,-1,0.989,0.9914,1,0.9994,0.9946,-1,0.9966,1,1,0.8792,0.9998,0.9614,1,0.9998,0.9996,-1,0.924,0.9998,0.9964,-1,0.2848,0.701,-1,-1,-1,0.9918,0.9782,1,0.9958,0.827,-1,0.983,0.98,0.9954,1,1,1,0.9958,0.9662,-1,0.9764,0.8996,-1,-1,0.7664,-1,0.9728,0.8628,-1,0.9438,-1,0.9984,0.9998,0.9938,1,0.9776,0.9996,0.8184,0.995,0.9968,-1,0.9698,0.9844,-1,-1,-1,-1,-1,-1,-1,0.98,-1,0.9518,-1,0.9992,0.9998,1,1,-1,1,0.96,0.9158,1,0.9998,0.9248,-1,-1,0.7878,-1,-1,-1,-1,-1,-1,-1,0.9662,-1,0.987,0.9358,NA,NA,NA,NA
161,-1,-0.3382,-0.1396,-0.7378,0.0908,-0.1022,-1,-0.437,0.3434,-0.1176,-1,0.6146,-1,0.7634,-0.4282,0.998,0.997,0.9892,0.9896,0.8188,-0.2628,0.7164,-0.7332,-1,0.31,-0.508,-1,0.477,-1,0.942,-1,0.6516,-1,0.0224,0.1646,0.5074,1,0.9742,0.9892,0.9838,-1,0.9996,1,0.181,0.3312,0.3018,-0.5866,-0.3056,-1,-1,-0.5352,-0.4306,-0.1738,-0.6336,-0.00519999999999998,-0.1446,0.0458000000000001,-1,0.9744,-0.3682,0.9518,0.4406,0.999,0.97,0.9906,0.9442,0.9446,0.9994,0.9988,0.968,-0.9952,0.7392,1,0.9994,0.9878,-1,-0.3134,0.9622,0.906,-0.6758,0.0658000000000001,0.0331999999999999,-0.3986,0.2502,-0.096,0.3628,0.9514,0.9986,0.999,0.9936,0.0608,0.887,0.9902,-0.9096,-0.9572,0.9798,1,1,-0.1022,-1,-0.125,0.0434000000000001,-1,-0.3996,0.2928,-0.1306,-0.2852,-0.2816,-1,-0.1574,-0.483,0.2048,0.9708,0.993,0.9568,0.862,0.9998,0.9878,0.994,0.9968,-1,-0.2794,-0.0566,0.3498,-0.1336,0.3786,-0.00919999999999999,0.1268,-1,0.283,0.958,-1,-0.7394,0.3688,-0.9906,0.9986,0.9988,1,-0.788,-0.0316,-0.2228,0.9954,0.9476,0.991,0.9972,-0.5396,-0.4028,-0.1316,-1,-0.6202,0.2068,-1,-0.088,-1,0.0548,-0.8268,-1,0.996,-0.2524,1,NA,NA,NA
162,-1,0.1784,-0.5886,-1,-0.5616,0.417,-1,0.6646,-1,-1,-1,0.7128,-1,0.5114,-1,0.9882,0.9222,0.7554,0.9954,0.612,0.8566,0.9068,0.3654,-1,0.2542,-1,-1,-0.2144,-1,0.8412,-1,-0.0548,-1,-1,-0.7222,0.1396,0.9938,0.8876,0.8556,0.9996,-1,0.9596,0.9578,0.7354,0.86,0.8666,-1,-1,-1,-1,-1,-1,0.028,-1,-1,0.775,0.8338,-1,0.9054,-1,0.877,0.2162,0.9982,0.8596,0.9758,0.8238,0.9796,0.9784,0.9922,0.8816,0.7252,-0.6276,0.9996,0.95,0.978,-1,0.8122,0.9486,1,-1,-0.4192,0.8412,-1,-1,-1,0.0358000000000001,-0.9934,0.904,0.9466,0.988,-1,0.5042,0.9118,-0.7472,0.9742,0.8972,0.994,0.9998,0.0185999999999999,-1,-1,-1,-1,-1,0.7794,-1,-1,0.6354,-1,-0.6188,-1,-0.3136,0.5616,0.8338,0.7962,-0.5752,0.9982,0.8878,0.9838,0.9982,-1,-1,-0.5238,-1,-1,-1,0.712,-1,-1,-1,0.8516,-1,-1,-1,-1,0.8822,0.9998,0.9998,-1,0.9656,0.9958,1,0.8864,0.9694,0.914,0.6158,0.616,0.2396,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9404,0.9018,1,0.9058,NA,NA
163,-1,0.5732,0.932,0.3918,0.0192000000000001,0.9236,0.2272,0.42,0.9744,-1,-1,0.4268,-1,0.9748,-0.4582,0.9958,0.9856,0.8928,-0.5376,0.9244,0.7282,0.8734,0.5714,-1,0.9578,0.6286,-1,0.9862,-1,0.8344,-1,0.9678,0.6764,-1,0.1326,0.8494,0.9998,0.3598,0.9356,0.7146,-1,0.9448,0.946,0.722,0.8432,0.7984,-0.39,-1,-1,0.2286,0.6678,-1,-0.0756,0.5558,0.9308,0.7336,0.7998,-1,0.9878,-1,0.9164,0.9206,1,0.9668,0.3402,0.9414,0.9996,0.9988,0.8886,0.0871999999999999,0.9874,0.9236,1,0.9926,0.9372,-1,0.724,1,0.9984,-1,-0.2776,0.9086,-1,-1,0.773,0.9688,0.9722,0.9792,-0.091,0.604,0.8312,0.9496,0.4724,0.8896,1,0.995,0.9956,0.9688,0.9368,0.222,0.9738,0.964,-1,0.8036,0.947,-1,0.8118,0.8826,-1,0.8024,0.4164,0.99,0.9392,0.7818,0.7174,0.891,0.9672,0.5328,0.3848,0.79,-1,0.9292,0.9808,0.9794,0.9124,0.978,0.5512,-1,-1,0.353,0.9656,-1,0.6212,0.7862,0.9778,0.9712,0.7602,0.9704,-1,0.8408,0.6092,0.9386,1,0.4704,0.5598,0.545,0.7672,0.9008,-1,0.7048,0.9602,-1,0.716,-1,-0.00160000000000005,0.675,-1,0.9848,0.709,0.9566,0.9976,0.9056,NA
