,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165
108,0.0608,0.2143,-0.624,0.1582,0.3038,0.1166,0.0577000000000001,0.0975999999999999,0.1585,-0.937,-0.9832,-0.9,0.0194000000000001,-0.9592,-0.9364,-0.7788,0.2522,0.185,-0.2922,-0.7418,-0.2314,0.3235,-0.8618,0.1791,0.1163,0.1186,0.0934999999999999,0.0203,-0.9538,-0.8434,-0.959,-0.9896,-0.931,0.0209999999999999,-0.9344,-0.4204,0.3642,-0.7186,0.0600000000000001,-0.831,-0.8438,-0.442,-0.4722,0.2006,0.2818,0.1562,0.0370999999999999,0.0589,0.0238,0.0806,0.1347,0.0366,0.0398000000000001,0.0598000000000001,0.0194000000000001,-0.8464,-0.9598,-0.8948,-0.7102,0.1542,-0.2062,-0.8,-0.953,-0.2614,0.0578000000000001,-0.5024,-0.7382,-0.8148,-0.348,0.0154000000000001,-0.3928,-0.5524,0.1513,0.2083,-0.2334,-0.3924,0.1191,-0.4702,0.2716,0.0608,-0.9448,-0.4766,-0.3706,0.1866,-0.846,-0.7904,-0.6734,-0.2758,-0.3144,-0.9258,-0.219,0.4064,-0.3124,-0.788,0.211,0.0207999999999999,0.0981000000000001,0.1181,0.0373000000000001,0.2087,0.1906,-0.9432,-0.9762,-0.9532,-0.9582,-0.953,-0.9594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,0.1098,0.3798,-0.2372,0.286,0.5235,0.2238,0.1129,0.1824,0.2943,-1,-0.9752,-0.8442,0.0392999999999999,-1,-0.9326,-0.6358,-1,-1,0.336,-0.0278,-1,0.5388,-0.5262,0.3152,0.2283,0.2217,0.1802,0.04,-1,-0.854,-1,-0.96,-0.9918,0.0385,-1,-1,-1,-0.5118,-1,-0.4838,-0.7054,-1,-1,0.3531,0.4967,0.2933,0.0808,0.1176,0.0422,0.1482,0.2553,0.0726,0.0762,0.1166,0.0371999999999999,-0.7968,-1,-0.7454,-1,-1,-1,-1,-0.9752,-1,-1,0.04,-0.3136,-0.7612,-1,-1,-1,-1,0.2844,0.3877,0.4088,0.1842,0.2254,0.00419999999999998,-0.1568,0.1115,-0.9962,-1,-1,-1,-0.2822,-0.4378,-1,-1,-1,-0.9144,-1,-1,-1,-1,0.3755,0.0365,0.1863,0.2244,0.0774999999999999,0.3728,0.3491,-1,-0.996,-1,-1,-0.9678,-1,-0.9496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,-1,-0.1086,0.9222,0.3186,0.6506,0.7828,0.6568,0.858,0.5368,-1,-1,0.441,0.6624,-1,0.0589999999999999,-0.7622,0.9988,0.988,0.9924,0.9776,0.997,0.9988,0.9998,0.536,0.2024,0.3544,0.4066,0.6587,-1,0.768,-1,-0.5764,-0.169,0.6536,0.6448,0.999,1,0.6902,0.9382,0.6654,-0.5862,1,0.9996,0.117,0.3242,0.5288,0.5972,0.9644,-1,0.9158,0.681,-1,0.7076,0.8234,0.6587,0.8366,-1,0.8654,0.8456,1,1,0.977,-0.7054,1,1,1,0.7464,0.3018,0.9754,0.9968,0.9964,0.99,0.8984,0.9796,1,1,0.4604,0.8286,0.8562,0.9628,-0.4264,0.8704,0.9876,0.9992,0.902,0.4884,0.6542,0.6594,0.97,-0.9692,0.998,0.9428,1,0.9778,0.8142,0.6579,0.3454,0.4606,0.5432,0.9508,0.799,-1,-1,-1,-1,-0.0254,-1,-1,-0.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,-1,-1,0.8596,-1,0.1046,-1,0.7212,0.00259999999999994,-1,-1,-1,0.468,0.8867,-1,0.7208,-1,0.9992,0.9992,0.9436,0.7434,0.9998,0.9936,0.758,0.3828,0.5296,-1,-1,0.8828,-1,0.928,-1,-1,0.694,-1,0.9852,1,1,-1,0.9984,-0.603,-1,1,1,-0.403,0.4634,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9826,-1,0.7268,0.9922,1,1,0.9098,-1,1,1,0.7284,-1,0.7942,0.9672,0.999,0.9996,0.9998,-0.1372,0.6572,0.9996,0.9432,-1,0.37,0.5544,0.9738,0.6544,0.9996,0.3032,0.9982,-0.938,-0.925,0.937,1,0.9878,-0.4438,1,0.8772,1,0.5852,0.1058,0.8743,-1,-1,-1,0.2028,-1,-1,-1,-1,-1,0.8876,-1,-1,0.497,0.8838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,-1,-0.8016,0.4666,-0.7444,-0.3978,-0.7478,0.4604,-0.4062,-1,0.2634,0.11,0.301,0.6839,-0.0776,0.6504,-0.3248,1,0.9992,1,0.7,1,0.8634,0.9646,-0.3206,-0.316,-1,-1,0.6845,0.2706,0.9202,-1,0.0691999999999999,0.674,-1,0.9182,1,1,-0.9498,0.962,-0.2186,0.00859999999999994,1,1,-0.5372,-0.1042,-0.2804,-1,0.3116,-1,-1,0.0613999999999999,-1,-1,-1,-1,0.984,-1,0.919,0.9956,1,1,0.493,-0.0574,1,1,0.9992,-0.9554,0.6962,0.9848,0.9996,1,0.999,-0.102,0.1318,0.9992,0.9932,-1,-0.378,0.2826,0.8222,0.193,0.9998,0.9796,0.9986,-0.7136,-0.9656,0.9946,0.9854,0.9828,-0.2612,1,0.8172,1,0.7946,-0.6958,0.6888,-1,-1,-1,-0.589,0.3366,0.2558,-0.00460000000000005,0.2656,-1,0.247,-1,-1,0.2722,0.9466,0.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,0.0995999999999999,0.2248,0.5108,0.5792,0.3856,0.4794,-0.0362,0.4126,0.2496,-1,-1,0.3598,0.4647,-1,-0.8134,0.4058,0.7232,-0.0478,0.905,0.5652,-0.5294,0.9636,0.889,-0.5544,-0.5484,0.3988,0.0406,0.4751,-1,-0.6256,-1,-0.5154,-0.7232,-0.1738,0.093,0.03,-1,0.196,-1,-0.22,-0.0116000000000001,-0.5966,-0.6156,0.1234,0.3948,0.313,0.0424,0.1398,-1,0.0804,-0.152,-1,0.1304,0.1366,-0.0768,-0.3868,-1,-0.2748,-0.2592,0.2778,-0.1032,0.1344,-0.9948,0.6902,0.9694,0.7044,-0.1138,0.512,-0.5652,-0.329,-0.4536,0,0.2352,0.8214,0.9544,0.99,-0.6692,0.3426,0.801,0.5,-0.9098,-0.00360000000000005,0.6174,-1,0.0669999999999999,-0.1022,-0.6036,-0.9968,-1,-0.5878,-0.0688,-1,-0.5576,-0.4844,0.3564,0.4654,0.1036,0.0327999999999999,-0.0528,0.65,0.1278,-1,-1,-1,-1,-0.3938,-1,-1,-1,0.2882,0.7988,0.7388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,-1,-1,0.7266,-1,-0.0344,0.5484,-1,-1,-1,-1,-1,-1,0.8994,-1,0.5298,-0.6378,1,1,0.9566,0.4138,1,0.9916,0.9502,0.5668,0.6614,0.3908,0.2528,0.8999,-1,0.9768,-1,-1,0.7924,-1,0.9964,1,0.9994,-0.2534,1,0.6868,-1,1,1,-1,0.1446,0.000599999999999934,-1,0.908,-1,0.4106,-1,-1,-1,-1,0.8038,0.9892,-1,0.9868,0.9982,1,1,0.971,-1,1,1,0.8252,-0.6608,0.9316,1,1,1,1,0.665,0.8028,0.9968,0.9664,0.0489999999999999,0.3294,0.794,0.9822,0.5686,1,0.9272,0.9986,-0.4164,0.0167999999999999,0.9682,1,0.9996,-0.521,1,0.9818,1,0.8844,0.338,0.9007,-1,-1,-1,-0.372,-0.2584,-1,-1,-1,-1,0.8804,-1,-1,0.4832,0.9754,0.9994,0.9946,0.9218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,0.6238,0.5746,0.9182,0.7406,-0.0666,-1,0.7942,0.1846,-1,0.7222,0.5246,-1,0.8342,0.4984,0.6886,0.6168,0.9834,1,0.872,0.2086,0.9998,0.982,0.9346,0.1416,0.3284,-1,-1,0.8357,0.5318,0.8686,-1,0.6306,0.876,-1,0.993,1,0.5234,-0.3146,0.9714,0.6788,0.722,1,1,-0.6222,-0.2822,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.966,-1,0.9034,0.9954,0.9592,1,0.9876,0.6722,1,0.9974,0.9708,-0.9142,0.9808,0.9994,1,1,1,0.1858,0.6168,0.996,0.9842,-1,0.0212000000000001,0.8058,0.9556,0.459,1,1,0.9766,-0.9682,-0.3412,0.9912,0.9304,0.858,0.878,1,0.8978,0.9992,0.8516,-0.1684,0.8324,-1,-0.3708,-1,-0.0698,0.5964,0.6582,0.5892,0.477,-1,0.889,-1,-1,0.4538,0.9992,0.9608,0.996,0.8466,0.9364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,0.2342,0.0933999999999999,0.2274,0.1808,0.2482,-0.2162,0.2588,-0.204,-0.6632,-0.0668,-0.0656,-0.122,0.4114,-0.3262,0.1632,0.8108,0.6366,0.0584,-0.7138,-0.9982,-0.2998,0.844,0.8924,-0.686,-0.0669999999999999,-0.9328,-1,0.422,-0.2214,0.052,-0.5544,0.4052,0.1088,-1,0.788,-0.3112,-1,-0.5926,-0.3396,-0.2044,0.6032,0.9308,0.924,-0.7658,-0.4246,-0.4906,-0.5982,-0.32,-1,-1,-0.4092,-1,-1,-1,-1,0.6308,-0.5652,0.3048,0.3558,-0.355,0.8058,0.5432,-0.742,0.8032,-1,-0.9834,-0.9854,0.8204,0.8474,0.8856,0.9212,0.849,-0.206,0.4568,0.2944,0.9458,-0.1324,0.508,-0.0552,0.3192,0.1178,0.7598,0.9398,-1,-0.9856,-0.7906,0.1488,-0.0292,-0.9522,0.7006,-0.305,-1,0.8566,-0.4212,-0.4934,0.4159,-0.8896,-0.4818,-1,0.1978,-0.2302,-0.208,-0.105,-0.1998,-0.426,0.66,-0.5646,-0.5572,-0.186,0.5566,-0.85,-0.074,-0.0798,-0.282,-0.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,-1,-0.6692,0.7872,-0.4302,0.545,0.5294,0.686,-0.0664,-0.265,-1,-1,-0.1712,0.787,-1,0.2826,0.00679999999999992,0.9678,0.8604,0.6058,0.868,0.8548,0.9958,0.994,0.1386,0.0471999999999999,-1,-1,0.7823,-1,0.7636,-1,0.216,0.0688,-1,0.909,0.9982,0.9914,-0.4694,-0.084,0.231,0.1998,0.9794,0.959,-0.566,-0.0448,-0.4604,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9186,-1,0.911,0.9666,0.9734,0.9992,0.7352,-1,0.9922,0.9962,0.8928,-0.081,0.7928,0.9108,0.982,0.9912,0.9352,0.3232,0.835,0.9944,0.9998,-1,0.7906,0.6336,0.9054,-0.4572,0.996,0.9312,0.6144,0.2736,-1,0.972,0.516,-0.7604,-0.6082,0.9194,-0.4754,0.988,0.5204,0.2688,0.7734,-1,-1,-1,0.8804,-0.6476,-1,-1,-1,-1,0.44,-1,-1,-1,0.862,-0.1378,0.4098,0.7602,0.7472,0.8158,0.2616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,0.4898,0.5198,0.505,0.635,0.2692,-0.00580000000000003,0.6916,-0.0564,-0.2494,-1,-1,0.159,0.7788,-1,-0.2254,0.6986,0.957,0.8052,-0.1484,0.8242,0.7528,0.983,0.9818,-0.1944,0.0580000000000001,-1,-1,0.7841,-1,0.4338,-1,0.0982000000000001,0.0118,-1,0.9682,0.9966,0.9598,-0.4602,-0.9058,0.1016,0.4668,0.815,0.7654,-1,0.0178,-1,-1,-1,-1,-1,-0.1916,-1,-1,-1,-1,0.7276,-1,0.756,0.8344,0.9724,0.9454,0.8252,-1,0.9898,0.9242,0.8046,0.2952,0.618,0.1304,0.5578,0.7896,0.6678,-0.128,0.573,0.9032,0.999,-1,0.6602,0.2686,0.8924,-0.5996,0.9116,-0.1454,-1,0.3524,-1,0.8912,-0.8046,-0.9006,-0.615,0.8464,0.0591999999999999,0.9108,0.1772,-0.288,0.7763,-1,-1,-1,0.76,-1,-1,-1,-1,-1,0.3234,-1,-1,-0.4638,0.6616,-0.8256,0.00760000000000005,0.6752,0.1554,0.76,0.779,-0.0606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,-0.9144,-0.7448,0.2285,-0.8096,-0.4844,0.1107,0.0610999999999999,0.0939000000000001,-0.809,0.0355000000000001,0.0527,0.0969,0.0208999999999999,0.0391999999999999,0.1127,-0.5412,0.8956,0.7032,0.7688,0.2,0.7112,0.3226,0.3382,-0.857,-0.9006,0.1194,0.0994999999999999,0.0165999999999999,0.0386,0.1574,0.0202,0.0974999999999999,0.0573999999999999,0.0205,0.6914,0.6036,0.9818,0.5249,0.8596,0.4981,0.1932,0.3136,0.244,-0.7206,-0.5692,0.1537,0.0403,0.0587,0.0206,0.0747,0.1358,0.0409999999999999,0.0362,0.0589,0.018,0.1694,0.0218,0.1718,0.6079,0.9325,0.8981,0.2624,0.2701,0.8586,0.9464,0.8428,0.4308,0.422,0.5132,0.7826,0.8223,0.3024,0.1608,0.2126,0.5595,0.4547,-0.9086,-0.4946,0.2612,0.0601,0.0570999999999999,0.5322,0.7174,0.9566,0.0167999999999999,0.5074,0.1526,0.4852,0.5186,-0.488,0.8246,0.8974,0.6228,0.0424,0.2181,0.0236000000000001,0.0998000000000001,0.1153,0.0401,0.212,0.187,0.0387,0.0593999999999999,0.0395000000000001,0.0387999999999999,0.1135,0.0205,0.0183,0.0387999999999999,0.2572,0.7602,0.3442,-0.2134,0.7748,0.6194,0.423,0.3966,0.3408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,-0.2592,-0.8146,-0.9818,-0.5864,-1,-0.9904,-0.3216,-0.8812,-0.9946,0.3838,0.5267,0.1252,0.2106,0.3732,0.778,0.1548,-1,0.2612,-1,-0.9356,0.2526,-0.6104,-0.4264,-0.9618,-0.4414,-0.999,-0.9998,0.206,0.3795,0.11,0.2053,0.714,0.5145,0.2124,0.2046,0.5938,-1,-0.908,0.535,0.5848,0.2658,0.384,0.2714,-0.9814,-0.9146,-0.988,-1,-0.4994,-1,-0.8458,-0.9818,-1,-1,-0.8964,-0.631,0.6688,0.2122,0.3788,0.619,0.374,-0.0806,0.6224,-0.448,-1,-1,-0.4724,-0.9416,0.0571999999999999,-0.7642,0.4544,0.774,0.547,-0.575,-0.66,-0.9576,-0.072,-0.6738,-1,-0.9906,-0.0644,0.514,0.7278,-1,-1,-0.8426,-0.393,0.5432,-0.1768,-0.3774,0.3808,-1,-1,-0.2988,-0.9028,-1,0.213,-1,-0.9942,-0.7084,-0.9424,-0.9166,0.3834,-0.1418,0.3879,0.3969,0.7782,0.2123,0.2084,0.3892,0.5104,-0.0135999999999999,-0.7138,0.3684,-0.432,-0.2558,-0.6464,0.1468,-0.691,-0.6344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,-0.3896,-0.6526,-0.6494,-0.4584,-1,-0.9204,-0.5328,-0.7234,-0.9912,0.2526,0.3674,0.5403,0.1324,0.2558,0.6022,0.0411999999999999,-1,-0.0394,-1,-1,-1,-0.1012,0.1268,-0.9426,-0.324,-0.9972,-0.9992,0.1289,0.2565,0.0978000000000001,0.1355,0.5309,0.3562,0.1353,-0.7418,-1,-1,-0.9572,-1,0.7284,-0.00260000000000005,0.394,0.3928,-0.9872,-1,-0.9652,-0.8596,-0.665,-1,-0.9102,-0.9714,-1,-0.929,-0.9478,-0.7468,0.4272,0.1442,0.4234,-0.093,-1,-1,-0.1234,0.00679999999999992,-1,-1,-1,-0.9844,-0.6608,-0.491,-1,-1,0.018,-0.6812,-0.2962,-1,0.4056,-0.6264,-0.7466,-1,-0.3488,0.3551,-0.101,-1,-1,-0.8874,-0.9588,-0.3042,-0.3212,-1,0.0742,-1,-1,-1,-1,-0.9504,0.1386,-0.979,-0.878,-0.8072,-0.6514,-0.8236,0.2578,-0.3832,0.2571,0.2575,0.5961,0.1385,0.1336,0.2538,0.0394000000000001,-1,-0.709,0.578,-1,-1,-0.9658,-0.4134,-1,0.135,-0.9698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,-0.4652,-0.7918,-0.964,-0.7138,-0.9966,-0.9398,-0.7416,-0.9548,-0.994,0.2158,0.3215,-0.2676,0.1193,0.2234,0.5445,-0.0822000000000001,0.621,-0.0394,-1,-0.88,0.04,-0.3666,-0.0931999999999999,-0.9,-0.2266,-0.9746,-0.996,0.1169,0.2288,0.0227999999999999,0.1189,0.4736,0.316,0.1188,-0.5344,0.1914,-1,-1,-1,-0.125,-0.1088,0.0282,-0.0454,-0.8774,-0.7434,-0.9752,-0.922,-0.6398,-1,-0.8906,-0.9618,-1,-0.98,-0.9598,0.118,0.3218,0.1101,0.2996,0.7406,-1,-1,0.2328,-0.6006,-1,-1,-1,-0.9686,0.0431999999999999,-0.4384,0.194,0.3672,0.2742,-0.6352,-0.5504,-1,0.2154,-0.6706,-1,-0.8504,0.3136,0.3238,0.3328,-1,-1,-0.8552,-0.733,0.5954,-0.5172,-1,-0.1802,-1,-1,-1,-1,-0.994,0.117,-0.9994,-0.9986,-0.8232,-0.823,-0.9458,0.2188,-0.455,0.2278,0.2211,0.5401,0.1221,0.1186,0.2204,0.2584,-1,-1,-0.1666,-1,-1,-0.6994,-1,-1,0.1166,-0.9924,-0.9378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,-0.9006,-0.7224,0.2389,-0.7898,-0.4678,0.1177,0.0589999999999999,0.1,-0.8092,0.0410999999999999,0.0550999999999999,0.0938000000000001,0.0215000000000001,0.0374000000000001,0.1209,-0.5092,0.8904,0.7076,0.7806,0.239,0.712,0.3261,0.3348,-0.8288,-0.8768,0.1092,0.0938000000000001,0.0234000000000001,0.0383,0.1581,0.0208999999999999,0.0956999999999999,0.0593999999999999,0.0202,0.6826,0.6246,0.9736,0.5189,0.873,0.5049,0.1953,0.3268,0.2692,-0.696,-0.5454,0.1525,0.0411999999999999,0.0573999999999999,0.0221,0.0746,0.134,0.0394000000000001,0.0398000000000001,0.0596000000000001,0.0185999999999999,0.1778,0.0205,0.1775,0.6086,0.9363,0.893,0.3468,0.2705,0.8798,0.9646,0.8366,0.4288,0.414,0.518,0.7746,0.8257,0.3042,0.154,0.2135,0.5476,0.4584,-0.8974,-0.4554,0.2735,0.0583,0.0549999999999999,0.5608,0.7508,0.966,0.0588,0.5018,0.176,0.4914,0.5406,-0.4026,0.8378,0.8916,0.643,0.1046,0.2167,0.0217000000000001,0.0952,0.1232,0.042,0.2075,0.1915,0.0397000000000001,0.056,0.0427999999999999,0.0397000000000001,0.1168,0.0218,0.0206,0.0371999999999999,0.2914,0.7468,0.3658,-0.189,0.7886,0.6488,0.4153,0.4716,0.4292,-0.9614,-0.6788,0.1338,0.1131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,-0.3138,-0.7984,-0.964,-0.4488,-0.9954,-0.9736,-0.4308,-0.751,-1,0.3181,0.4512,0.6287,0.1738,0.3238,0.7054,-0.2072,-1,0.5282,0.3728,-0.6758,0.5098,-0.4902,-0.2462,-0.9036,-0.16,-0.9926,-1,0.1722,0.3215,0.0704,0.168,0.629,0.4469,0.1748,-0.0901999999999999,-0.198,-1,-0.676,-1,0.6344,0.0713999999999999,0.077,-0.0274,-0.9948,-0.99,-0.9896,-0.9038,-0.612,-1,-0.9034,-0.993,-1,-1,-0.941,-1,0.485,0.1725,0.475,0.3548,-1,-0.351,0.458,-0.2484,-1,-1,-1,-0.7908,-0.3082,-0.1496,0.377,0.226,0.4262,-0.6868,-0.5252,-1,-0.0808,-0.5276,-0.997,-0.9988,-0.2564,0.4407,0.0262,0.174,-1,-0.616,-0.5854,0.3298,0.3086,-0.024,0.0644,0.4538,0.3844,-0.6378,-0.5662,-0.9982,0.1783,-1,-0.9804,-0.8054,-0.8534,-0.8644,0.3244,-0.315,0.3255,0.3258,0.7002,0.1714,0.1732,0.3213,0.5126,0.2728,-0.4178,0.3046,-0.2572,-0.4082,-0.7722,0.1642,-0.1074,0.1702,-0.9984,-0.9878,-0.9954,0.1718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.1167,-0.71,-1,-0.6636,-1,-1,-0.8668,-0.799,-0.9914,0.0804,0.1207,0.1877,0.0365,0.0780000000000001,0.2257,-0.6944,-1,-1,-1,-1,-1,-0.4164,-0.3208,-0.9356,-0.7248,-0.9842,-1,0.042,0.0752999999999999,-0.5546,0.0426,0.1865,0.1099,0.0415000000000001,-1,-1,-1,-1,-1,0.198,-0.639,-1,-1,-1,-1,-0.9796,-0.8896,-0.8756,-1,-0.8532,-0.9486,-0.939,-0.902,-0.8808,0.0384,0.3236,0.0414000000000001,0.3075,0.1244,-1,-1,-1,-0.4786,-1,-1,-1,-1,-0.2732,-1,-1,-1,0.2976,-0.7938,-0.523,-1,-0.1146,-0.8596,-1,-1,0.1128,0.1112,-1,-1,-1,-1,-1,-0.1322,-1,-1,-0.5292,-1,-1,-1,-1,-1,0.0399,-1,-0.967,-0.9088,-1,-1,0.0799000000000001,-0.7952,0.0780000000000001,0.0789,0.2306,0.0410999999999999,0.04,0.079,0.2374,-1,-1,-0.2442,-1,-1,-1,-1,-1,0.0381,-1,-1,-1,0.0421,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,-0.9052,-0.7206,0.2263,-0.7784,0.3108,0.1142,0.0568,0.0938000000000001,0.1537,0.0378000000000001,-0.8926,0.0979000000000001,0.0209999999999999,0.0367999999999999,0.1145,-0.517,0.8916,0.7042,0.7802,0.2622,0.7086,0.3267,0.3455,0.1731,0.116,0.1193,0.0921000000000001,0.0197000000000001,0.0389999999999999,0.1558,0.0217000000000001,0.0972,0.0608,0.0185999999999999,0.1994,0.617,0.9768,-0.092,0.8716,0.5022,-0.6816,0.3302,0.2684,0.1946,0.2813,0.1521,0.0379,0.0585,0.0188999999999999,0.0760000000000001,0.1396,0.0385,0.0379,0.0569,0.0217000000000001,0.1732,0.0196000000000001,0.1831,0.1618,0.8812,0.7686,0.3448,0.2649,0.893,0.9606,0.6264,-0.2022,-0.194,0.516,0.7778,0.6356,0.3158,0.1535,0.2138,0.5579,0.4531,0.1163,0.3292,0.2691,0.0557000000000001,0.0584,0.5702,0.7496,0.9692,0.0693999999999999,-0.1526,0.1802,0.5018,0.5196,-0.4188,0.838,0.901,0.6418,0.1336,0.2126,0.0202,0.0999000000000001,0.1183,0.0392999999999999,0.2062,0.1933,0.0419,0.0588,0.0384,0.0391999999999999,0.1152,0.0201,0.0185999999999999,0.0402,0.2706,0.761,0.3592,-0.1868,0.8004,0.6508,-0.2528,0.488,0.4276,0.0178,0.2138,0.1337,0.1132,0.0169999999999999,0.1749,0.0375000000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
