,711_E-1-S,711_E-1-M,711_E-1-D,711_E-2-S,711_E-2-M,711_E-2-D,711_E-3-S,711_E-3-M,711_E-3-D,711_P-1-D,711_P-2-D,711_P-3-D,711_S-1-M,711_S-1-D,711_S-2-M,711_S-2-D,711_S-3-M,712_E-1-M,712_E-1-D,712_E-2-S,712_E-2-M,712_E-2-D,712_E-3-S,712_E-3-M,712_E-3-D,712_P-1-D,712_P-3-D,712_S-1-S,712_S-1-M,712_S-1-D,712_S-1-X,712_S-2-D,712_S-2-X,712_S-3-D,712_S-3-X,713_E-1-S,713_E-1-M,713_E-1-D,713_E-1-X0,713_E-1-X1,713_E-2-S,713_E-2-M,713_E-2-D,713_E-2-X0,713_E-2-X1,713_E-3-S,713_E-3-M,713_E-3-D,713_E-3-X0,713_E-3-X1,713_P-3-X1,713_S-1-M,713_S-1-D,713_S-1-X0,713_S-1-X1,713_S-2-S,713_S-2-M,713_S-2-D,713_S-2-X0,713_S-3-M,713_S-3-D,713_S-3-X0,713_S-3-X1,714_E1_1-5,714_E1_5-9,714_E1_20-24,714_E1_30-34,714_E2_1-5,714_E2_5-9,714_E2_20-24,714_P1_30-34,714_S1_1-5,714_S1_5-9,714_S1_10-14,714_S1_20-24,714_S1_30-34,714_S2_5-9,714_S2_20-24,714_S3_5-9,714_S3_10-14,714_S3_20-24,714_S3_30-34,715_E1_1-5,715_E2_1-5,715_E2_20-24,715_E2_30-34,715_E3_1-5,715_E3_10-14,715_E3_20-24,715_E3_30-34,715_S1_1-5,715_S1_10-14,715_S1_20-24,715_S1_30-34,715_S2_10-14,715_S2_20-24,715_S2_30-34,715_S3_20-24,715_S3_30-34,716_E1_1-5,716_E1_10-14,716_E1_20-24,716_E1_30-34,716_E3_1-5,716_E3_10-14,716_E3_30-34,716_P3_30-34,716_S1_10-14,716_S1_20-24,716_S1_30-34,716_S2_10-14,716_S2_20-24,716_S2_30-34,716_S3_10-14,716_S3_20-24,716_S3_30-34,717_E2_1-5,717_E2_10-14,717_E2_20-24,717_E3_1-5,717_E3_10-14,717_E3_30-34,717_P2_20-24,717_S2_10-14,717_S2_20-24,717_S2_30-34,717_S3_1-5,717_S3_10-14,717_S3_20-24
715_E1_1-5,3.15957378749741,-0.118596771858452,0.255650002474047,0.475958971569312,0.233410999642415,-0.26173218746659,0.838291981966432,-0.683170484629634,0.0476369945580523,-0.783139551797917,2.09608714749514,-0.783139551797917,2.13561280201655,2.07486374888098,6.13781066076729,6.03519311243726,1.4544805961134,0.634576753790577,1.59532880244295,-0.0567981310637688,0.0778914832731284,0.025431937445873,2.23333004847666,2.51876905004174,0.151604103502481,0.211627436616106,-0.465878926473802,0.291591231545036,0.589868979845871,4.36910563539602,4.58164419891671,2.81269658268208,4.10464710971291,2.87162352905329,2.87162352905329,1.27181398780882,-0.456409182736066,0.18609028383524,1.08507509284729,-0.660242636217222,1.24714043653357,1.76307758747791,-0.0936777849719358,0.981101719590707,1.51292778581581,0.0999960029094163,-0.373458808817063,1.5297519795972,0.607416824316166,1.15667793639091,1.20904303212831,1.71928539890968,0.716931216937804,0.92016333838338,-0.887755858183632,0.582808717076302,2.78232841067044,6.41138475194238,3.85515445099111,2.31992170899729,2.12216711450601,0.824279556885003,0.339334511517819,2.04022358581557,1.99551531941683,1.42110423175344,0.490133549344358,0.48121472270145,1.36745677398179,0.329228469235455,-0.233200542271848,1.32327179049245,1.73274080905195,3.72961256330883,5.06491855432031,4.88814159341863,1.32327179049245,3.67499040246025,1.36228595714517,2.52920031141045,2.22986491036847,1.90795364502225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E2_1-5,2.28187969974165,2.34225089205776,2.32969419578894,1.57042635770174,0.835357104632516,1.59159845472201,2.93481109674417,3.30420629082446,1.98247071038085,-0.467812735774571,2.67108781610833,-0.467812735774571,2.0644309625047,1.8267733929033,4.86839344634487,4.15090922274473,1.3189175696902,2.92838385073555,-0.424752002401114,0.550598031186376,0.122077928395496,0.758285312176401,0.644701850969329,0.927895589890305,0.690060553284982,0.556974466307135,0.193757332001069,1.11198560039826,1.73028020264143,3.60173707895676,2.12434062221764,2.66602731924181,2.90891812335888,2.20696786355364,2.17602618799698,1.73779899676893,2.23371234484676,3.05580180883475,-0.560846806941475,-1.64591045082238,1.96311015095557,2.4352829219928,1.93571904046992,-0.687950843506121,-1.35693010449124,2.49489112297054,-0.514349343755438,-0.432191539258454,-0.632159975944598,-0.249441845084191,1.42873688587004,1.68785305174269,0.712640385569258,0.956264628232705,-0.654375398182386,0.861312374036785,2.48015142363486,4.15679627297225,2.20090741963603,2.72117867211568,1.44222591998628,0.876544760015413,0.721943527249692,1.42679235348268,2.1938495972402,3.23215625190117,1.94882683040382,0.930788516250973,0.0235731480973494,3.15144487580776,-1.42631737602879,1.30628899753041,2.13927442492049,3.35228986527409,3.70604434929808,3.43525057444378,1.30628899753041,2.58423181932888,1.62220127907413,1.78550262675064,1.66475934723015,1.71208074714708,1.3127682874737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E2_20-24,2.32544589370096,-0.985272972989459,1.60832929428397,2.81644725462116,-0.974401087026229,0.0693607960868202,0.465417453476303,-1.35972064668794,-0.0375714269478311,-0.456815584027611,1.89393968535683,-0.456815584027611,2.17381114193743,2.27513153668554,5.55536981325771,6.17703473973249,1.62828343605167,-0.952154926441755,1.99100556416389,-1.16347125900262,-0.309819735349652,1.91115134236194,4.32030850836058,2.44286988171078,1.25179992271618,0.63612721579369,-0.68822704652132,0.558975717427237,0.73478574909323,3.6623888030662,4.92913860245338,2.39534038671192,4.61280553523247,3.1025493354904,3.1025493354904,-0.958626318486892,-1.26570005930254,-0.405981471108513,2.237724633862,-0.744233521545641,2.12104868464865,-0.144014798856219,0.104622942212599,1.31154457401008,1.61671838341186,-0.812868727054644,0.309087942505915,1.73724946541566,0.647576903919458,0.671404326769497,1.59112169755366,1.95550123404366,0.867309802232747,0.932274004559773,-0.577308674087823,0.977796108699713,2.07745326528363,6.6017621804557,4.17472930186432,1.9901442270728,1.08838566227313,0.846833429127392,0.516704770818803,1.43497301818389,0.790287782834759,-0.301778741147171,2.09047245784422,0.143607848200828,0.000148124869414584,0.130377715240013,-0.379847453431991,1.3558524579348,1.81553998905681,3.17250027425732,5.0721727848675,5.18547852036207,1.3558524579348,3.48669304233463,1.60588089904147,2.67684952632557,2.27012975259101,1.79270507927328,-0.0715559393354199,2.25343467780333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E2_30-34,2.95251282375425,-0.189059887068629,2.36259466709585,2.66192408892799,-0.00501345145983897,0.957456566463208,0.244514369865695,0.333181855608294,0.105167425424057,-0.401348463889496,2.3315203554409,-0.401348463889496,2.47053290398934,2.43839098929758,6.33120897465801,6.07930866385856,1.97697950202218,0.403676313097412,1.66448134863028,-0.700248169669891,-0.325872562690127,1.574616576746,3.81038442790722,2.87034615608386,0.562271953060433,0.73400530527873,-0.293926357762629,0.944282084291355,1.18667918242963,4.2814959988227,4.8844417686998,2.79521978206246,4.44210793518773,3.40809190746672,3.40763034711235,-0.0826855253631194,-0.25265186659714,0.177554989464046,2.73556035353794,-0.596052249712727,2.18690042608314,-0.258777732744734,0.289089197333647,1.52533009925134,0.179358461583203,-0.195774096534021,0.670798538179941,1.8417337721479,0.707976117956772,0.868458495690445,1.71649657729841,1.94256648442714,0.945708509259942,1.31564004438089,-0.479460232543018,1.26006537336059,2.70050917111879,6.45443516840441,3.68436746431884,2.36747494373525,1.26843831879543,1.25126972352602,0.755673531640849,2.23770719597274,1.36870447993455,1.96944159141712,3.42551899559612,0.426942129233583,-0.276356290594284,1.37108280219298,0.168389416200059,1.40771310986933,2.26903330219429,3.65870590057065,5.21506518199443,5.09089004740327,1.40771310986933,3.95178435247661,1.8871817646922,3.15168989173012,2.38864929070844,2.19380782054124,0.276404576490693,0.463365531559398,0.978803181646245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E3_1-5,-1.92409899344856,-1.57935610091249,-1.99296077400275,-0.669009799581067,-0.887772128180248,-2.00461223905968,-2.01964628505555,-1.01972465612256,-2.1246368954778,-0.916021713750968,0.454271476424347,-0.916021713750968,0.962350622060913,0.836008052789196,0.910456258453542,0.948828005975129,-0.184788579992156,-0.875423912569184,-1.93983144227429,-2.4318677311635,-1.60016535606925,-2.08709171405911,-2.34468548925907,-1.98718096942689,-2.0327771432902,-0.610293117973456,-0.0720056767194225,-0.583844717915599,1.08771865590936,0.492305722544412,0.305083083589062,0.683847471867924,0.27190531272109,-0.163376562404743,-0.187459928639116,-2.10009793779331,-1.96612941719414,-2.36908557148214,-1.18735504157398,-1.05565554886937,-2.18941742146623,-1.60210448968187,-1.85334558099348,-2.16571096218338,-0.346000010070697,-1.45394618174661,-2.11466018144445,0.321815596988059,-0.0704595308660572,1.3091029102072,0.298178017132906,1.11684691042948,0.243868073010721,-0.341193084953301,-1.16129333804004,0.793492767443125,0.547050832861163,0.737151973222206,0.563329371943036,1.70888231120611,0.720623438785501,-0.294441374558491,-0.461044182618357,-2.3799985364329,-1.42418394387563,-0.369411665090049,-0.857558578160691,-2.53142426235775,-1.85231140917051,-2.47996437020182,-0.701712559239023,1.45035876168235,-0.147651469336522,0.642530908210573,0.77663276452658,0.496891056994115,1.45035876168235,0.274718027016991,0.801372290700113,-0.0502684898469932,0.0095474539201274,0.0817610572150007,-1.57991282383696,-1.74003911654584,-1.53200181471176,-1.55546749411484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E3_10-14,0.506400762819556,-0.897745088253314,-0.403368369302512,0.099494669344412,-0.545754128769857,-1.03117382486939,1.63742001515679,-1.24076770571811,-0.927875119248699,-0.672358757032233,1.98872476082797,-0.672358757032233,2.21641712860602,2.52829136146492,4.91010669937779,5.21587479865835,2.09766655814724,1.02834698134042,1.02791168518238,-0.944811489939977,-0.450965036144209,-0.748908601875039,1.7557517330093,1.83417837988039,-0.823732050340296,0.291371888665983,0.855122866840729,0.199324246579349,0.779326270497444,4.6993357604981,3.5798418129872,3.15089350078242,3.77022407245623,2.83189242118468,2.81398372215191,-0.767090903574245,-0.441448800830996,0.247497418367041,-0.240898429743774,-1.50360868611473,1.30717510263056,0.379809316857891,0.0621232552551889,-0.155119520626951,0.430679237331856,-0.386799693740021,-1.1757055771243,1.03539436099561,0.516099473821253,1.23073281745569,1.28611213559406,2.01260292143417,1.58180961195109,1.48930233183697,-0.19833771761338,0.657464113510706,3.19322058475407,5.70515041860416,3.5149126083404,3.14842840998312,2.94317186465442,1.6332171486351,1.32405743133573,1.83875004176506,3.12572970201204,0.706691939661504,1.53430742671435,-0.0856632828692487,1.97493024239701,0.0218842325060387,0.349504038825099,1.29872475007103,1.84310222508328,4.39274882976048,4.91945843038291,4.04479173478429,1.29872475007103,3.35017227977165,1.89696320119646,2.38797158603328,2.43995554787424,2.40735547448195,0.842476730315197,1.23741124802236,-0.934208266519168,-0.722770109216777,-0.258633751810425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E3_20-24,1.00192146227731,-0.828102373670539,-0.395612063690699,1.49317108195052,-0.662570189216212,-1.13162625782134,2.63249088215096,-0.465033712374364,-0.500151724571541,-0.650875055313175,2.46251956870241,-0.650875055313175,2.25112717435941,2.26799305788896,5.23500094743954,5.64147884939775,2.0098523622767,-0.318492864001967,1.8685595193219,-0.957050994815048,0.0604271247535146,-0.359335209588516,2.43615557833777,1.11791141153543,-0.232104886657196,0.351835664518231,0.0711798583265864,0.47608294943417,0.890912269557626,4.39734970021851,4.51819412907077,3.00417776510378,4.18039200643022,3.02538242284184,3.02538242284184,-0.431264102654065,-0.878433519094469,-0.81405456534674,-0.668989816729882,-1.46605590987781,0.71230463956259,0.891489286566488,-0.535860723576414,-0.429379622898374,-0.614806164734537,-0.666971585164449,-0.499477307985482,1.70658469547846,0.777293133363969,1.37126401908058,1.37720784316388,2.04430860665767,1.16481827757727,1.37429884284016,-0.406146579291484,0.952744697562392,2.6291439005454,6.07054868552128,3.97482052678521,2.31928120359339,1.20201136811318,1.26446600747115,0.769070589483771,3.83150023132808,3.11003733556709,0.713001337830265,-0.279654296893619,-0.127455966900641,0.560110777006031,-0.343680053850872,0.0415671916166569,1.28244222487371,2.02759447727604,3.87094691956412,5.25261016911132,4.77107933208332,1.28244222487371,3.63550770031947,1.85587587540438,2.74251977933765,2.73028933366299,2.34321779975284,-0.0790633223238094,1.69209438544027,-0.640635444476088,-0.170618984400032,-1.65519389636705,-0.664113784302977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_E3_30-34,2.51189776629851,-0.129699193970758,-0.162020301587183,2.09907229128155,-0.0270737232474433,-0.330404587640855,2.09418754881417,1.84148055572567,-0.22770514196839,-0.312075545110034,2.75877884956553,-0.312075545110034,2.49385916451237,2.55191007505233,6.21451765379842,5.82782927631232,2.44835381318729,1.55474381606495,-0.0367681732195909,-0.180654994794559,0.0446281328614835,-0.340493853360247,1.5519198299936,1.03437647989223,-0.142202552709711,0.839722355094031,0.0962225293139884,0.996349264862639,1.29225614776223,4.74929005734919,4.80655414529395,3.26482282863561,4.44310823064533,3.53203338042355,3.53203338042355,0.515094725977891,0.0688928364867581,0.10764142746295,0.150198180296308,-0.998647340675356,0.455279314599872,0.551998770857847,-0.610544919192618,-0.168440568544054,-0.873674475644791,-0.237492827959843,-0.354183684572334,2.69810777080145,1.18104997068502,1.19266827698186,1.83182742685572,2.36620855741046,1.53110530373776,1.74000351290189,0.0983847030411938,1.4257866651015,3.62340784538433,6.28515789533503,4.24232955504412,2.36639266574383,1.43138720831919,1.71480883035011,1.22771512001433,4.56394256521464,2.95239553414601,1.81128002066732,1.31561823854846,-0.570616315194914,-0.448850485030616,0.635948810919841,0.552386990728512,1.42252403024246,2.28191899510361,4.08530690945588,5.46586762129616,4.98221340356436,1.42252403024246,3.96811024791548,2.07322597840241,3.24045686518825,3.08023553149203,2.63676638885113,0.24834213250874,1.69031275670466,-0.646290120950806,0.48336601641823,-1.39945206571249,-0.38938221973864,1.6232444844143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_1-5,1.25022121665692,1.31785837244639,1.33804749190776,1.27636453352105,1.2583150823056,1.42966191999203,1.33773256646207,1.3870925414993,1.3735717035033,0.337885095595051,1.35377668625045,0.337885095595051,0.806029299961102,0.812593617175608,1.05284473029112,0.599284520436257,0.415045348542374,1.41125326107271,1.27926534521014,1.39668298769264,1.29001673596496,1.45306148472588,2.777300196119,2.20954457753734,1.43418631718432,0.583643189388855,0.972479906948266,0.676739144462396,0.721737496491806,0.872313600759571,0.781317873207233,0.656751942502605,0.568989172159924,0.508196286978277,0.559054477566363,1.29769624671979,1.35474507063706,1.46724066445197,2.49633806408995,2.21013545363761,2.50584345158165,1.37116413261722,1.38787235683456,2.40686238971757,2.57354632121872,1.39519684974224,1.53336386461398,2.17438005352186,2.16301254521397,1.53511525826186,0.797482879006353,0.810430759411611,0.507389847499468,0.0896558978561798,0.10599494307184,0.797139306450305,0.997700818827363,0.764189461488752,0.600120254263749,1.25079642744231,1.00050018338106,0.469167024502762,0.301971915938824,1.4836712801928,1.33670973306365,1.61335353904703,1.76855735174434,2.70380989351531,1.40989978988911,1.4506575130897,0.880305373483952,NA,0.668532144558418,0.9122441150027,0.436738503453417,0.614238086424235,NA,0.198005522874546,0.62001040617135,0.754598110070616,0.537482481552666,0.11163871529416,1.32327179049245,1.30628899753041,1.3558524579348,1.40771310986933,1.45035876168235,1.29872475007103,1.28244222487371,1.42252403024246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_10-14,2.91086479387044,3.05719294819479,3.47581553434205,3.02981278553016,2.73510674859856,3.5691877622862,3.1866813339356,3.13724974723723,3.71464214921879,-2.41528365782406,1.12125833878896,-2.41528365782406,0.529318505441815,-1.27877976177029,0.275203216291681,0.672619464402266,-1.43700578505763,2.78933689397271,2.87357222660332,3.96012567662256,3.24281802211512,3.67086095982694,4.70799650877587,1.23459175281793,3.51286205122878,-1.88801033166253,0.76682265555849,-2.70625215109238,-1.46323517251076,-1.57484315421559,1.04187197480156,-0.813733852463741,1.31806276658366,0.507638344113789,0.568054405052032,3.30658431405782,3.67883461337304,3.77538145251761,1.92064065430144,2.49878033665841,3.20290234930717,3.05009069633143,3.41465665531369,2.91034389889834,2.3547366328952,3.6327811407826,3.77828344342442,1.98754701589263,2.00798000600176,1.16176014174135,-1.14827624966299,-1.38819035119415,-0.836293733443191,-1.60866476189281,-1.0409786921146,-2.38000040059869,0.0607473299734044,-1.12160119782489,0.837060264903871,1.07193675145302,-1.81157058890532,-1.26160353318289,-0.264323696770898,3.42424832768961,2.75166787617634,2.81083593978112,3.40365498861325,4.40820413787387,2.86359507809884,3.73889821644792,0.91757729051104,0.837404740510655,0.301573448117387,-0.505376698603308,0.0938411996619048,0.691677731137649,0.837404740510655,1.6187238719519,-1.55908743900964,-0.142814546750421,-0.197055467422731,0.680478687533814,3.38733916391779,2.61502327783493,3.43019158829641,4.00823050877011,0.0600918006833975,3.28221580265695,3.57738832367151,4.00211555024203,0.837404740510655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_20-24,2.55647553363911,3.12090889615662,3.12338798766211,3.33500311112689,3.10373451705826,3.19496470397247,2.83257130551702,3.20823155625799,3.46437227284154,-1.86363585745629,-0.517305171278523,-1.86363585745629,0.297799439916183,0.185000697580393,-2.56112262846973,-1.08119410990838,-1.97693913719695,3.05304645165605,2.72238661041773,3.62229615529815,3.41906623907684,3.2946442092022,3.30351512006749,0.983129613200015,2.98186186985477,-1.12130519434741,-1.06470058198754,-1.52572443835441,-0.710967700062842,-2.42186039496684,-1.41631035751584,-1.27667530215036,-1.51639451305967,-1.74417663241173,-1.75932822273643,3.01998452887873,3.63389416985141,3.45178642303263,2.29500041094833,2.55504976918776,2.1193668897583,2.41740668765058,3.09238965565557,2.69133954169754,2.38855584940104,3.74005147093858,3.49897242594616,2.26980493900261,2.38545729932096,0.961559939238732,-0.350791663363195,0.173250179279769,-1.85828729593844,-2.25383702579371,-2.34334795226859,-1.21905354726517,-2.25297620849278,-1.58710039697897,-1.69800166459013,1.23087243149572,-0.450551265803987,-1.96127331980536,-1.64332681673667,3.59776667687399,2.96876335676206,3.05013173869423,3.31064810942827,4.30070884579795,3.19155251992255,3.47489575698039,-1.5792537920045,0.594029002025512,0.336614552939982,-2.42632850008449,-2.07778883168805,-1.69442031391888,0.594029002025512,-0.78935684861913,0.124000894860961,0.993762151794172,-1.49087939467763,-0.76370122707365,2.85237643655723,2.60143641038593,2.60102774854997,3.16697516791405,0.40376433645092,3.3043531115626,3.25861833454751,3.60617150010318,0.594029002025512,1.12331066282331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S1_30-34,3.32545345749506,4.14146444437857,4.38032605859543,3.87735918306582,3.6218136300294,4.4776873547255,3.34690346561492,4.29427336577264,4.42488312954644,-1.81555851344804,0.128455978398958,-1.81555851344804,0.149264933866324,0.550405046659602,0.0729570330972638,-0.762659374073685,-3.07713038565118,4.17618703086349,3.3493898562407,4.94872061557324,4.22290123334485,4.6645114390724,4.57231641993118,1.76099895673224,4.41796179673603,-1.60109251846979,-0.663582843787387,-0.979407017287701,-0.565242591838849,-2.28731611842854,-0.194588853179083,-2.85083359682424,-1.04084437720049,-1.22030096738093,-1.22030096738093,4.12153728263596,4.66842465481515,4.62555559438205,2.69103224729167,2.55549295059243,2.61160852305606,4.36396773965336,4.11844015300316,3.43300436369582,2.52353053029229,4.7348488530325,4.81650458768912,2.26070165645304,2.38839561414827,0.846987393145199,-0.117485484453169,0.551547316318904,-3.7385378807959,-3.37688403104121,-1.94342776622678,-0.554024475235248,-1.11531725882095,-1.35905629215362,-0.99632380420561,1.2084573960802,-0.186923102473066,-3.70260586610489,-3.73584997885324,4.48507349051262,3.81074111056686,4.13063657743609,3.94215516464447,4.82811432942469,3.83985695897131,4.63818343498637,-1.17633551284659,0.512331129819236,0.151472124185163,-2.44143057010164,-2.44976962065887,-1.74084534667803,0.512331129819236,-1.26109011695774,0.0856598173559771,1.27198232991878,-2.78685606179554,-3.11149840713943,4.64469843960347,3.28146867535514,4.33502580473538,4.70336906894174,0.592876291580815,4.14864554631618,4.56820407677718,4.85428414747075,0.512331129819236,1.47561325933619,-2.57629645307474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S2_10-14,2.06710182017192,2.04688954914114,2.0645592791996,2.14044116477667,1.63252167185214,2.22741718783529,2.04788315755342,2.11835535770442,2.3535023011537,-4.23226985509952,-0.488488307885017,-4.23226985509952,-0.044185511249299,-1.5497000397196,-0.0683616977375023,-0.208822519292856,-0.949640102477078,1.555028373307,1.76043147657985,2.43878230080111,2.11780633509889,2.36419361324919,2.54114439481734,0.736981470314082,2.25744519914726,-3.35170993821328,-0.909481029003309,-1.98005313766842,-3.45694869700096,0.0245130051585554,-0.443740695325153,0.129132656408098,0.00558220287730514,-0.549857782353636,-0.559610544827701,1.89068190114529,2.15852581300875,2.41634908925229,1.13710632129799,1.45614103772241,2.52188083926086,2.22035463270328,2.32377297329916,2.66433349327372,1.98318530413948,2.31254479102763,2.62610893396989,0.612127172107873,0.657400824248517,0.956158177372595,-2.35602312641982,-2.21473371309616,-1.24113718415951,-0.30900824197061,-0.626019103716792,-2.46418006671724,0.530421731052805,-0.524491819885273,-0.565891453603305,0.733243610035288,-2.01488510550361,-1.01466300672023,-0.461364496519134,1.76550707329198,1.76887892363932,2.31564253524608,2.36110504593585,2.301092154647,1.39985372766659,2.42193500381783,0.685797373179557,0.603242319032162,0.192787879357206,-0.299606452141625,0.187837400873411,-0.534683084959497,0.603242319032162,0.484095805493136,-2.11496447847881,0.309104409502626,-0.697925736970084,0.361571395495529,2.00684048309967,2.26809566106863,2.04522983693059,2.45604450001036,-0.0500025358928139,2.1480136869486,2.29646756875301,2.49586549555389,0.603242319032162,0.366528915438331,0.455667480386606,-0.0233296494705901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715_S2_20-24,3.30566392274499,3.99871792505484,3.93077509077987,4.05735284388132,3.80505162101278,3.95386469922258,3.45426893064612,4.2131265839756,4.20325009795165,-2.96188545250685,-0.69065378062665,-2.96188545250685,-1.12885118149356,-0.841646092579687,-2.08618983294709,-0.0326594207358268,-2.36807911699886,4.46807019678681,3.30820275252025,4.71221095661794,4.35518229645215,4.09919628844755,4.22785917230752,1.29393835409315,3.76007430546998,-2.62727818790352,-1.53356497597379,-2.11006592088531,-1.91883681515668,-2.30876150205315,-1.24449755677393,-1.90615747847085,-1.35680908252001,-1.93413941977895,-1.91300971208162,3.79214986678141,4.5542755401167,4.27148574302462,2.61370177811452,2.92728657686472,2.79929206036093,3.19918958367019,3.80345732403949,3.20845779797265,2.81749629834376,4.62761548860088,4.14542918427401,2.52323119792428,2.58339651123846,1.32881666476886,-1.36343064984778,-0.94005150014239,-2.35942620487188,-2.47798117667593,-1.73153452348707,-1.79194252760922,-1.89189484018128,-1.4305075481376,-1.22567617162806,1.42114693143057,-0.847741615480223,-2.22258087758611,-1.45640367889093,4.54460558950904,3.97066906357412,3.87622092168315,3.9681332968795,5.20836199491527,4.03318702332618,4.32088840058135,-1.57670612116521,0.761542109843349,-1.31680640723659,-1.96825238725892,-1.57302314987303,-1.31581771079046,0.761542109843349,-1.77912719227328,-1.12453050198102,-0.324236733555474,-2.05195648865507,-0.966777222781268,3.97357536060368,3.05845646421301,3.34879306193431,3.91114615850239,0.596174755339092,4.27168493710838,4.10682082996486,4.35351669248563,0.761542109843349,-0.466615822608167,-2.38797661976446,-2.9294527014226,-0.443009323283249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
