Genome,715_P2_30-34,716_E1_30-34,716_P2_20-24,717_P3_1-5,717_P2_20-24,711_S-1-D,712_P-3-D,713_P-1-X1,717_E2_1-5,712_E-1-X,716_S2_1-5,712_P-3-S,712_E-3-M,717_S2_10-14,713_CPON1-2-D,715_S3_30-34,714_P1_30-34,713_CPON1-1-S,713_E-1-D,714_E1_1-5,715_P1_10-14,717_S3_10-14,713_CPN1-2-M,713_CPN1-1-S,711_P-2-S,713_S-1-X1,713_E-2-M,716_P2_1-5,713_E-2-X1,714_P3_40-44,713_CPN1-2-D,712_P-1-M,716_E2_1-5,716_P3_30-34,716_S1_20-24,711_E-2-M,717_S3_1-5,713_E-1-X2,716_S1_10-14,713_E-1-M,714_S2_20-24,715_P2_10-14,715_P1_20-24,713_S-3-M,713_E-3-M,712_E-2-D,713_CPON1-2-X2,713_E-3-X1,711_P-1-S,717_E2_20-24,713_S-2-D,714_S1_5-9,714_P1_40-44,713_C-1-S,713_CPON1-1-D,714_E2_1-5,713_P-3-X1,716_E3_30-34,713_S-3-D,716_S3_20-24,713_E-1-X0,714_E1_30-34,716_E2_20-24,716_E3_1-5,713_CPON1-2-X1,714_S2_1-5,716_P1_1-5,714_P3_50-54,712_P-2-M,714_E2_5-9,714_S1_10-14,712_E-1-D,714_S3_10-14,715_S1_30-34,715_P3_1-5,714_S1_30-34,712_E-3-S,713_S-3-X2,717_E1_30-34,717_E3_30-34,713_CPON2-1-X1,717_E1_1-5,713_CPON2-1-M,717_S2_30-34,713_CPON1-1-X1,713_CPN1-2-S,713_S-1-M,715_E2_1-5,715_E3_10-14,716_S3_10-14,717_P1_1-5,716_S3_30-34,714_P3_70-74,711_E-1-D,713_CPON2-1-X0,715_E3_1-5,715_P2_20-24,717_E2_10-14,713_CPN1-1-X2,714_E2_20-24,715_E2_30-34,711_P-3-M,713_S-1-D,715_P3_10-14,713_C-2-D,715_E3_20-24,716_P3_20-24,713_P-3-M,715_P1_1-5,711_S-3-M,713_S-3-X0,713_S-2-X0,712_P-3-M,713_CPN2-1-D,711_E-1-S,713_CPON2-1-D,716_S2_10-14,715_E1_20-24,715_S2_10-14,713_S-2-S,717_P2_10-14,711_S-2-M,716_E3_10-14,715_E2_20-24,711_S-1-M,717_S2_20-24,713_C-1-D,714_S3_20-24,713_E-2-D,713_E-2-X2,712_S-2-D,717_E3_20-24,715_S2_20-24,712_E-3-X,713_E-3-S,715_P2_1-5,713_S-3-X1,712_E-2-M,711_E-2-S,713_S-1-X2,713_CPN1-1-M,713_E-1-S,713_CPN1-1-X0,713_S-2-M,713_CPN1-1-X1,715_S2_30-34,713_CPON1-2-M,712_S-3-S,714_E1_5-9,711_P-1-M,714_S3_40-44,713_E-3-X2,711_P-3-S,714_S1_40-44,711_E-2-D,713_CPN1-1-X4,713_CPON1-1-M,711_P-2-D,711_S-2-D,713_C-1-X1,713_E-3-D,714_S2_5-9,716_P1_10-14,715_P1_30-34,714_E1_20-24,711_E-3-S,712_E-1-M,715_S1_10-14,717_P3_20-24,715_E2_10-14,711_E-1-M,716_S2_30-34,713_C-2-X0,714_P1_20-24,712_E-2-S,716_E1_20-24,713_CPON1-1-X0,711_P-1-D,713_CPN2-1-X1,712_E-2-X,713_C-2-M,713_C-1-X0,712_S-3-X,712_P-2-S,717_P1_20-24,713_CPON1-2-X0,713_CPN1-2-X1,716_E1_1-5,716_P3_1-5,713_CPN2-1-X0,715_S1_20-24,713_E-1-X1,715_E1_1-5,713_S-1-X0,716_E1_10-14,717_E1_10-14,714_S2_40-44,714_S1_1-5,715_S3_20-24,716_S1_30-34,713_CPN1-2-X0,713_CPN1-1-D,712_E-3-D,716_S1_1-5,712_S-1-M,712_S-1-X,713_E-3-X0,713_C-1-M,712_S-3-D,717_S3_20-24,713_E-2-S,714_P3_60-64,711_E-3-D,713_S-3-S,714_S3_1-5,715_S1_1-5,715_P3_20-24,717_S2_1-5,717_P3_10-14,716_S2_20-24,712_S-1-S,714_S1_20-24,712_S-1-D,715_E1_30-34,714_P3_30-34,712_S-2-X,713_C-2-X1,713_CPN1-2-X2,714_S3_5-9,717_E3_1-5,714_S3_30-34,717_P2_1-5,712_P-1-D,711_P-3-D,712_P-1-S,716_E2_10-14,712_P-2-D,716_P3_10-14,713_CPON2-1-S,713_E-2-X0,711_P-2-M,716_P1_30-34,713_CPN2-1-S,715_P3_30-34,717_E3_10-14,711_E-3-M,713_C-2-S,715_E3_30-34,713_S-1-S,713_CPN2-1-M,716_P2_30-34,717_P1_10-14,711_S-1-S,716_P2_10-14
20130700_C1D_19,0.0,9.646993,0.0,0.0,0.0,0.0,0.0,0.0,0.46897545,0.0,0.0,0.0,0.08770227400000001,0.0,0.0,0.0,0.0,0.0,12.687743,1.0212188,0.0,0.0,0.0,0.0,0.0,0.0,1.1696371,0.0,0.17183399,0.0,0.0,0.0,0.0,0.0,0.0,0.766397,0.0,0.2606861,0.0,5.1123185,0.0,0.0,0.0,0.0,6.359130400000001,22.775469,0.0,0.0,0.0,3.7357797999999995,0.0,0.0,0.0,0.6111423,0.0,0.34509256,0.0,11.995752,0.0,0.0,0.32580662,0.13614501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5825220999999999,0.0,7.066732000000001,0.0,0.0,0.0,0.0,1.8434669,0.0,0.0,10.261355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6956403,1.1528008,0.0,1.5622228,0.0,0.0,10.833966,0.0,0.0,0.0,1.7227903999999998,0.0,35.87992,7.214755,0.0,0.0,0.0,0.85625595,1.0892403999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.651436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5764065,9.261217,0.0,0.0,35.242744,0.0,0.8461029,0.23083147,0.0,0.0,0.0,0.0,2.2787964,0.0,0.0,0.48605758,0.2850925,0.0,0.0,4.2308072999999995,0.0,0.0,0.0,0.0,0.0,0.0,4.245097,0.0,0.0,0.18793604,0.0,0.0,39.39506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.951129,1.3448409,3.8366625,0.0,0.0,0.0,1.6486081999999997,0.0,10.392596000000001,0.0,3.8134854,6.277028,0.0,0.0,0.0,0.13054416,0.0,4.885375499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4798285,3.4181644999999996,0.0,1.5908538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.782907,0.0,0.0,0.0,0.0,16.83991,0.0,0.0,0.101962015,0.0,13.304865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60525435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20800282,0.0,0.0,0.0,0.0,0.63881826,1.327943,1.4940722,1.8260516,0.0,0.0,0.0,0.0,0.0,0.0
20130700_C1D_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09278261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26454508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34358212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18115331,0.0,0.0,0.0,0.0,0.0,0.0,6.421111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.009258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39887783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3753959999999998,1.2720088,0.0,0.0,0.0,0.0,0.0,0.40602311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6760751,0.3793977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.387037299999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6043423000000001,3.7604387000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20130700_C1D_3,0.0,0.9571963,0.0,0.0,0.0,0.0,0.0,0.0,1.8977708999999998,0.0,0.0,0.0,0.251071,0.0,0.0,0.0,0.0,0.0,2.6110194,1.6670048,0.0,0.0,0.0,0.0,0.0,0.0,1.3964782,0.0,0.113153405,0.0,0.0,0.0,0.0,0.0,0.0,3.427801,0.0,0.0,0.0,3.7624052000000003,0.0,0.0,0.0,0.0,3.1208577,8.073002,0.0,0.0,0.0,1.2732468000000001,0.0,0.0,0.0,0.25092960000000003,0.0,0.4769888,0.0,1.21389,0.0,0.0,0.08201443,0.16500969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11502374,0.0,1.5537181999999998,0.0,0.0,0.0,0.0,0.10748544,0.0,0.0,1.7025695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0895635000000001,5.458917,0.0,1.4208713,0.0,0.0,0.33208203,0.0,0.2579614,0.0,2.3322572999999998,0.0,0.9836140999999999,0.43376390000000004,0.0,0.0,0.0,0.28004748,0.61541045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66743755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0434846,1.333861,0.0,0.0,25.613757999999997,0.0,2.1557209999999998,0.09419169,0.0,0.0,0.0,0.0,3.750271,0.0,0.0,3.0565700000000002,2.4959307,0.0,0.0,1.7006314999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.9719176,0.0,0.0,0.05585146,0.0,0.0,5.4507184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6838653000000001,4.2829255999999996,4.4427724,0.0,0.0,0.0,3.2927494,0.0,3.8899065999999998,0.0,2.9762732999999995,0.21876658,0.0,0.0,0.0,0.43187568,0.13088666,0.6796443,0.0,0.0,0.0,0.0,0.0,0.068884656,0.0,0.0,0.0,0.0,0.9137554,0.0,0.21894899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6348657999999996,0.0,0.0,0.0,0.0,9.844081,0.0,0.0,0.37216303,0.0,3.7885792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.970258,0.0,0.0,0.28170457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3090916,5.5866766,4.861952,1.3478987,0.0,0.0,0.0,0.0,0.0,0.0
20130700_C1D_5,0.0,0.72620326,0.0,0.0,0.0,0.0,0.0,0.0,0.08685623,0.0,0.0,0.0,0.05973599,0.0,0.0,0.0,0.0,0.0,1.8857234,0.11721831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07347277,0.0,1.5633344999999998,0.0,0.0,0.0,0.0,0.66755813,0.91495866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37452358,0.0,2.9311693,0.0,0.31455720000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5428454,0.0,3.9637968999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64902276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10281338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6685505,0.0,0.0,0.0,0.0,1.9225804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.154654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2198556999999999,0.2998842,0.0,0.0,1.1327097,0.0,0.0,0.0,0.0,0.0,0.0,0.06543075,0.0,0.0,0.0,0.0,0.0,2.1223973999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62899464,0.11718262,0.0,0.0,0.0,0.0,0.0,0.0,4.1656,0.0,0.9600854999999999,0.43549952,0.0,0.0,0.0,0.07182796,0.0,1.3511118999999998,0.0,0.0,0.0,0.0,0.0,0.19258608,0.0,0.0,0.0,0.31147754,0.0,0.0,0.20541005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6893961999999999,0.0,0.0,0.0,0.0,7.7408633,0.0,0.0,0.0,0.0,1.6952918000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3940377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9724446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20130700_C1D_6,0.0,1.6341258,0.0,0.0,0.0,0.0,0.0,0.0,7.829138799999999,0.0,0.0,0.0,3.6888084,0.0,0.0,0.0,0.0,0.0,0.7986425,1.3195653,0.0,0.0,0.0,0.0,0.0,0.0,5.792180999999999,0.0,0.07862935,0.0,0.0,0.0,0.0,0.0,0.0,0.20235272,0.0,0.100200675,0.0,0.5964503000000001,0.0,0.0,0.0,0.0,1.4127858999999998,3.2933474,0.0,0.0,0.0,1.3309393999999999,0.0,0.0,0.0,0.57899153,0.0,0.30065173,0.0,1.6488626,0.0,0.0,0.33023262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23905789999999996,0.0,1.0618040000000002,0.0,0.0,0.0,0.0,1.313411,0.0,0.0,2.1388617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.765719,3.9178752999999995,0.0,2.0968148999999996,0.0,0.0,0.82408804,0.0,0.0,0.0,1.7699884,0.0,2.257775,2.1312599999999997,0.0,0.0,0.0,0.09232271,0.5446068000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.212036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6256034,1.8093868000000002,0.0,0.0,17.90931,0.0,0.8641904,0.22892793,0.0,0.0,0.0,0.0,4.322755,0.0,0.0,0.27445906,0.21140395,0.0,0.0,0.60699177,0.0,0.0,0.0,0.0,0.0,0.0,1.4342053,0.0,0.0,0.08224324,0.0,0.0,2.4824295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5273993000000001,7.715933000000001,1.8136227999999999,0.0,0.0,0.0,4.9874897,0.0,4.574200599999999,0.0,0.48061590000000004,1.8088901999999998,0.0,0.0,0.0,1.3291024999999999,0.085213065,0.15672219,0.0,0.0,0.0,0.0,0.0,0.15877335,0.0,0.0,0.0,0.21827080000000001,1.486514,0.0,1.2288041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6481470000000003,0.0,0.0,0.0,0.0,12.003242,0.0,0.0,3.0950884999999997,0.0,2.5137627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5283358,0.0,0.0,0.7922658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24988817,0.0,0.0,0.0,0.0,1.6407706999999998,2.5880508,5.879437,1.2474299999999998,0.0,0.0,0.0,0.0,0.0,0.0
20130700_C1D_8,0.0,1.3347303999999998,0.0,0.0,0.0,0.0,0.0,0.0,2.6878908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7564654000000001,0.9230078000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.39162874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46795496,0.0,0.0,0.0,0.0,1.1764752,3.417787,0.0,0.0,0.0,0.0639134,0.0,0.0,0.0,4.1417227,0.0,0.20186909,0.0,1.399051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22440967,0.0,0.0,1.7644428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8681363999999999,0.19011852,0.0,0.41975397,0.0,0.0,0.09691806,0.0,0.0,0.0,0.0,0.0,3.2056696,0.3796943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23848644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8748722,0.8635207,0.0,0.0,53.577324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19522057,0.0,0.0,0.05659471,0.0,0.0,0.0,0.23762289999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.16559367,0.0,0.0,0.0,0.0,0.0,2.7724857000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62999004,1.4056122,0.0,0.0,0.0,0.35561585,0.0,0.49647808,0.0,0.5725104,0.7757335999999999,0.0,0.0,0.0,0.0,0.0,0.08867015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50787765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0785112,0.0,0.0,0.0,0.0,28.387075,0.0,0.0,0.0,0.0,1.9361700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20608579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18306214,3.6707466,0.09363594,0.0,0.0,0.0,0.0,0.0,0.0
20130700_C1D_9,0.0,0.21787028,0.0,0.0,0.0,0.0,0.0,0.0,0.6523711999999999,0.0,0.0,0.0,0.20416723,0.0,0.0,0.0,0.0,0.0,0.25007305,0.8491396999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.33904824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084811546,0.0,0.0,0.0,0.3074868,0.0,0.0,0.0,0.0,0.18032733,0.40116373,0.0,0.0,0.0,0.69627994,0.0,0.0,0.0,2.635407,0.0,0.059527375,0.0,0.48850396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2662682,0.0,0.0,0.0,0.0,0.15203685,0.0,0.0,0.5308568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46476419999999996,0.091791615,0.0,0.41414008,0.0,0.0,0.24281356,0.0,0.0,0.0,0.41434220000000005,0.0,0.63582796,0.30984297,0.0,0.0,0.0,0.31097826,0.1754933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21289070000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4406633,0.19069405,0.0,0.0,18.330784,0.0,0.10470416,0.0,0.0,0.0,0.0,0.0,0.13433126,0.0,0.0,0.06508652,0.0,0.0,0.0,0.1619441,0.0,0.0,0.0,0.0,0.0,0.0,1.2598114,0.0,0.0,0.0,0.0,0.0,0.20304389999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38826907,0.88529545,3.4164622000000002,0.0,0.0,0.0,0.15432999,0.0,0.2493998,0.0,0.21298513,0.22047032,0.0,0.0,0.0,0.11697253,0.22210424,0.46546832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1998718,0.0,0.14904869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5840801999999999,0.0,0.0,0.0,0.0,16.360226,0.0,0.0,0.119767934,0.0,0.9072462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11314796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22674006,0.42888474,7.0525913000000005,0.3150462,0.0,0.0,0.0,0.0,0.0,0.0
20130700_C1M_6,0.0,11.344681,0.0,0.0,0.0,0.0,0.0,0.0,23.330977999999998,1.195386,0.0,0.0,2.7667375,0.0,0.0,0.0,0.0,0.0,12.153372000000001,18.437777,0.0,0.0,0.0,0.0,0.0,0.0,5.279001,0.0,5.1340485000000005,0.0,0.0,0.0,0.0,0.0,0.0,31.615128000000002,0.0,1.7312299,0.0,21.379070000000002,0.0,0.0,0.0,0.0,6.832994500000001,16.290411,0.0,0.40071100000000004,0.0,12.40545,0.0,0.0,0.0,5.645723,0.0,7.782155499999999,0.0,11.918712,0.0,0.0,3.543343,16.493752999999998,0.0,1.2611191000000002,0.0,0.0,0.0,0.0,0.0,9.86464,0.0,7.4084682,0.0,0.0,0.0,0.0,2.0613716,0.0,1.5331358,8.027228,0.0,0.07570504,0.0,0.0,0.0,0.0,0.0,11.893049000000001,12.103686,0.0,8.026716,0.0,0.0,8.580785,0.0,1.6971147,0.0,22.016462,0.0,22.958157999999997,11.079512,0.0,0.0,0.0,0.0,15.819773000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.281643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11858,16.194992000000003,0.0,0.0,5.295145,0.0,5.8976574,1.5256254999999999,0.0,0.0,0.0,1.3654098999999997,10.64217,0.0,0.0,13.874894,13.872676,0.0,0.0,19.210929999999998,0.0,0.0,0.0,0.0,0.0,0.0,21.941195999999998,0.0,0.0,0.5477897,0.0,0.0,20.234373,0.0,0.0,0.0,0.0,0.0,3.128791,0.0,0.0,0.0,33.819096,16.525265,16.721536999999998,0.0,0.0,0.0,12.927054,0.0,0.79065615,0.0,10.575037,10.318386,0.0,0.0,0.0,3.6275873,0.0,2.912878,0.0,0.0,0.0,0.0,0.0,9.5630245,0.0,0.0,0.0,3.264626,13.95103,0.0,12.972688,1.2539188000000001,0.0,0.0,0.0,0.0,0.0,0.0,13.367382999999998,0.0,0.0,0.0,2.912602,17.199457000000002,0.0,0.0,6.1259403,0.0,12.287147500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7957808999999998,0.0,0.0,3.7383544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0377463,0.0,0.0,0.0,0.0,8.764937,14.266323000000002,1.4466573,12.129342,0.0,0.0,0.0,0.0,0.0,0.0
20130700_C1X_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06455246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.754572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18132949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1712655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.291132000000001,0.0,0.0,0.0,1.4798753,0.0,0.0,0.0,0.0,0.24256986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48419344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2762849999999997,11.361839999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05981066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21480438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20130700_C1X_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48227358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22096473,0.0,0.0,0.0,0.0,0.0,0.152544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.491267700000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12865405,0.0,0.0,0.0,0.0,0.5606985999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72962314,0.557185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5978546999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06605599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42756328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34467024,0.0,0.16310565,0.0,0.0,0.0,0.0,0.0,0.68434995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.731921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82236516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.296565,0.71118176,0.0,0.0,0.0,0.0,0.0,0.0
