Habitat__,genome,tpm
Bog,Palsa.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.77_97.04_0.57,0
Bog,Palsa.Labelled.R2.T2.F3.trimmomatic.metaspades_bin.7_84.01_7.43,0
Bog,Palsa.Labelled.R2.T3.F1.JGI.BFC.metaspades_bin.13_97.46_0.87,0
Bog,Palsa.Labelled.R2.T3.F1.JGI.BFC.metaspades_bin.20_92.24_3.33,0
Bog,Palsa.Labelled.R2.T3.F1.JGI.BFC.metaspades_bin.25_97.67_0.00,0
Bog,Palsa.Labelled.R2.T3.F2.JGI.BFC.metaspades_bin.60_92.76_2.11,0
Bog,Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.45_76.68_4.31,0
Bog,Palsa.Labelled.R2.T3.F3.trimmomatic.megahit_bin.21_71.76_3.88,0
Bog,Palsa.Labelled.R3.T1.F1.JGI.BFC.metaspades_bin.29_98.93_1.71,0
Bog,Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.24_90.12_0.10,0
Bog,Palsa.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.52_71.83_0.86,0
Bog,Palsa.Labelled.R3.T3.F1.trimmomatic.metaspades_bin.36_76.65_2.98,0
Bog,Palsa.Labelled.R3.T3.F1.trimmomatic.metaspades_bin.66_72.58_1.19,0
Bog,Palsa.Labelled.R3.T3.F2.JGI.BFC.metaspades_bin.4_96.80_1.55,0
Bog,Palsa.Labelled.R3.T3.F3.trimmomatic.megahit_bin.118_74.31_0.00,0
Bog,Palsa.Labelled.R3.T3.F3.trimmomatic.megahit_bin.132_78.35_6.03,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.101_93.55_3.87,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.111_74.07_0.31,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.137_79.13_4.55,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.140_93.10_9.25,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.146_89.53_8.55,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.148_86.97_6.42,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.157_84.48_2.02,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.158_96.58_0.85,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.190_90.54_5.98,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.211_84.38_6.90,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.218_92.57_6.03,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.238_96.77_6.03,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.239_74.60_5.56,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.240_99.01_1.64,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.244_88.13_1.57,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.247_71.06_5.63,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.266_95.09_2.14,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.267_77.18_5.22,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.279_93.16_1.71,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.296_95.83_0.00,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.300_98.33_0.91,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.302_75.29_1.72,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.50_91.45_2.99,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.60_72.97_9.43,0
Bog,Palsa.None.R2.T0.JGI.BFC.metaspades_bin.65_88.41_5.13,0
Bog,Palsa.Unlabelled.R1.T2.F2.JGI.BFC.metaspades_bin.21_98.78_0.86,0
Bog,Palsa.Unlabelled.R1.T2.F2.JGI.BFC.metaspades_bin.30_76.90_0.00,0
Bog,Palsa.Unlabelled.R1.T2.F2.JGI.BFC.metaspades_bin.34_83.32_1.69,0
Bog,Palsa.Unlabelled.R1.T2.F2.trimmomatic.metaspades_bin.31_96.00_1.80,0
Bog,Palsa.Unlabelled.R1.T2.F3.trimmomatic.metaspades_bin.27_81.74_0.87,0
Bog,Palsa.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.12_70.80_5.32,0
Bog,Palsa.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.21_93.08_3.57,0
Bog,Palsa.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.65_95.79_2.63,0
Bog,Palsa.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.69_93.69_1.67,0
Bog,Palsa.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.77_88.89_3.02,0
Bog,Palsa.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.86_88.16_4.29,0
Bog,Palsa.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.105_88.08_0.00,0
Bog,Palsa.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.113_80.14_2.62,0
Bog,Palsa.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.151_86.89_7.28,0
Bog,Palsa.Unlabelled.R1.T3.F2.trimmomatic.megahit_bin.81_72.48_3.96,0
Bog,Palsa.Unlabelled.R1.T3.F3.JGI.BFC.metaspades_bin.65_90.18_2.07,0
Bog,Palsa.Unlabelled.R1.T3.F3.trimmomatic.megahit_bin.171_99.39_2.58,0
Bog,Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.142_77.88_5.57,0
Bog,Palsa.Unlabelled.R2.T2.F2.JGI.BFC.metaspades_bin.5_98.37_2.25,0
Bog,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.109_80.72_7.50,0
Bog,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.136_96.85_0.47,0
Bog,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.145_89.00_3.30,0
Bog,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.15_88.82_6.04,0
Bog,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.189_99.25_4.26,0
Bog,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.248_72.59_2.59,0
Bog,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.264_97.44_0.71,0
Bog,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.290_88.99_3.63,0
Bog,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.309_94.54_1.23,0
Bog,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.311_98.80_3.38,0
Bog,Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.45_95.85_2.93,0
Bog,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.116_93.98_2.97,0
Bog,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.177_70.33_7.55,0
Bog,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.196_83.72_2.78,0
Bog,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.218_97.31_1.44,0
Bog,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.239_79.17_2.28,0
Bog,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.256_72.59_0.86,0
Bog,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.329_90.03_5.09,0
Bog,Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.77_87.82_4.39,0
Bog,Palsa.Unlabelled.R3.T1.F1.trimmomatic.metaspades_bin.63_96.63_1.13,0
Bog,Palsa.Unlabelled.R3.T2.F2.trimmomatic.metaspades_bin.78_70.69_0.00,0
Bog,Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.150_96.21_0.93,0
Bog,Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.16_96.86_2.42,0
Bog,Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.181_98.91_1.21,0
Bog,Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.200_84.13_3.85,0
Bog,Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.230_94.04_2.71,0
Bog,Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.83_93.90_0.00,0
Bog,Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.95_98.52_0.25,0
Bog,Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.98_94.19_0.58,0
Bog,Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.99_77.59_0.98,0
Bog,Palsa.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.113_71.00_8.58,0
Fen,PMZK01,57049691.85558396
Fen,20120800_E1D_15,24538215.87375991
Fen,20130700_C2X_5,23772827.759160645
Fen,20130700_C1D_8,18316380.905744564
Fen,20110800_E3D_16,17314371.593072932
Fen,20120700_E3M_2,13899487.892326217
Fen,PMNG01,11884281.169889815
Fen,20170700_S35_8,8015677.879817694
Fen,3300037104_19,6145606.074649752
Fen,20110700_S2D_21,6113513.973363462
Fen,PMBQ01,5196723.6590137575
Fen,PMDS01,4444652.609441191
Fen,PLGY01,4433815.944322685
Fen,20120800_E1D_8,4208325.428553298
Fen,3300038519_6,3842761.71295594
Fen,20120600_E1D_16,3799719.2583060055
Fen,20110800_E3D_41,3665782.8897395753
Fen,20130700_C2M_17,3632175.8586812657
Fen,20120800_E1X_14,3536708.703177245
Fen,20120600_E3D_29,3323950.6281869253
Fen,PMMV01,3319502.179260632
Fen,20120700_S1X_15,3115225.185112218
Fen,20120700_S1D_59,3077711.739722665
Fen,20110800_E2D_9,2874138.2043230897
Fen,PMCF01,2764642.0143053113
Fen,20120800_E2X_14,2753188.561189954
Fen,PMDY01,2670022.9388762703
Fen,20111000_E3D_9,2634946.043725158
Fen,PMEE01,2634286.5954078278
Fen,PMAZ01,2613646.539072553
Fen,Fen.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.27_98.45_0.75,2610303.7460742425
Fen,20120600_E2D_39,2597827.585306817
Fen,20140700_E14_1,2537215.3700413876
Fen,20140700_E15_11,2526996.466484531
Fen,Fen.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.4_83.17_2.00,2457941.227677947
Fen,20130700_C1Y_13,2444939.139674508
Fen,Bog.Labelled.R1.T3.F1.JGI.BFC.metaspades_bin.33_96.24_0.54,2407583.4741135803
Fen,3300024238_3,2389926.425411318
Fen,PMGM01,2240958.8845185223
Fen,20120700_P3D_20,2231149.9032798866
Fen,Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.38_80.01_9.95,2230154.55750606
Fen,20120600_E3D_36,2227871.702107531
Fen,20120800_E3X_22,2014009.7175973775
Fen,20120600_E1D_38,1926975.095559197
Fen,20170700_E15_8,1883434.418923762
Fen,PMEC01,1841510.7923750968
Fen,Fen.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.3_78.82_2.42,1836220.9687329032
Fen,Bog.Unlabelled.R2.T2.F2.JGI.BFC.metaspades_bin.16_87.66_1.12,1808650.2502894462
Fen,PMBV01,1794091.586241405
Fen,20120800_E2D_13,1791573.9069938594
Fen,20120700_S1D_97,1722739.809177028
Fen,20130700_C2M_9,1700892.1525015472
Fen,Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.83_76.02_7.93,1681457.1733569938
Fen,20110700_P2D_21,1675802.9105819152
Fen,20120600_E2D_27,1658327.9837798038
Fen,Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.55_85.86_0.54,1635728.9076747205
Fen,20140700_E14_2,1627902.359884699
Fen,20100900_E3D_5,1620492.437615322
Fen,20110800_E3M_4,1549685.7377551317
Fen,20130700_E1Y_1,1477261.7944217876
Fen,Fen.Labelled.R3.T1.F2.trimmomatic.metaspades_bin.15_97.73_2.19,1461712.7298169548
Fen,PMBW01,1424575.0269132503
Fen,20110700_P1D_2,1411530.434232153
Fen,20170700_S34_36,1391940.634298148
Fen,PLLM01,1384203.5599588812
Fen,20110600_S3M_2,1372053.2504154337
Fen,3300038475_6,1371800.7002592264
Fen,PMCI01,1344847.1347379945
Fen,20120700_S1D_12,1328524.9980338244
Fen,PMCB01,1327698.2373865533
Fen,20130700_C1D_6,1307705.941821639
Fen,20120700_P3D_102,1303994.7055073676
Fen,20160700_E25_7,1270598.781928774
Fen,20120600_E3D_8,1268813.0428167859
Fen,3300037225_17,1265627.7929257548
Fen,3300037062_11,1252578.4967209904
Fen,Fen.Labelled.R3.T2.F2.trimmomatic.megahit_bin.3_95.51_0.77,1247087.3406826681
Fen,20130700_C1D_9,1191149.2075438146
Fen,PMBB01,1185695.7495937664
Fen,PLMA01,1180629.4580693394
Fen,3300037225_16,1175056.997607281
Fen,20120600_E2D_8,1149251.9113170588
Fen,PMBI01,1130045.3204642346
Fen,20120600_E1D_34,1128474.9483720083
Fen,20100900_E2D_7,1116191.6437971408
Fen,20110700_E1D_5,1104158.3197768226
Fen,20170700_S35_18,1101524.4786458167
Fen,20140700_S12_15,1099706.0218799673
Fen,PLNV01,1092556.3891662704
Fen,20120800_E3S_6,1092170.7308131075
Fen,20130700_E1Z_4,1089120.8662067582
Fen,20170700_S34_24,1085641.456977941
Fen,20120600_E3D_13,1083507.8099690771
Fen,20150700_E35_2,1081570.6500049871
Fen,20130700_C1Y_5,1073194.3987151955
Fen,20120700_E3M_5,1069714.3195475643
Fen,PMCA01,1061064.569396886
Fen,20120700_P3D_1,1046105.1549716935
Fen,20120800_E3D_2,1040719.5394274219
Fen,20110800_E2D_5,1025241.9016786934
Fen,Bog.Unlabelled.R2.T3.F2.JGI.BFC.metaspades_bin.55_93.55_2.59,1013800.8648707521
Fen,20100900_E1D_4,1000421.0411902233
Fen,20170700_S35_19,998902.9523155665
Fen,20100900_E1D_8,976763.354779815
Fen,20120700_E2D_6,957747.9188957978
Fen,20170700_S34_41,946496.7716272824
Fen,PMDT01,941496.4540754004
Fen,20160700_E25_27,939615.0681802075
Fen,Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.5_99.46_0.54,936261.2367742466
Fen,PLNT01,930530.3873675485
Fen,20111000_E3D_5,925619.9795152453
Fen,3300037224_12,925268.6678765418
Fen,20120600_E3D_27,922663.5470243832
Fen,20120800_E1D_21,922326.6453383043
Fen,PMCS01,922183.3238675148
Fen,20120700_P3D_142,920310.6667571111
Fen,20120600_E3D_17,919872.8248987726
Fen,PMDB01,918010.2922378668
Fen,20111000_E3D_7,917396.8341458061
Fen,20120600_E3D_42,903853.7231449122
Fen,20160700_E33_2,903107.1445257006
Fen,PMZI01,902024.1697685113
Fen,3300037132_9,896928.2006170826
Fen,20130700_C1D_10,895610.0313402785
Fen,3300031726_9,891984.1809021548
Fen,20120600_E3D_38,882583.4223193255
Fen,20120800_E1D_14,881323.6458893097
Fen,20130700_C1D_3,849737.7200852539
Fen,20130700_E2Y_17,840410.4556836628
Fen,20120700_E3X_7,838509.3804555141
Fen,20140700_E22_1,837217.0722177635
Fen,20110800_P1D_29,830787.3155998877
Fen,20120700_S1D_61,826138.4785008433
Fen,20120600_E1D_51,820023.4900833659
Fen,PMCE01,815787.6411157052
Fen,3300037198_12,805048.0176127128
Fen,20130700_C2X_11,798261.3739731355
Fen,3300023248_5,782101.1675084309
Fen,20150700_E14_4,780911.8520402595
Fen,Fen.Labelled.R3.T1.F1.JGI.BFC.metaspades_bin.10_100.00_1.55,769244.939828056
Fen,20120600_E2D_36,759999.3395773055
Fen,20120500_P26_12,759941.1401075021
Fen,20120600_E3D_50,740108.6984852216
Fen,20130700_C1D_1,735911.2582845809
Fen,PMCR01,731426.2555749912
Fen,3300037365_14,724818.1464623221
Fen,Fen.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.3_94.09_1.88,704313.0579384695
Fen,20110800_E3D_13,704216.9435333108
Fen,3300023254_4,704197.8762350506
Fen,Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.126_96.49_2.19,697970.304581202
Fen,3300037361_7,687497.3398398601
Fen,3300037225_15,681386.0350613248
Fen,PMCC01,679718.0055497322
Fen,20110800_E2S_11,671677.5546125267
Fen,PMKW01,669374.2830845522
Fen,20110600_S1D_11,664943.9102819036
Fen,20111000_E3D_3,654693.2801599841
Fen,20120800_E1D_7,653667.0956679038
Fen,Fen.Unlabelled.R2.T1.F1.JGI.BFC.metaspades_bin.11_89.30_5.73,647822.8276749303
Fen,3300036929_5,647071.2628185031
Fen,Fen.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.13_89.21_3.77,638972.5253467034
Fen,20110800_E3D_17,638509.3139934555
Fen,20130700_C1D_5,629134.3312167367
Fen,20130700_E2M_4,626140.2877301843
Fen,PLLC01,624342.5925567261
Fen,20110700_P2D_27,617296.057552245
Fen,20130700_C2X_6,616790.0493713694
Fen,Fen.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.17_87.24_2.27,611266.4337345908
Fen,20130700_C1X_17,609184.1347081916
Fen,20120800_E3X_28,598140.2653188934
Fen,20120800_E2X_11,594736.188440017
Fen,20120600_S1D_7,589486.6790497632
Fen,20120600_E1D_19,582426.6714319888
Fen,PLCS01,577070.2849340374
Fen,20130700_S2Y_8,575827.5990637777
Fen,20130700_E2Y_4,564849.8959206993
Fen,20120700_P3D_12,560757.8126076462
Fen,20110800_E3D_30,559482.9216819425
Fen,20110800_E3D_1,554000.6207455175
Fen,PMZX01,551662.0649461302
Fen,20150700_E25_9,549102.5440413422
Fen,20110800_E2D_32,547971.1473608419
Fen,20130700_C2M_5,546072.9836176871
Fen,20120600_E1D_20,544101.4816570757
Fen,Fen.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.3_94.18_1.39,541853.7503734175
Fen,20110700_P2D_11,528140.8685815928
Fen,20120800_E1D_12,524753.0108543173
Fen,20110800_E1S_5,512982.01175193203
Fen,3300037049_8,508791.0251787905
Fen,20110800_E3D_15,508776.3967217558
Fen,Fen.Unlabelled.R2.T3.F1.JGI.BFC.metaspades_bin.57_85.17_9.86,495080.04945496283
Fen,20120600_E1D_18,491549.7485130149
Fen,20120600_E1D_55,489817.9845200073
Fen,20150700_E14_13,489745.61988721165
Fen,20111000_P2D_4,482937.427342381
Fen,20170700_S24_14,475034.5052622723
Fen,PMBY01,471419.5756243978
Fen,20120700_S1D_70,466345.35722021956
Fen,20120800_E1X_3,465425.6897056773
Fen,Bog.None.R3.T0.JGI.BFC.metaspades_bin.37_91.86_1.77,451455.8806506407
Fen,20150700_E15_6,449266.79016561364
Fen,3300036884_16,448936.4682505939
Fen,PMBZ01,431143.5926098871
Fen,PMNP01,427505.859051807
Fen,20120700_S1X_12,417720.86686583376
Fen,PLMN01,416377.29449488677
Fen,20120800_E3S_15,402819.54266415624
Fen,20120600_E2D_1,400882.470773209
Fen,20110800_E3D_36,399992.1050801505
Fen,PMJF01,399743.85729569034
Fen,20120800_E3X_3,397748.51484555844
Fen,20120700_S1D_27,396532.59118527157
Fen,20120600_E3D_2,396257.07542956114
Fen,PMBS01,396091.9177444962
Fen,20111000_P2D_16,392430.7095963307
Fen,20120700_E1D_7,392410.7758959145
Fen,Fen.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.22_97.12_0.14,390440.3898330996
Fen,3300037132_13,385942.0224151475
Fen,20120800_E2X_6,374896.3778758688
Fen,3300037360_7,372981.2049377694
Fen,Fen.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.2_97.58_0.54,372128.49839979754
Fen,20110700_P2D_8,369073.8755712093
Fen,20110800_E1D_3,366700.15762204933
Fen,20120800_E2D_10,358959.3872501537
Fen,20120600_E3D_33,358049.7823829047
Fen,20130700_E2Y_3,356685.62537707394
Fen,20150700_E34_11,352413.3777081165
Fen,20110700_S2D_6,352367.2219147223
Fen,3300037085_4,348880.6871915712
Fen,Bog.None.R3.T0.JGI.BFC.metaspades_bin.163_88.86_2.16,346221.1750910259
Fen,20120600_E2D_41,346090.9244524493
Fen,20111000_P3M_27,344727.765279619
Fen,20170700_S35_4,343902.0489382342
Fen,20130700_E1X_5,339039.10218902305
Fen,3300038473_8,336123.1718336736
Fen,20110800_E2D_12,334930.4154046738
Fen,20120600_E1D_31,332731.8379641238
Fen,20120700_P3D_117,331816.4544112956
Fen,PMCM01,331478.32852959976
Fen,20120600_E2D_2,330327.3335925987
Fen,20130700_E3Z_5,324672.7883714078
Fen,20130700_C2Y_6,323829.35798139323
Fen,20120800_E1D_19,322531.51985520864
Fen,20120600_E3D_18,318528.38769998343
Fen,20120600_E1D_6,318203.4128176171
Fen,20140700_E15_7,315024.6673146698
Fen,20130700_C1D_18,314755.3278780314
Fen,20120600_E3D_37,314329.9858167638
Fen,20120700_S1D_77,311899.02967386506
Fen,20111000_E3D_2,307842.11586428416
Fen,PNBO01,307518.33972058824
Fen,PMDX01,302735.2015130302
Fen,20120600_E3D_48,299505.90027808433
Fen,20160700_S11_6,296381.953805624
Fen,20120600_E3D_46,296071.86979722755
Fen,Fen.Unlabelled.R2.T1.F1.trimmomatic.metaspades_bin.34_86.94_0.54,295576.98661153717
Fen,20160700_S15_2,295254.76047835435
Fen,3300038461_5,292805.12410412193
Fen,20120700_P3D_44,292017.9616401269
Fen,PMBU01,291215.6472429752
Fen,20120700_S2X_13,287381.516588188
Fen,20170700_S25_38,286731.15349018865
Fen,20120600_E1D_17,284373.9297281974
Fen,20120600_E2D_57,282920.01380519656
Fen,20120800_E1X_9,281827.119833805
Fen,20120800_E3S_17,276756.4940838047
Fen,PMBX01,273342.49127144157
Fen,20120600_E2D_49,269410.947934007
Fen,PMBA01,269343.90874541935
Fen,20130700_C2M_3,267577.13283049146
Fen,PMLO01,267298.5284055445
Fen,20120600_E2D_15,264311.9023592155
Fen,PMCY01,261984.8040706739
Fen,20100900_E1D_9,259341.32115476005
Fen,20170700_S25_9,258696.10750630076
Fen,20110800_E3D_11,256113.03822639352
Fen,20110800_E2S_12,255898.35761793473
Fen,20140700_S16_20,254155.81462615248
Fen,20120600_E1D_37,253801.25712999076
Fen,3300037076_11,253321.77549859954
Fen,PMBG01,252166.56475609733
Fen,20150700_E14_5,250283.32806878077
Fen,PLWQ01,249267.14238791377
Fen,Bog.None.R2.T0.JGI.BFC.metaspades_bin.84_100.00_0.00,249192.36379162286
Fen,PMBR01,244325.2000117828
Fen,20150700_S15_1,244025.11511284506
Fen,20120800_E3X_29,244008.81313414357
Fen,20120600_E3D_41,241353.35236547174
Fen,PMBT01,241317.24963686417
Fen,20120600_E2D_19,239202.71690269577
Fen,20120700_P3D_35,236544.80780427234
Fen,20110800_E2D_31,233020.74579133058
Fen,PMKN01,232443.13712754913
Fen,PLTW01,227388.91862644508
Fen,20120600_S2D_6,226606.18490055267
Fen,20120600_E3D_20,226095.5828521167
Fen,20120700_S1D_9,224307.71976306394
Fen,Fen.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.52_86.45_5.80,223254.52916799075
Fen,3300037155_12,222162.57798701656
Fen,20120800_E3D_4,217347.90425961468
Fen,20170700_S34_10,214493.21079599508
Fen,20130700_E1M_4,214397.50565157042
Fen,Fen.Unlabelled.R3.T2.F2.trimmomatic.metaspades_bin.37_93.26_0.00,211085.74745360276
Fen,20120600_E2D_33,210001.34634724841
Fen,PLNU01,206243.3019303191
Fen,20120800_E2X_21,205176.74619373275
Fen,Fen.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.47_85.60_2.42,202529.79540131488
Fen,Fen.Unlabelled.R1.T1.F4.trimmomatic.metaspades_bin.21_75.31_0.26,201025.8937889159
Fen,20120700_S1D_114,197522.64735172622
Fen,PMJR01,196875.42696118914
Fen,20160700_E25_13,195025.32168967923
Fen,PMJT01,193486.53071236736
Fen,3300036888_6,187904.18159521435
Fen,20150700_E34_4,184192.7856017385
Fen,3300037105_13,183931.26102712273
Fen,3300037091_10,183552.97258385303
Fen,PLPO01,183520.09146428722
Fen,3300037361_6,182342.76280324772
Fen,20130700_C1X_6,181845.7951017043
Fen,PMMQ01,178937.68952611202
Fen,3300038458_11,177943.69637188237
Fen,20120700_E1X_4,177118.0943060201
Fen,3300036913_19,175427.1783291886
Fen,20110800_E3M_6,174534.5329790826
Fen,PMBM01,174437.65890413357
Fen,Bog.Labelled.R1.T1.F1.JGI.BFC.metaspades_bin.151_96.12_0.92,173478.57467250052
Fen,20120600_E1D_25,172995.3384979032
Fen,20120800_E1D_18,172178.66127870642
Fen,20120600_E3D_14,169996.03388876835
Fen,20110800_E1D_6,169111.56608079944
Fen,20120500_P28_11,168808.65480273796
Fen,20140700_S12_11,168353.48857734355
Fen,PMIU01,168348.77181888514
Fen,3300037109_9,168110.68408963358
Fen,Bog.Unlabelled.R2.T3.F2.JGI.BFC.metaspades_bin.69_94.23_0.86,166250.92613807388
Fen,20110800_E2D_35,165531.50987733042
Fen,20110800_E1S_2,164889.9663284025
Fen,20140700_S32_12,164445.8306996168
Fen,20110800_E3D_38,163967.2044414699
Fen,20150700_E14_2,163691.62419673754
Fen,20120600_E1D_52,160586.69211569193
Fen,20130700_C1D_14,159923.07073855432
Fen,20120600_E2D_24,158378.27754466268
Fen,20160700_E13_6,156335.9434988486
Fen,20120600_E1D_30,155412.28082708476
Fen,PMDM01,155299.69579649015
Fen,20120600_E1D_13,154080.3247136562
Fen,PMDK01,153504.06331774383
Fen,3300037355_2,151646.8342035659
Fen,20110800_E3D_22,151539.44343258522
Fen,Fen.Labelled.R3.T2.F4.JGI.BFC.metaspades_bin.9_70.09_1.38,150812.5870092284
Fen,20140700_E15_18,149951.0840921189
Fen,20130700_C1D_19,149120.56876824657
Fen,20170700_S25_8,146391.217523172
Fen,20120600_S1D_1,145788.42191454986
Fen,20110800_E3M_2,145409.34126644675
Fen,Fen.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.2_79.14_1.91,144704.60811846246
Fen,20120600_E2D_16,144051.63523585006
Fen,20120600_E3D_45,143016.2167714363
Fen,20120700_S1D_106,141815.85814927734
Fen,20130700_E3M_6,140388.7723770484
Fen,20120600_E1D_48,140360.11098626364
Fen,20120600_E1D_53,139554.31374279695
Fen,20111000_P3M_22,139198.70358568002
Fen,20170700_S24_5,135328.00560533986
Fen,20130700_P1Y_10,135139.50243424482
Fen,20130700_C1X_8,134763.6381667585
Fen,20120600_E2D_38,133924.97867490028
Fen,20110800_E3S_2,131087.91990015208
Fen,20120700_S1D_102,130878.25973059722
Fen,20120800_E1X_7,130249.85445721513
Fen,Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.2_81.64_4.58,128702.33823417245
Fen,20120600_E3D_3,128700.69646721346
Fen,PLLE01,128463.93100166062
Fen,20150700_S15_12,128171.55911034586
Fen,PMXQ01,127812.10216843951
Fen,20110800_E3D_40,127407.23372318146
Fen,20100900_E1D_13,126995.17059573402
Fen,20100900_E1D_10,126097.1831430997
Fen,20110800_P1D_16,125337.52978645745
Fen,PMBF01,124294.69961308836
Fen,3300039216_15,121071.36325535671
Fen,20160700_E25_15,120878.07758143981
Fen,20120600_E1D_32,118250.28215669478
Fen,20120700_S1D_67,117829.39873641149
Fen,20140700_E15_14,115882.66516096954
Fen,20120600_E3D_49,115583.2653584835
Fen,20120700_S1D_85,115395.15504424518
Fen,20120700_P1D_3,114993.98607849891
Fen,PMBP01,113883.33636278626
