genome,slp,etc,aerobic
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.103_84.66_1.31,3,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.104_91.45_9.91,4,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.108_83.78_4.51,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.114_94.27_1.14,4,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.119_92.66_1.17,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.120_77.70_4.90,3,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.123_98.24_2.29,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.130_94.29_1.94,3,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.134_74.29_3.39,3,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.135_91.52_5.12,3,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.138_96.68_6.45,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.143_94.31_6.76,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.145_91.95_3.19,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.146_94.77_4.25,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.147_71.11_0.93,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.149_84.95_6.14,3,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.150_96.42_1.88,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.155_83.49_4.41,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.157_73.60_2.99,2,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.161_79.07_2.16,4,3,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.162_91.56_5.00,3,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.163_96.85_1.97,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.18_96.19_4.26,3,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.19_90.23_1.97,3,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.27_73.62_1.72,3,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.28_97.08_1.90,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.37_97.27_0.76,4,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.41_89.25_4.49,3,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.47_97.44_6.41,3,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.49_96.93_1.81,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.50_90.47_1.80,3,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.55_74.56_3.51,4,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.57_76.18_5.24,3,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.63_92.02_3.42,4,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.67_94.76_4.27,3,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.6_90.15_1.24,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.72_77.15_3.39,3,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.74_84.82_7.07,4,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.79_94.52_1.41,3,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.82_92.49_4.27,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.84_94.83_9.72,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.90_78.35_1.49,3,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.92_78.04_7.09,4,3,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.98_71.84_4.06,3,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.104_95.65_1.62,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.108_93.19_1.08,4,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.109_93.16_2.35,4,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.110_96.36_8.29,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.111_78.51_4.68,3,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.113_71.67_1.72,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.114_86.01_8.55,3,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.116_90.09_7.05,4,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.11_85.16_5.46,4,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.125_94.87_4.70,2,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.126_95.31_5.41,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.130_85.44_6.25,3,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.132_82.14_2.01,3,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.13_82.91_6.41,3,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.142_89.72_0.85,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.148_91.05_3.28,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.15_94.63_0.85,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.162_93.34_1.65,3,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.165_74.19_4.27,2,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.180_93.32_0.85,3,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.181_88.43_2.59,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.182_90.18_0.00,3,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.19_93.51_1.37,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.20_95.23_5.19,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.21_86.06_2.35,3,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.24_83.75_0.50,2,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.37_96.46_1.01,4,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.53_75.89_1.72,2,3,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.5_81.58_0.43,3,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.60_91.83_2.64,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.61_89.20_9.54,4,4,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.67_97.22_1.85,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.6_96.99_1.58,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.72_70.33_1.87,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.79_78.82_0.52,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.7_94.29_1.75,3,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.82_91.33_2.78,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.84_90.92_4.06,3,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.88_96.89_2.59,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.94_82.02_1.75,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.95_72.28_6.90,4,5,TRUE
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.98_92.71_2.59,3,5,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.106_91.22_2.71,3,5,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.111_94.92_3.45,4,5,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.115_85.95_0.07,4,5,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.119_88.89_1.28,3,4,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.120_90.33_1.88,4,5,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.121_95.62_0.00,3,4,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.134_95.70_0.54,4,4,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.13_96.07_3.49,3,5,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.141_90.83_0.00,3,5,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.146_72.84_6.76,4,3,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.149_70.17_2.59,4,5,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.14_99.26_0.74,3,4,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.152_72.76_1.77,3,5,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.20_73.46_0.00,4,5,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.25_78.50_0.26,3,4,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.2_86.18_2.08,3,5,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.31_92.41_7.86,3,4,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.35_98.69_0.87,3,5,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.41_72.38_1.76,4,3,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.43_87.28_1.72,3,4,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.52_85.25_3.25,4,4,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.5_96.24_4.05,3,5,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.62_94.38_4.73,4,5,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.63_93.03_3.02,4,5,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.66_96.66_1.53,3,5,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.69_79.21_1.47,4,4,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.73_77.40_7.23,4,4,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.74_88.09_5.41,4,4,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.78_98.03_0.99,4,4,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.82_77.40_4.31,4,4,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.85_80.07_0.95,3,4,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.96_72.82_9.91,3,4,TRUE
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.9_92.61_1.48,3,4,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.100_93.16_1.28,3,4,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.104_97.47_4.73,4,5,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.111_89.55_0.00,3,5,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.119_94.24_0.00,3,5,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.138_88.11_3.85,4,5,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.140_86.15_6.55,4,4,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.144_81.44_7.76,4,3,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.148_70.25_9.70,4,3,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.15_83.86_5.60,3,4,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.176_77.05_4.56,4,5,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.180_87.60_0.86,4,5,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.20_91.11_4.27,4,4,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.27_94.98_1.37,4,5,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.29_95.68_2.09,3,5,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.31_84.58_1.39,3,4,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.33_99.27_3.62,4,5,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.36_88.97_1.75,4,3,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.37_92.74_0.00,4,5,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.39_93.87_8.39,4,5,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.45_72.47_1.77,4,1,FALSE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.50_81.16_6.35,4,3,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.52_74.88_2.86,4,5,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.53_98.25_0.87,3,5,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.57_84.47_7.28,3,4,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.59_96.49_4.42,4,4,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.5_73.36_4.70,4,4,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.71_79.98_0.91,4,3,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.75_93.25_1.72,4,5,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.76_76.35_0.88,3,5,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.81_71.61_6.03,3,5,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.84_78.47_3.45,3,5,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.90_93.68_0.00,3,5,TRUE
Bog.Unlabelled.R3.T3.F2.trimmomatic.metaspades_bin.99_91.47_6.63,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.103_81.90_7.69,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.109_79.84_0.00,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.110_76.71_5.48,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.114_88.45_5.80,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.115_96.53_1.76,3,5,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.117_91.45_3.42,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.118_71.90_8.97,4,4,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.11_92.47_4.06,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.123_81.87_0.10,2,4,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.126_86.23_3.59,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.128_77.19_1.75,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.139_77.75_0.22,3,2,FALSE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.142_81.20_4.70,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.143_96.29_0.88,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.144_95.28_1.72,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.145_79.11_3.51,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.147_89.29_1.72,4,4,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.149_85.53_3.76,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.14_97.22_1.01,4,4,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.19_70.76_4.39,4,2,FALSE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.1_82.46_3.07,3,3,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.21_90.32_6.81,3,5,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.22_74.64_1.66,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.24_91.34_4.30,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.25_73.16_0.97,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.2_81.64_4.58,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.33_73.41_1.36,4,3,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.39_80.96_4.37,1,4,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.45_85.37_3.00,3,5,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.46_88.89_1.08,4,4,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.47_85.24_5.81,3,3,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.51_95.59_7.26,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.54_70.21_2.72,3,2,FALSE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.56_97.76_1.08,3,5,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.60_97.44_6.51,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.62_94.52_8.90,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.63_96.30_0.08,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.66_94.31_0.76,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.68_70.69_5.17,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.69_95.15_3.66,3,5,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.75_77.74_1.72,3,5,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.79_89.46_0.86,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.80_98.28_0.86,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.86_93.83_6.02,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.88_97.50_8.55,3,5,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.92_82.75_9.00,4,4,TRUE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.93_74.03_0.58,3,1,FALSE
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.96_95.09_3.99,3,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.105_79.55_5.78,4,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.116_86.79_0.87,3,2,FALSE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.117_87.31_2.26,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.119_82.46_3.51,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.120_96.68_6.61,4,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.122_84.73_5.09,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.124_85.24_2.14,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.126_72.03_0.00,3,3,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.137_96.71_1.77,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.140_79.34_1.94,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.146_84.40_4.27,4,3,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.149_93.33_7.46,3,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.151_70.18_0.00,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.155_80.33_8.61,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.158_97.44_6.41,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.161_84.93_6.27,3,3,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.162_95.79_2.98,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.164_76.21_2.59,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.172_71.30_2.42,4,3,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.173_93.34_1.72,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.185_91.10_4.25,3,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.19_87.84_4.24,3,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.22_85.46_3.80,3,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.23_83.05_4.37,4,3,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.25_89.96_1.08,4,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.26_82.02_2.45,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.27_92.65_8.57,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.30_72.59_6.90,4,3,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.32_87.94_2.74,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.36_86.90_0.00,4,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.37_97.22_1.36,4,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.40_89.94_1.63,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.41_95.67_0.12,3,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.43_89.31_7.84,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.44_92.59_0.46,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.4_90.11_1.65,4,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.50_87.65_7.83,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.58_94.07_4.20,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.5_86.34_6.03,4,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.61_94.40_3.62,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.64_94.26_1.05,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.65_90.45_9.36,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.69_95.98_3.76,3,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.72_82.05_4.84,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.73_75.62_2.59,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.78_93.76_4.48,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.82_73.13_6.14,3,3,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.83_96.08_4.97,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.85_92.32_6.08,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.86_92.08_5.02,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.88_75.76_7.02,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.94_72.56_6.48,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.96_72.41_3.71,3,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.103_92.20_6.02,3,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.105_92.53_4.04,4,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.108_96.35_4.01,3,5,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.112_88.61_2.63,3,4,TRUE
Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.116_90.42_0.00,3,2,FALSE
Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.118_86.13_3.47,4,5,TRUE
